年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 21
2013/04,1218,泰山企業,2773571.0,5023679.0,7797250.0,1740440.0,2750097.00,4490537.0,3533360.0,23770.00,-37018.0,-14151.00,-203876.00,3302085.00,--,--,4628.00,3306713.0,0.0,13680042.0,9.72,
2013/04,1219,福壽實業,2991560.0,2470880.0,5462440.0,612555.0,1114009.00,1726564.0,3131882.0,59244.00,546172.0,-528.00,--,3736770.00,--,--,-894.00,3735876.0,0.0,0.0,11.93,
2013/04,1220,台榮,2011132.0,1078720.0,3089852.0,540535.0,294505.00,835040.0,1770779.0,537.00,400431.0,-50744.00,0.00,2121003.00,0.00,--,133809.00,2254812.0,0.0,0.0,11.98,
2013/04,1225,福懋油,3087644.0,3159370.0,6247014.0,2282442.0,1267867.00,3550309.0,2014364.0,87388.00,305852.0,-645.00,0.00,2406959.00,--,--,289746.00,2696705.0,4316652.0,0.0,11.95,
2013/04,1227,佳格,11644056.0,4258368.0,15902424.0,4771995.0,286185.00,5058180.0,6611319.0,43620.00,3832119.0,239947.00,-21182.00,10705823.00,--,--,138421.00,10844244.0,0.0,4818546.0,16.31,
2013/04,1229,聯華實業,2927283.0,22970402.0,25897685.0,3369688.0,1620688.00,4990376.0,8533330.0,713022.00,7947480.0,3636894.00,-2393.00,20828333.00,--,--,78976.00,20907309.0,77500.0,94000.0,24.41,
2013/04,1231,聯華食品,2497176.0,2956540.0,5453716.0,1436116.0,1482643.00,2918759.0,1322438.0,72435.00,1072642.0,42242.00,--,2509757.00,--,--,25200.00,2534957.0,0.0,0.0,18.98,
2013/04,1232,大統益,3572009.0,639940.0,4211949.0,908250.0,116819.00,1025069.0,1599749.0,23784.00,1531048.0,-5146.00,--,3149435.00,--,--,37445.00,3186880.0,0.0,0.0,19.69,
2013/04,1233,天仁,753914.0,1282882.0,2036796.0,418572.0,143301.00,561873.0,905919.0,60605.00,472437.0,22416.00,-1873.00,1459504.00,--,--,15419.00,1474923.0,0.0,97000.0,16.13,
2013/04,1234,黑松,8353296.0,13886702.0,22239998.0,1859569.0,2605298.00,4464867.0,4018711.0,184583.00,13466430.0,105407.00,0.00,17775131.00,--,--,0.00,17775131.0,0.0,0.0,44.23,
2013/04,1235,興泰,1172537.0,519319.0,1691856.0,768690.0,56979.00,825669.0,561688.0,27674.00,183023.0,104387.00,-11584.00,865188.00,--,--,999.00,866187.0,0.0,2131610.0,16.01,
2013/04,1236,宏亞食品,956344.0,1942818.0,2899162.0,767746.0,575985.00,1343731.0,1083425.0,33396.00,438659.0,-49.00,0.00,1555431.00,--,--,0.00,1555431.0,0.0,0.0,14.36,
2013/04,1262,F-綠悅,3676095.0,4374260.0,8050355.0,1718686.0,731963.00,2450649.0,1200000.0,3236783.00,1042754.0,120169.00,--,5599706.00,--,--,--,5599706.0,0.0,0.0,46.66,
2013/04,1301,台塑,142867497.0,265878868.0,408746365.0,59677853.0,86632159.00,146310012.0,63657408.0,11275671.00,123326645.0,64176629.00,--,262436353.00,--,--,--,262436353.0,0.0,0.0,41.23,
2013/04,1303,南亞塑膠,229600281.0,294909849.0,524510130.0,94062024.0,135100555.00,229162579.0,79308216.0,21917718.00,138092702.0,43134677.00,-1945.00,282451368.00,--,--,12896183.00,295347551.0,0.0,185067.0,35.62,
2013/04,1304,台聚,35933828.0,22663311.0,58597139.0,17000771.0,10302840.00,27303611.0,11426024.0,162708.00,5632827.0,316949.00,-439705.00,17098803.00,--,--,14194725.00,31293528.0,0.0,104438075.0,16.47,
2013/04,1305,華夏,5445462.0,6046043.0,11491505.0,2023317.0,3155369.00,5178686.0,4502917.0,8239.00,1509332.0,30087.00,0.00,6050575.00,--,--,262244.00,6312819.0,0.0,0.0,13.44,
2013/04,1307,三芳化工,6696032.0,5777890.0,12473922.0,2822781.0,2670736.00,5493517.0,3640599.0,137866.00,3224579.0,-22639.00,--,6980405.00,--,--,--,6980405.0,0.0,0.0,19.17,
2013/04,1308,亞聚,4506066.0,5632614.0,10138680.0,604323.0,354793.00,959116.0,4696769.0,14140.00,3723095.0,745560.00,0.00,9179564.00,0.00,--,0.00,9179564.0,0.0,0.0,19.54,
2013/04,1309,台達化工,8636080.0,3764371.0,12400451.0,6519758.0,1788500.00,8308258.0,3276518.0,493.00,522674.0,292508.00,--,4092193.00,--,--,--,4092193.0,0.0,0.0,12.49,
2013/04,1310,台苯,5115339.0,6191748.0,11307087.0,4186504.0,457407.00,4643911.0,5027331.0,84645.00,951142.0,-122422.00,-4768.00,5935928.00,--,--,727248.00,6663176.0,0.0,229866.0,11.81,
2013/04,1312,國喬石化,7414777.0,17510581.0,24925358.0,3836270.0,2864336.00,6700606.0,9266203.0,103073.00,6118694.0,777939.00,-199604.00,16066305.00,--,--,2158447.00,18224752.0,0.0,8254473.0,17.49,
2013/04,1313,聯成,27515895.0,17497398.0,45013293.0,19164889.0,6850883.00,26015772.0,11568629.0,1130281.00,5048238.0,1293929.00,-95957.00,18945120.00,--,--,52401.00,18997521.0,1513750.0,6883000.0,16.47,
2013/04,1314,中石化,14914519.0,30646868.0,45561387.0,6785919.0,6900583.00,13686502.0,23199897.0,0.00,9492776.0,-1028891.00,--,31663782.00,--,--,211103.00,31874885.0,0.0,0.0,13.65,
2013/04,1315,達新工業,4177782.0,5344571.0,9522353.0,856423.0,1118910.00,1975333.0,2200000.0,54717.00,3616219.0,1790250.00,-126809.00,7534377.00,0.00,--,12643.00,7547020.0,0.0,7930000.0,35.53,
2013/04,1316,上曜,2088540.0,732194.0,2820734.0,1051748.0,307159.00,1358907.0,1368127.0,84597.00,-416252.0,-559.00,-26457.00,1009456.00,--,--,452371.00,1461827.0,0.0,8199000.0,7.85,
2013/04,1319,東陽,8862423.0,22375119.0,31237542.0,6958058.0,6436041.00,13394099.0,5914771.0,4139513.00,6342724.0,173312.00,0.00,16570320.00,--,--,1273123.00,17843443.0,0.0,0.0,28.02,
2013/04,1321,大洋,1678154.0,7356871.0,9035025.0,1189457.0,2755268.00,3944725.0,2272283.0,7792.00,2860086.0,-13672.00,-36189.00,5090300.00,--,--,--,5090300.0,0.0,6542716.0,23.07,
2013/04,1323,永裕,2002168.0,1583023.0,3585191.0,1071992.0,806246.00,1878238.0,869281.0,54740.00,561121.0,19156.00,-2813.00,1501485.00,--,--,205468.00,1706953.0,0.0,372463.0,17.35,
2013/04,1324,地球工業,956593.0,417147.0,1373740.0,286426.0,68516.00,354942.0,751219.0,0.00,257686.0,9893.00,0.00,1018798.00,--,--,0.00,1018798.0,0.0,0.0,13.56,
2013/04,1325,恒大,1092304.0,1027172.0,2119476.0,115401.0,91562.00,206963.0,1006828.0,2190.00,794208.0,4150.00,--,1807376.00,--,--,105137.00,1912513.0,0.0,0.0,17.95,
2013/04,1326,台化,213919950.0,311770169.0,525690119.0,97876971.0,115105347.00,212982318.0,58611863.0,8632578.00,123243532.0,77161270.00,-236522.00,267412721.00,--,--,45295080.00,312707801.0,0.0,11219610.0,45.71,
2013/04,1337,F-再生,6015963.0,6445253.0,12461216.0,2819865.0,803171.00,3623036.0,1998329.0,2935988.00,3407178.0,496685.00,--,8838180.00,--,--,--,8838180.0,0.0,0.0,44.23,
2013/04,1338,F-廣華,5246290.0,3147993.0,8394283.0,3314331.0,245487.00,3559818.0,781000.0,2181246.00,1635552.0,209393.00,--,4807191.00,--,--,27274.00,4834465.0,0.0,0.0,61.55,
2013/04,1339,昭輝,514674.0,2404329.0,2919003.0,553716.0,691215.00,1244931.0,659259.0,361063.00,653750.0,0.00,--,--,--,--,--,1674072.0,0.0,0.0,25.39,
2013/04,1340,F-勝悅,3522741.0,297542.0,3820283.0,615938.0,--,615938.0,722449.0,1547754.00,798861.0,135281.00,--,3204345.00,--,--,0.00,3204345.0,0.0,0.0,44.35,
2013/04,1402,遠東新,97662114.0,288693342.0,386355456.0,85777937.0,124896860.00,210674797.0,51450165.0,4681042.00,52091485.0,4634101.00,-25063.00,112831730.00,--,--,62848929.00,175680659.0,0.0,749000.0,21.93,
2013/04,1410,南染,787932.0,879071.0,1667003.0,99327.0,199899.00,299226.0,900000.0,21784.00,409002.0,-8246.00,--,1322540.00,--,--,45237.00,1367777.0,0.0,0.0,14.69,
2013/04,1413,宏洲纖維,1516218.0,1871489.0,3387707.0,1886940.0,531571.00,2418511.0,1701874.0,0.00,-795018.0,26368.00,-15040.00,918184.00,--,--,51012.00,969196.0,0.0,2097951.0,5.46,
2013/04,1414,東和,983434.0,3428654.0,4412088.0,353103.0,802606.00,1155709.0,2200000.0,0.00,1132402.0,-76023.00,--,--,--,--,--,3256379.0,0.0,0.0,14.8,
2013/04,1416,廣豐,4501894.0,4911715.0,9413609.0,2539550.0,1422298.00,3961848.0,3078787.0,1111339.00,1412553.0,352899.00,-524898.00,5430680.00,--,--,21081.00,5451761.0,0.0,22564791.0,19.03,
2013/04,1417,嘉裕,3678937.0,2305583.0,5984520.0,1349231.0,255831.00,1605062.0,3798837.0,--,354260.0,226361.00,--,4379458.00,--,--,--,4379458.0,0.0,0.0,11.53,
2013/04,1418,東華,455045.0,1564215.0,2019260.0,750074.0,379933.00,1130007.0,1319276.0,8005.00,-307935.0,-6606.00,-123585.00,889155.00,--,--,98.00,889253.0,0.0,10933000.0,7.35,
2013/04,1419,新紡,1477464.0,9252611.0,10730075.0,2612478.0,825614.00,3438092.0,3000413.0,996.00,1888146.0,2415552.00,-13174.00,7291933.00,--,--,50.00,7291983.0,0.0,803829.0,24.37,
2013/04,1423,利華羊毛,1372693.0,1543144.0,2915837.0,16796.0,227825.00,244621.0,1750000.0,118304.00,507423.0,295489.00,0.00,--,--,--,--,2671216.0,0.0,0.0,15.26,
2013/04,1432,大魯閣,1640388.0,1131300.0,2771688.0,267196.0,271754.00,538950.0,1639899.0,407181.00,149694.0,23098.00,0.00,2219872.00,--,--,12866.00,2232738.0,0.0,0.0,13.54,
2013/04,1434,福懋興業,17881381.0,58736999.0,76618380.0,9728805.0,12679490.00,22408295.0,16846646.0,98898.00,9806166.0,24519105.00,-23423.00,51247392.00,--,--,2962693.00,54210085.0,0.0,2693228.0,30.47,
2013/04,1435,中福國際,404630.0,712492.0,1117122.0,2821.0,167387.00,170208.0,1397801.0,1302.00,-292898.0,0.00,-159275.00,946930.00,--,--,-16.00,946914.0,0.0,14424000.0,7.55,
2013/04,1436,華友聯,4426943.0,387232.0,4814175.0,2764520.0,3341.00,2767861.0,600000.0,245201.00,1201113.0,0.00,0.00,2046314.00,--,--,--,2046314.0,0.0,0.0,34.11,
2013/04,1437,勤益投控,1017125.0,8381415.0,9398540.0,1412296.0,3491152.00,4903448.0,2039649.0,316664.00,1960511.0,147347.00,-2969.00,4461202.00,--,--,33890.00,4495092.0,0.0,200000.0,21.89,
2013/04,1438,裕豐,486069.0,120487.0,606556.0,2458.0,69407.00,71865.0,1024115.0,81330.00,-570754.0,0.00,0.00,--,--,--,--,534691.0,0.0,0.0,5.22,
2013/04,1439,中和羊毛,1466020.0,772821.0,2238841.0,15310.0,148553.00,163863.0,920000.0,8686.00,1146292.0,0.00,0.00,--,--,--,--,2074978.0,0.0,0.0,22.55,
2013/04,1440,南紡,9325012.0,26966938.0,36291950.0,4586938.0,5758514.00,10345452.0,15926328.0,75112.00,7680884.0,1940723.00,--,25623047.00,--,--,323451.00,25946498.0,0.0,0.0,16.09,
2013/04,1441,大東紡織,743525.0,1810554.0,2554079.0,562129.0,919234.00,1481363.0,917531.0,17089.00,152984.0,4900.00,-19788.00,1072716.00,--,--,--,1072716.0,0.0,1954000.0,11.95,
2013/04,1442,名軒,10612207.0,623492.0,11235699.0,2156069.0,4541655.00,6697724.0,2097162.0,502560.00,1938322.0,-69.00,0.00,4537975.00,--,--,0.00,4537975.0,0.0,0.0,21.64,
2013/04,1443,立益紡織,1904238.0,3676426.0,5580664.0,3282112.0,818535.00,4100647.0,1353430.0,701.00,263963.0,-44761.00,-9056.00,1564277.00,--,--,-84260.00,1480017.0,0.0,460610.0,11.6,
2013/04,1444,力麗,4311441.0,11083054.0,15394495.0,2230994.0,1035580.00,3266574.0,9117171.0,280560.00,1615983.0,413174.00,-68156.00,11358732.00,--,--,769189.00,12127921.0,0.0,13817009.0,12.65,
2013/04,1445,大宇紡織,1139874.0,1201663.0,2341537.0,199975.0,209860.00,409835.0,1386670.0,172064.00,344028.0,28940.00,0.00,1931702.00,--,--,0.00,1931702.0,0.0,0.0,13.93,
2013/04,1446,宏和,3190143.0,775286.0,3965429.0,448951.0,1600512.00,2049463.0,1386215.0,297632.00,242151.0,-10032.00,0.00,1915966.00,--,--,0.00,1915966.0,0.0,0.0,13.82,
2013/04,1447,力鵬,9028473.0,8663006.0,17691479.0,6270321.0,752988.00,7023309.0,7917638.0,52453.00,2376988.0,120761.00,-363621.00,10104219.00,--,--,563951.00,10668170.0,0.0,72577545.0,14.05,
2013/04,1449,佳和實業,2249070.0,1722402.0,3971472.0,2885782.0,630142.00,3515924.0,2762941.0,28504.00,-2520627.0,-39135.00,-80515.00,151168.00,--,--,304380.00,455548.0,0.0,5065404.0,0.56,
2013/04,1451,年興紡織,7390696.0,6998911.0,14389607.0,3290942.0,661194.00,3952136.0,4000000.0,393116.00,5623908.0,321324.00,--,10338348.00,--,--,99123.00,10437471.0,0.0,0.0,25.85,
2013/04,1452,宏益,1487993.0,845918.0,2333911.0,170026.0,63944.00,233970.0,1326414.0,151652.00,658211.0,-36336.00,--,--,--,--,--,2099941.0,0.0,0.0,15.83,
2013/04,1453,大將,731803.0,418421.0,1150224.0,100969.0,54910.00,155879.0,838040.0,405.00,151009.0,5411.00,-13241.00,981624.00,--,--,12721.00,994345.0,0.0,1556000.0,11.93,
2013/04,1454,台富,1119415.0,963839.0,2083254.0,312793.0,121844.00,434637.0,1403098.0,55713.00,125607.0,155815.00,-91622.00,1648611.00,--,--,6.00,1648617.0,0.0,9175103.0,12.57,
2013/04,1455,集盛,5756818.0,8013952.0,13770770.0,4483258.0,1762524.00,6245782.0,6117634.0,360356.00,1046816.0,182.00,--,7524988.00,--,--,--,7524988.0,0.0,0.0,12.3,
2013/04,1456,怡華,1487877.0,1379699.0,2867576.0,1562187.0,1248630.00,2810817.0,1630000.0,21702.00,-640727.0,-954216.00,0.00,56759.00,--,--,0.00,56759.0,0.0,0.0,0.35,
2013/04,1457,宜進,1679998.0,6252246.0,7932244.0,1905848.0,2139133.00,4044981.0,3178746.0,299037.00,232292.0,119779.00,-259482.00,3570372.00,--,--,316891.00,3887263.0,0.0,64781032.0,14.11,
2013/04,1459,聯發紡織,2669232.0,4470114.0,7139346.0,1778597.0,1365554.00,3144151.0,3586289.0,273661.00,710421.0,-193787.00,-526664.00,3849920.00,--,--,145275.00,3995195.0,0.0,43081531.0,12.2,
2013/04,1460,宏遠,5054672.0,3446583.0,8501255.0,2808691.0,1213206.00,4021897.0,4711891.0,125942.00,99839.0,7350.00,-465679.00,4479343.00,--,--,15.00,4479358.0,0.0,33706585.0,10.24,
2013/04,1463,強盛染整,2142388.0,1146642.0,3289030.0,1029557.0,112060.00,1141617.0,1884108.0,189545.00,71896.0,29234.00,-273289.00,1901494.00,--,--,245919.00,2147413.0,0.0,26589911.0,11.75,
2013/04,1464,得力實業,2986164.0,2541179.0,5527343.0,2695173.0,273300.00,2968473.0,2168960.0,144681.00,36739.0,25246.00,0.00,2375626.00,--,--,183244.00,2558870.0,0.0,0.0,10.95,
2013/04,1465,偉全實業,1951450.0,921218.0,2872668.0,499046.0,79479.00,578525.0,863394.0,353488.00,466049.0,55363.00,--,1738294.00,--,--,555849.00,2294143.0,0.0,0.0,20.13,
2013/04,1466,聚隆,1664274.0,1296722.0,2960996.0,915717.0,397957.00,1313674.0,997875.0,319582.00,330518.0,0.00,-653.00,1647322.00,--,--,0.00,1647322.0,0.0,91475.0,16.52,
2013/04,1467,南緯實業,3756258.0,2537079.0,6293337.0,2421584.0,1499283.00,3920867.0,1682098.0,61184.00,333695.0,-202734.00,--,1874243.00,--,--,498227.00,2372470.0,0.0,0.0,11.14,
2013/04,1468,昶和纖維,1178569.0,1286014.0,2464583.0,657047.0,506602.00,1163649.0,1604053.0,26753.00,-456657.0,65915.00,--,1240064.00,--,--,60870.00,1300934.0,0.0,0.0,7.73,
2013/04,1469,理隆纖維,550366.0,1329804.0,1880170.0,306579.0,20705.00,327284.0,1246000.0,455920.00,-149056.0,--,--,1552864.00,--,--,22.00,1552886.0,0.0,0.0,12.46,
2013/04,1470,大統染,612439.0,429987.0,1042426.0,116106.0,19030.00,135136.0,857670.0,6918.00,65291.0,-22589.00,--,--,--,--,--,907290.0,0.0,0.0,10.58,
2013/04,1471,首利,1988860.0,1707747.0,3696607.0,1039637.0,5763.00,1045400.0,2014677.0,450239.00,30005.0,156286.00,--,2651207.00,--,--,--,2651207.0,0.0,0.0,13.16,
2013/04,1472,三洋紡,424855.0,620952.0,1045807.0,635989.0,60707.00,696696.0,716500.0,25500.00,-289835.0,-7686.00,-59604.00,384875.00,--,--,-35764.00,349111.0,0.0,2208204.0,5.54,
2013/04,1473,台南企業,6868785.0,1867891.0,8736676.0,2718494.0,1164212.00,3882706.0,1468510.0,833517.00,1963975.0,14800.00,-36165.00,4244637.00,--,--,609333.00,4853970.0,0.0,1214000.0,29.15,
2013/04,1474,弘裕,1993495.0,1474401.0,3467896.0,1544463.0,170870.00,1715333.0,1337880.0,8793.00,441622.0,6084.00,-41816.00,1752563.00,--,--,--,1752563.0,0.0,3891000.0,13.49,
2013/04,1475,本盟光電,159620.0,486308.0,645928.0,317833.0,30717.00,348550.0,525168.0,188125.00,-363629.0,-4447.00,--,345217.00,--,--,-47839.00,297378.0,0.0,0.0,6.57,
2013/04,1476,儒鴻,6979300.0,5567053.0,12546353.0,4167095.0,261877.00,4428972.0,2509494.0,1152238.00,4444803.0,734.00,--,8107269.00,--,--,10112.00,8117381.0,0.0,0.0,32.31,
2013/04,1477,聚陽實業,5551080.0,4544368.0,10095448.0,3010193.0,1755139.00,4765332.0,1690722.0,1244647.00,2366578.0,-2593.00,--,5299354.00,--,--,30762.00,5330116.0,0.0,0.0,31.34,
2013/04,1503,士電,11959405.0,21297202.0,33256607.0,8320946.0,4110491.00,12431437.0,5209722.0,2559723.00,12420063.0,221570.00,0.00,20411078.00,--,--,414092.00,20825170.0,0.0,0.0,39.18,
2013/04,1504,東元電機,40843355.0,36046698.0,76890053.0,19983776.0,10182303.00,30166079.0,20026929.0,7493180.00,16606382.0,-941494.00,-321563.00,42863434.00,--,--,3860540.00,46723974.0,38055514.0,22443022.0,21.65,
2013/04,1506,正道,1023896.0,1275901.0,2299797.0,619843.0,329962.00,949805.0,1222516.0,72492.00,-61963.0,-6863.00,--,1226182.00,--,--,123810.00,1349992.0,0.0,0.0,10.03,
2013/04,1507,永大機電,21071211.0,8812680.0,29883891.0,17684916.0,1789972.00,19474888.0,4108200.0,238867.00,5158426.0,818212.00,-69411.00,10254294.00,--,--,154709.00,10409003.0,0.0,2129800.0,25.09,
2013/04,1512,瑞利,2923529.0,2939077.0,5862606.0,2366495.0,1478619.00,3845114.0,1818025.0,40369.00,62711.0,27623.00,--,1948728.00,--,--,68764.00,2017492.0,0.0,0.0,10.72,
2013/04,1513,中興電,7908257.0,6333284.0,14241541.0,4833191.0,1385488.00,6218679.0,4800000.0,371532.00,2285904.0,432982.00,-129793.00,7760625.00,--,--,262237.00,8022862.0,0.0,10329917.0,16.52,
2013/04,1514,亞力電機,2715879.0,1803654.0,4519533.0,1539310.0,354129.00,1893439.0,2010670.0,105240.00,599809.0,1967.00,-147152.00,2570534.00,--,--,55560.00,2626094.0,0.0,8359112.0,13.34,
2013/04,1515,力山,3266714.0,2025662.0,5292376.0,2566263.0,326053.00,2892316.0,1814735.0,433.00,322152.0,237339.00,0.00,2374659.00,--,--,25401.00,2400060.0,0.0,0.0,13.09,
2013/04,1516,川飛,11451.0,204126.0,215577.0,41473.0,20.00,41493.0,253147.0,1705.00,-80768.0,0.00,0.00,--,--,--,--,174084.0,0.0,0.0,6.88,
2013/04,1517,利奇機械,3855877.0,1810951.0,5666828.0,1006758.0,829751.00,1836509.0,2278250.0,38010.00,1035031.0,46756.00,--,3398047.00,--,--,432272.00,3830319.0,0.0,0.0,14.92,
2013/04,1519,華城電機,3837662.0,1760214.0,5597876.0,2202087.0,419738.00,2621825.0,2610585.0,1033.00,361309.0,-2120.00,--,2970807.00,--,--,5244.00,2976051.0,0.0,0.0,11.38,
2013/04,1521,大億,1849149.0,1337286.0,3186435.0,1314522.0,272654.00,1587176.0,762300.0,60472.00,771169.0,5318.00,--,1599259.00,--,--,--,1599259.0,0.0,0.0,20.98,
2013/04,1522,堤維西,8959055.0,10133228.0,19092283.0,8902319.0,4380263.00,13282582.0,3128979.0,1299621.00,489407.0,28257.00,-5996.00,4940268.00,--,--,869433.00,5809701.0,0.0,939707.0,15.84,
2013/04,1524,耿鼎企業,1461675.0,3702004.0,5163679.0,1377617.0,1736833.00,3114450.0,1786586.0,166947.00,91670.0,4026.00,0.00,--,0.00,0.00,--,2049229.0,0.0,0.0,11.47,
2013/04,1525,江申工業,1042129.0,2410310.0,3452439.0,387163.0,267532.00,654695.0,692454.0,1251.00,2050734.0,53305.00,--,2797744.00,--,--,--,2797744.0,0.0,0.0,40.4,
2013/04,1526,日馳,572171.0,438015.0,1010186.0,280473.0,247156.00,527629.0,500000.0,0.00,-18534.0,1091.00,--,482557.00,--,--,0.00,482557.0,0.0,0.0,9.65,
2013/04,1527,鑽全,11141900.0,1139223.0,12281123.0,9569092.0,23273.00,9592365.0,1532896.0,305.00,1277094.0,-121537.00,0.00,2688758.00,--,--,0.00,2688758.0,0.0,0.0,17.54,
2013/04,1528,恩德,3414096.0,1173465.0,4587561.0,1528369.0,946239.00,2474608.0,1470000.0,304206.00,311026.0,6579.00,0.00,2091811.00,--,--,21142.00,2112953.0,0.0,0.0,14.23,
2013/04,1529,樂士,151550.0,446317.0,597867.0,148185.0,16030.00,164215.0,2497089.0,2320.00,-2065757.0,0.00,0.00,433652.00,--,--,0.00,433652.0,0.0,0.0,1.74,
2013/04,1530,亞崴機電,3222259.0,1749673.0,4971932.0,2118615.0,432273.00,2550888.0,919945.0,218147.00,1270620.0,12332.00,0.00,2421044.00,--,--,--,2421044.0,0.0,0.0,26.32,
2013/04,1531,高林股,3884334.0,1880999.0,5765333.0,1186710.0,364385.00,1551095.0,1931511.0,338901.00,1914920.0,28906.00,--,4214238.00,--,--,0.00,4214238.0,0.0,0.0,21.82,
2013/04,1532,勤美,22610701.0,15081107.0,37691808.0,11856316.0,6338519.00,18194835.0,3859374.0,1554624.00,6491825.0,548996.00,--,12454819.00,--,--,7042154.00,19496973.0,0.0,0.0,32.27,
2013/04,1533,車王電,2661601.0,1306584.0,3968185.0,1341414.0,611740.00,1953154.0,964152.0,275871.00,819782.0,-14867.00,-29900.00,2015038.00,--,--,-7.00,2015031.0,0.0,1658000.0,21.27,
2013/04,1535,中宇,6350625.0,1408522.0,7759147.0,4159113.0,325201.00,4484314.0,1237426.0,628374.00,1291741.0,117292.00,0.00,3274833.00,--,--,0.00,3274833.0,0.0,0.0,26.46,
2013/04,1536,和大工業,2480339.0,4110812.0,6591151.0,1658772.0,2069026.00,3727798.0,2242330.0,103307.00,408011.0,57023.00,--,2810671.00,--,--,52682.00,2863353.0,0.0,0.0,12.53,
2013/04,1537,廣隆光電,2821232.0,1158638.0,3979870.0,987239.0,234669.00,1221908.0,815854.0,618809.00,1269349.0,-1085.00,--,2702927.00,--,--,55035.00,2757962.0,0.0,0.0,33.13,
2013/04,1538,正峰新,667599.0,1604317.0,2271916.0,798731.0,622543.00,1421274.0,1638845.0,0.00,-807487.0,19284.00,--,850642.00,--,--,--,850642.0,0.0,0.0,5.19,
2013/04,1539,巨庭機械,1229529.0,485217.0,1714746.0,935760.0,82118.00,1017878.0,653700.0,0.00,43794.0,-626.00,--,696868.00,--,--,0.00,696868.0,0.0,0.0,10.66,
