年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 21
2013/03,1215,卜蜂企業,4039298.0,4596602.0,8635900.0,3382192.0,1020114.00,4402306.0,2320268.0,967.00,612607.0,1223178.00,--,4157020.00,--,--,76574.00,4233594.0,0.0,0.0,17.92,
2013/03,1216,統一,134035616.0,231718747.0,365754363.0,134532086.0,98700426.00,233232512.0,51542229.0,3940971.00,27039141.0,541324.00,--,83063665.00,--,--,49458186.00,132521851.0,0.0,0.0,16.12,
2013/03,1217,愛之味,4174181.0,9403639.0,13577820.0,2938413.0,4750924.00,7689337.0,4976893.0,287839.00,-6223.0,-46886.00,-100582.00,5111041.00,--,--,777442.00,5888483.0,0.0,10484000.0,10.49,
2013/03,1218,泰山企業,3288709.0,5008681.0,8297390.0,1865597.0,2929347.00,4794944.0,3533360.0,23770.00,168892.0,-22767.00,-203876.00,3499379.00,--,--,3067.00,3502446.0,0.0,13680042.0,10.3,
2013/03,1219,福壽實業,3170737.0,2428395.0,5599132.0,793459.0,1135675.00,1929134.0,3131882.0,59244.00,481247.0,-413.00,0.00,3671960.00,--,--,-1962.00,3669998.0,0.0,0.0,11.72,
2013/03,1220,台榮,1790317.0,1087079.0,2877396.0,324652.0,291541.00,616193.0,1770779.0,537.00,404033.0,-67651.00,0.00,2107698.00,--,--,153505.00,2261203.0,0.0,0.0,11.9,
2013/03,1225,福懋油,3457056.0,3055323.0,6512379.0,2162088.0,1745385.00,3907473.0,1971197.0,79687.00,275817.0,-4159.00,--,2322542.00,--,--,282364.00,2604906.0,124999.0,0.0,11.78,
2013/03,1227,佳格,11384544.0,3888148.0,15272692.0,4666884.0,225894.00,4892778.0,6611319.0,43620.00,3435219.0,174382.00,-21182.00,10243358.00,--,--,136556.00,10379914.0,0.0,4818546.0,15.61,
2013/03,1229,聯華實業,3107117.0,21806496.0,24913613.0,3768276.0,1333367.00,5101643.0,8532555.0,713245.00,7601729.0,2885729.00,-2393.00,19730865.00,--,--,81105.00,19811970.0,547500.0,94000.0,23.13,
2013/03,1231,聯華食品,2479547.0,2666271.0,5145818.0,1421087.0,1307802.00,2728889.0,1322438.0,72435.00,956747.0,39107.00,--,2390727.00,--,--,26202.00,2416929.0,0.0,0.0,18.08,
2013/03,1232,大統益,3566889.0,664718.0,4231607.0,1141983.0,84448.00,1226431.0,1599749.0,23784.00,1348003.0,-1695.00,--,2969841.00,--,--,35335.00,3005176.0,0.0,0.0,18.56,
2013/03,1233,天仁,652927.0,1223753.0,1876680.0,342443.0,117024.00,459467.0,905919.0,60605.00,437217.0,2050.00,--,1405791.00,--,--,11422.00,1417213.0,0.0,0.0,15.52,
2013/03,1234,黑松,10085940.0,13494946.0,23580886.0,3584769.0,2612264.00,6197033.0,4018711.0,184583.00,12975845.0,204714.00,0.00,17383853.00,--,--,0.00,17383853.0,0.0,0.0,43.26,
2013/03,1235,興泰,1279541.0,536123.0,1815664.0,809372.0,57128.00,866500.0,561688.0,27674.00,189868.0,180430.00,-11584.00,948076.00,--,--,1088.00,949164.0,0.0,2131610.0,17.54,
2013/03,1236,宏亞食品,730303.0,1960615.0,2690918.0,552774.0,655910.00,1208684.0,1083425.0,33396.00,365478.0,-65.00,0.00,1482234.00,--,--,0.00,1482234.0,0.0,0.0,13.68,
2013/03,1262,F-綠悅,3639746.0,4024894.0,7664640.0,1583189.0,910574.00,2493763.0,1200000.0,3236783.00,703925.0,30169.00,--,5170877.00,--,--,--,5170877.0,0.0,0.0,43.09,
2013/03,1301,台塑,135275778.0,261838950.0,397114728.0,66408148.0,79470016.00,145878164.0,63657408.0,11227405.00,117697728.0,58654023.00,--,251236564.00,--,--,--,251236564.0,0.0,0.0,39.47,
2013/03,1303,南亞塑膠,227666072.0,287592266.0,515258338.0,101903514.0,132330083.00,234233597.0,79308216.0,21979892.00,131689973.0,35698071.00,-1945.00,268674207.00,--,--,12350534.00,281024741.0,0.0,185067.0,33.88,
2013/03,1304,台聚,34962117.0,22194969.0,57157086.0,15299455.0,11102228.00,26401683.0,11426024.0,162837.00,5491101.0,87838.00,-439705.00,16728095.00,--,--,14027308.00,30755403.0,0.0,104438075.0,16.11,
2013/03,1305,華夏,5474711.0,6041496.0,11516207.0,2213980.0,3123552.00,5337532.0,4502917.0,8248.00,1395979.0,22238.00,0.00,5929382.00,--,--,249293.00,6178675.0,0.0,0.0,13.17,
2013/03,1307,三芳化工,6534351.0,5628674.0,12163025.0,2932969.0,2541608.00,5474577.0,3640599.0,137866.00,2964853.0,-54870.00,--,6688448.00,--,--,--,6688448.0,0.0,0.0,18.37,
2013/03,1308,亞聚,4419861.0,5573760.0,9993621.0,602235.0,348242.00,950477.0,4696769.0,14155.00,3608535.0,723685.00,0.00,9043144.00,--,--,0.00,9043144.0,0.0,0.0,19.25,
2013/03,1309,台達化工,7860622.0,3702663.0,11563285.0,5239269.0,2160150.00,7399419.0,3276518.0,501.00,620435.0,266412.00,--,4163866.00,--,--,--,4163866.0,0.0,0.0,12.71,
2013/03,1310,台苯,4718512.0,6161914.0,10880426.0,4024821.0,510373.00,4535194.0,5027331.0,83508.00,659505.0,-209976.00,-4768.00,5555600.00,--,--,789632.00,6345232.0,0.0,229866.0,11.06,
2013/03,1312,國喬石化,7392013.0,17211207.0,24603220.0,4429900.0,2916828.00,7346728.0,9266203.0,103073.00,5546271.0,526927.00,-199604.00,15242870.00,--,--,2013622.00,17256492.0,0.0,8254473.0,16.6,
2013/03,1313,聯成,27110028.0,16819054.0,43929082.0,18993431.0,6635244.00,25628675.0,11555248.0,1130887.00,4910300.0,748368.00,-95957.00,18248846.00,--,--,51561.00,18300407.0,986700.0,6883000.0,15.89,
2013/03,1314,中石化,12617943.0,30761835.0,43379778.0,4779572.0,6400726.00,11180298.0,23199897.0,0.00,9811993.0,-1036478.00,--,31975412.00,--,--,224068.00,32199480.0,0.0,0.0,13.78,
2013/03,1315,達新工業,4117757.0,5341718.0,9459475.0,1007582.0,1126586.00,2134168.0,2200000.0,54717.00,3599139.0,1580859.00,-126809.00,7307906.00,--,--,17401.00,7325307.0,0.0,7930000.0,34.46,
2013/03,1316,上曜,1800074.0,746592.0,2546666.0,1084441.0,288747.00,1373188.0,968127.0,84597.00,-308374.0,-2807.00,-24847.00,716696.00,--,--,456782.00,1173478.0,0.0,7802000.0,8.05,
2013/03,1319,東陽,8742751.0,21756790.0,30499541.0,7223502.0,5638789.00,12862291.0,5914771.0,4139513.00,6004175.0,56669.00,0.00,16115128.00,--,--,1522122.00,17637250.0,0.0,0.0,27.25,
2013/03,1321,大洋,1570649.0,7255210.0,8825859.0,1156955.0,2569957.00,3726912.0,2272283.0,7792.00,2879091.0,-24030.00,-36189.00,5098947.00,--,--,0.00,5098947.0,0.0,6542716.0,23.11,
2013/03,1323,永裕,1819964.0,1589865.0,3409829.0,1002624.0,773660.00,1776284.0,869281.0,54740.00,518647.0,4432.00,-2813.00,1444287.00,--,--,189258.00,1633545.0,0.0,372462.0,16.69,
2013/03,1324,地球工業,949708.0,398188.0,1347896.0,275092.0,70814.00,345906.0,751219.0,0.00,245537.0,5234.00,0.00,1001990.00,--,--,0.00,1001990.0,0.0,0.0,13.34,
2013/03,1325,恒大,1037636.0,1028482.0,2066118.0,92776.0,92474.00,185250.0,1006828.0,2190.00,768980.0,-59.00,--,1777939.00,--,--,102929.00,1880868.0,0.0,0.0,17.66,
2013/03,1326,台化,199606242.0,313916815.0,513523057.0,103312973.0,109235391.00,212548364.0,58611863.0,8527618.00,120001656.0,70603711.00,-339297.00,257405551.00,--,--,43569142.00,300974693.0,0.0,18371403.0,44.06,
2013/03,1337,F-再生,5735407.0,5734482.0,11469889.0,2389735.0,670105.00,3059840.0,1998329.0,2935988.00,3177757.0,297975.00,--,8410049.00,--,--,--,8410049.0,0.0,0.0,42.09,
2013/03,1338,F-廣華,4669673.0,3122354.0,7792027.0,2982567.0,262198.00,3244765.0,781000.0,2181246.00,1441996.0,116256.00,--,4520498.00,--,--,26764.00,4547262.0,0.0,0.0,57.88,
2013/03,1339,昭輝,477900.0,2351354.0,2829254.0,512922.0,712321.00,1225243.0,659259.0,361063.00,583689.0,--,--,--,--,--,--,1604011.0,0.0,0.0,24.33,
2013/03,1340,F-勝悅,3140163.0,337434.0,3477597.0,540585.0,--,540585.0,722449.0,1547754.00,592628.0,74181.00,--,2937012.00,--,--,0.00,2937012.0,0.0,0.0,40.65,
2013/03,1402,遠東新,112595514.0,251405269.0,364000783.0,98428418.0,94829633.00,193258051.0,51450165.0,4680094.00,50309049.0,3905143.00,-25063.00,110319388.00,--,--,60423344.00,170742732.0,0.0,749000.0,21.45,
2013/03,1410,南染,755502.0,894902.0,1650404.0,105526.0,200974.00,306500.0,900000.0,21784.00,387590.0,-8241.00,--,1301133.00,--,--,42771.00,1343904.0,0.0,0.0,14.46,
2013/03,1413,宏洲纖維,1699409.0,1890924.0,3590333.0,1959105.0,586423.00,2545528.0,1701874.0,0.00,-708472.0,17932.00,-15040.00,996294.00,--,--,48511.00,1044805.0,0.0,2097951.0,5.93,
2013/03,1414,東和,877315.0,3411165.0,4288480.0,249010.0,812329.00,1061339.0,2200000.0,0.00,1102341.0,-75200.00,0.00,--,--,--,--,3227141.0,0.0,0.0,14.67,
2013/03,1416,廣豐,4266231.0,4938331.0,9204562.0,2723547.0,1223985.00,3947532.0,3078787.0,1111404.00,1200468.0,363524.00,-525035.00,5229148.00,--,--,27882.00,5257030.0,0.0,22564791.0,18.33,
2013/03,1417,嘉裕,3694958.0,2239520.0,5934478.0,1358591.0,276603.00,1635194.0,3798837.0,--,276796.0,223651.00,--,4299284.00,--,--,--,4299284.0,0.0,0.0,11.32,
2013/03,1418,東華,564433.0,1554307.0,2118740.0,834034.0,386941.00,1220975.0,1319276.0,8005.00,-279764.0,-26270.00,-123585.00,897662.00,--,--,103.00,897765.0,0.0,10933000.0,7.42,
2013/03,1419,新紡,1429802.0,9101220.0,10531022.0,2586160.0,825553.00,3411713.0,3000413.0,996.00,1899853.0,2231171.00,-13174.00,7119259.00,--,--,50.00,7119309.0,0.0,803829.0,23.79,
2013/03,1423,利華羊毛,1340005.0,1518013.0,2858018.0,21942.0,218954.00,240896.0,1750000.0,118304.00,488883.0,259935.00,0.00,--,--,--,--,2617122.0,0.0,0.0,14.95,
2013/03,1432,大魯閣,1046311.0,1072513.0,2118824.0,358538.0,273715.00,632253.0,1239899.0,4215.00,187177.0,41047.00,0.00,1472338.00,--,--,14233.00,1486571.0,0.0,0.0,11.87,
2013/03,1434,福懋興業,17611107.0,56315262.0,73926369.0,8551535.0,13407568.00,21959103.0,16846646.0,2032.00,9324576.0,22877563.00,-26488.00,49024329.00,--,--,2942937.00,51967266.0,0.0,3043228.0,29.15,
2013/03,1435,中福國際,405661.0,718730.0,1124391.0,1597.0,167104.00,168701.0,1397801.0,1302.00,-284122.0,0.00,-159275.00,955706.00,--,--,-16.00,955690.0,0.0,14424000.0,7.62,
2013/03,1436,華友聯,4481149.0,240474.0,4721623.0,2678167.0,2725.00,2680892.0,600000.0,245201.00,1195530.0,0.00,0.00,2040731.00,--,--,--,2040731.0,0.0,0.0,34.01,
2013/03,1437,勤益投控,1086434.0,8766636.0,9853070.0,1415725.0,3513552.00,4929277.0,2039649.0,316664.00,2403341.0,123369.00,-2969.00,4880054.00,--,--,43739.00,4923793.0,0.0,200000.0,23.95,
2013/03,1438,裕豐,487919.0,120508.0,608427.0,11246.0,69598.00,80844.0,1024115.0,81330.00,-577862.0,--,--,--,--,--,--,527583.0,0.0,0.0,5.15,
2013/03,1439,中和羊毛,1461538.0,772412.0,2233950.0,10602.0,148163.00,158765.0,920000.0,8686.00,1146499.0,0.00,0.00,--,--,--,--,2075185.0,0.0,0.0,22.56,
2013/03,1440,南紡,9145286.0,25914188.0,35059474.0,4179083.0,5375547.00,9554630.0,15926328.0,48179.00,7488817.0,1818381.00,--,25281705.00,--,--,223139.00,25504844.0,0.0,0.0,15.87,
2013/03,1441,大東紡織,683629.0,1540938.0,2224567.0,333164.0,822318.00,1155482.0,917531.0,17089.00,154815.0,-562.00,-19788.00,1069085.00,--,--,--,1069085.0,0.0,1954000.0,11.91,
2013/03,1442,名軒,10265167.0,620730.0,10885897.0,2040864.0,4396106.00,6436970.0,2076545.0,476338.00,1896081.0,-37.00,0.00,4448927.00,--,--,0.00,4448927.0,0.0,0.0,21.43,
2013/03,1443,立益紡織,2297991.0,3683376.0,5981367.0,3588357.0,837284.00,4425641.0,1353430.0,701.00,307834.0,-46264.00,-9056.00,1606645.00,--,--,-50919.00,1555726.0,0.0,460610.0,11.91,
2013/03,1444,力麗,4704794.0,10914171.0,15618965.0,2854954.0,741209.00,3596163.0,9117171.0,280560.00,1581136.0,360729.00,-68156.00,11271440.00,--,--,751362.00,12022802.0,0.0,13817009.0,12.55,
2013/03,1445,大宇紡織,1075267.0,1206208.0,2281475.0,160307.0,207348.00,367655.0,1386670.0,172064.00,340191.0,14895.00,0.00,1913820.00,--,--,0.00,1913820.0,0.0,0.0,13.8,
2013/03,1446,宏和,2434137.0,684583.0,3118720.0,392633.0,790190.00,1182823.0,1386215.0,297632.00,258478.0,-6428.00,0.00,1935897.00,--,--,0.00,1935897.0,0.0,0.0,13.97,
2013/03,1447,力鵬,9402083.0,8541420.0,17943503.0,6860069.0,961682.00,7821751.0,7917638.0,3421.00,2192801.0,-161021.00,-441204.00,9511635.00,--,--,610117.00,10121752.0,0.0,88168545.0,13.52,
2013/03,1449,佳和實業,2141854.0,1697015.0,3838869.0,1330194.0,2086977.00,3417171.0,2762941.0,5393.00,-2498046.0,-59583.00,-80515.00,130190.00,--,--,291508.00,421698.0,0.0,5065404.0,0.48,
2013/03,1451,年興紡織,7281582.0,6564182.0,13845764.0,3499938.0,672358.00,4172296.0,4000000.0,393116.00,5446885.0,-265473.00,--,9574528.00,--,--,98940.00,9673468.0,0.0,0.0,23.94,
2013/03,1452,宏益,1456725.0,848524.0,2305249.0,214368.0,69803.00,284171.0,1326414.0,151652.00,599359.0,-56347.00,--,--,--,--,--,2021078.0,0.0,0.0,15.24,
2013/03,1453,大將,695112.0,419973.0,1115085.0,96053.0,54950.00,151003.0,838040.0,405.00,124553.0,1710.00,-13241.00,951467.00,--,--,12615.00,964082.0,0.0,1556000.0,12.55,
2013/03,1454,台富,1045380.0,990584.0,2035964.0,320810.0,117424.00,438234.0,1403098.0,55713.00,124223.0,106313.00,-91622.00,1597725.00,--,--,5.00,1597730.0,0.0,9175103.0,12.18,
2013/03,1455,集盛,5888410.0,8127560.0,14015970.0,2841668.0,3752101.00,6593769.0,6117634.0,360356.00,944211.0,0.00,0.00,--,--,--,--,7422201.0,0.0,0.0,12.13,
2013/03,1456,怡華,1395262.0,1386311.0,2781573.0,1442651.0,1249151.00,2691802.0,4075000.0,18656.00,-3049192.0,-954693.00,0.00,89771.00,--,--,0.00,89771.0,0.0,0.0,0.22,
2013/03,1457,宜進,1675151.0,5958468.0,7633619.0,1568335.0,2285209.00,3853544.0,3178746.0,299037.00,131837.0,113769.00,-259482.00,3463907.00,--,--,316168.00,3780075.0,0.0,64781032.0,13.69,
2013/03,1459,聯發紡織,2851821.0,4489930.0,7341751.0,2153173.0,1358604.00,3511777.0,3586289.0,273661.00,565497.0,-214158.00,-526664.00,3684625.00,--,--,145349.00,3829974.0,0.0,43081531.0,11.68,
2013/03,1460,宏遠,4999066.0,3489021.0,8488087.0,3367773.0,727874.00,4095647.0,4711891.0,125942.00,25182.0,-4910.00,-465679.00,4392426.00,--,--,14.00,4392440.0,0.0,33706585.0,10.04,
2013/03,1463,強盛染整,2101233.0,1144947.0,3246180.0,1046757.0,119415.00,1166172.0,1884108.0,189545.00,19862.0,27266.00,-273289.00,1847492.00,--,--,232516.00,2080008.0,0.0,26589911.0,11.42,
2013/03,1464,得力實業,2673175.0,2431137.0,5104312.0,2286620.0,270151.00,2556771.0,2168960.0,144681.00,63385.0,-4958.00,0.00,2372068.00,--,--,175473.00,2547541.0,0.0,0.0,10.94,
2013/03,1465,偉全實業,1973116.0,932218.0,2905334.0,591712.0,84366.00,676078.0,863394.0,353488.00,434004.0,50468.00,--,1701354.00,--,--,527902.00,2229256.0,0.0,0.0,19.71,
2013/03,1466,聚隆,1611861.0,1298440.0,2910301.0,887929.0,471607.00,1359536.0,956726.0,288955.00,305737.0,0.00,-653.00,1550765.00,--,--,0.00,1550765.0,0.0,91475.0,16.22,
2013/03,1467,南緯實業,4400820.0,2490854.0,6891674.0,2906822.0,1589848.00,4496670.0,1682098.0,60649.00,317633.0,-195462.00,--,1864918.00,--,--,530086.00,2395004.0,0.0,0.0,11.09,
2013/03,1468,昶和纖維,1191781.0,1279982.0,2471763.0,810010.0,381913.00,1191923.0,1604053.0,26753.00,-470099.0,62839.00,0.00,1223546.00,--,--,56294.00,1279840.0,0.0,0.0,7.63,
2013/03,1469,理隆纖維,670263.0,1333731.0,2003994.0,426355.0,24411.00,450766.0,1246000.0,455920.00,-148715.0,--,--,1553205.00,--,--,23.00,1553228.0,0.0,0.0,12.47,
2013/03,1470,大統染,578796.0,427090.0,1005886.0,90639.0,18405.00,109044.0,857670.0,6918.00,54811.0,-22557.00,--,--,--,--,--,896842.0,0.0,0.0,10.46,
2013/03,1471,首利,2107815.0,1704766.0,3812581.0,1219573.0,5439.00,1225012.0,2014677.0,450239.00,-3994.0,126647.00,--,2587569.00,--,--,--,2587569.0,0.0,0.0,12.84,
2013/03,1472,三洋紡,554661.0,646489.0,1201150.0,767003.0,60739.00,827742.0,716500.0,25500.00,-272691.0,-1842.00,-59604.00,407863.00,--,--,-34455.00,373408.0,0.0,2208204.0,5.87,
2013/03,1473,台南企業,6200158.0,1880357.0,8080515.0,2241707.0,1024323.00,3266030.0,1468340.0,831800.00,1893034.0,-14284.00,-36165.00,4142725.00,--,--,671760.00,4814485.0,4000.0,1214000.0,28.45,
2013/03,1474,弘裕,2089605.0,1318941.0,3408546.0,1522952.0,178160.00,1701112.0,1337880.0,8793.00,400337.0,2240.00,-41816.00,1707434.00,--,--,--,1707434.0,0.0,3891000.0,13.14,
2013/03,1475,本盟光電,252726.0,481664.0,734390.0,332267.0,39226.00,371493.0,525168.0,188125.00,-337734.0,-3994.00,--,371565.00,--,--,-8668.00,362897.0,0.0,0.0,7.08,
2013/03,1476,儒鴻,7271031.0,5196351.0,12467382.0,4886491.0,269363.00,5155854.0,2509494.0,1152238.00,3655765.0,-15609.00,0.00,7301888.00,--,--,9640.00,7311528.0,0.0,0.0,29.1,
2013/03,1477,聚陽實業,6801532.0,1484678.0,8286210.0,2699568.0,616375.00,3315943.0,1684782.0,1216304.00,2071500.0,-33079.00,--,4939507.00,--,--,30760.00,4970267.0,0.0,0.0,29.32,
2013/03,1503,士電,12299717.0,19863470.0,32163187.0,8212663.0,3993728.00,12206391.0,5209722.0,2549701.00,12153684.0,-353977.00,0.00,19559130.00,--,--,397666.00,19956796.0,0.0,0.0,37.54,
2013/03,1504,東元電機,40697805.0,35281160.0,75978965.0,19457202.0,12631602.00,32088804.0,19696714.0,7097606.00,15742922.0,-1439253.00,-321563.00,40776426.00,--,--,3113735.00,43890161.0,75991800.0,22442022.0,20.94,
2013/03,1506,正道,1128955.0,1275373.0,2404328.0,656744.0,371585.00,1028329.0,1222516.0,72492.00,-38771.0,-13491.00,--,1242746.00,--,--,133253.00,1375999.0,0.0,0.0,10.17,
2013/03,1507,永大機電,20557719.0,8681620.0,29239339.0,17809725.0,1694453.00,19504178.0,4108200.0,238866.00,4549400.0,758188.00,-69411.00,9585243.00,--,--,149918.00,9735161.0,0.0,2129800.0,23.45,
2013/03,1512,瑞利,2874453.0,2886914.0,5761367.0,2330874.0,1471267.00,3802141.0,1818025.0,40369.00,30324.0,5164.00,--,1893882.00,--,--,65344.00,1959226.0,0.0,0.0,10.42,
2013/03,1513,中興電,8563430.0,6141506.0,14704936.0,5727783.0,1397855.00,7125638.0,4800000.0,374116.00,2028108.0,247961.00,-129793.00,7320392.00,--,--,258906.00,7579298.0,0.0,10329917.0,15.59,
2013/03,1514,亞力電機,2943995.0,1787434.0,4731429.0,1760265.0,384717.00,2144982.0,2010670.0,105240.00,562021.0,492.00,-147152.00,2531271.00,--,--,55176.00,2586447.0,0.0,8359112.0,13.14,
2013/03,1515,力山,2795223.0,2237269.0,5032492.0,2489088.0,334078.00,2823166.0,1814735.0,433.00,251718.0,116578.00,0.00,2183464.00,--,--,25862.00,2209326.0,0.0,0.0,12.03,
2013/03,1516,川飛,70716.0,139691.0,210407.0,37465.0,20.00,37485.0,253147.0,1705.00,-81930.0,0.00,0.00,--,--,--,--,172922.0,0.0,0.0,6.83,
2013/03,1517,利奇機械,3657731.0,1811086.0,5468817.0,1025611.0,814724.00,1840335.0,2278250.0,38010.00,915790.0,6902.00,--,3238952.00,--,--,389530.00,3628482.0,0.0,0.0,14.22,
2013/03,1519,華城電機,3823138.0,1705183.0,5528321.0,2243092.0,344755.00,2587847.0,2610585.0,1033.00,323941.0,198.00,--,2935757.00,--,--,4717.00,2940474.0,0.0,0.0,11.25,
2013/03,1521,大億,1603341.0,1316267.0,2919608.0,1177584.0,236128.00,1413712.0,762300.0,60472.00,682260.0,864.00,--,1505896.00,--,--,--,1505896.0,0.0,0.0,19.75,
2013/03,1522,堤維西,9441683.0,9598155.0,19039838.0,9015727.0,4235784.00,13251511.0,3128979.0,1299621.00,577940.0,-25559.00,-5996.00,4974985.00,--,--,813342.00,5788327.0,0.0,939707.0,15.95,
2013/03,1524,耿鼎企業,1476530.0,3745725.0,5222255.0,1415582.0,1784863.00,3200445.0,1741880.0,197866.00,169110.0,2490.00,-89536.00,2021810.00,--,--,--,2021810.0,0.0,5249253.0,12.79,
2013/03,1525,江申工業,794448.0,2543323.0,3337771.0,415293.0,248619.00,663912.0,692454.0,1251.00,1960842.0,19312.00,--,2673859.00,--,--,--,2673859.0,0.0,0.0,38.61,
2013/03,1526,日馳,537226.0,441841.0,979067.0,256008.0,251975.00,507983.0,500000.0,--,-29428.0,512.00,--,471084.00,--,--,0.00,471084.0,0.0,0.0,9.42,
2013/03,1527,鑽全,11254983.0,1106025.0,12361008.0,9764604.0,43063.00,9807667.0,1532896.0,305.00,1122836.0,-102696.00,0.00,2553341.00,--,--,0.00,2553341.0,0.0,0.0,16.66,
2013/03,1528,恩德,3538459.0,1236462.0,4774921.0,1677936.0,1020806.00,2698742.0,1470000.0,304206.00,283112.0,-4355.00,0.00,2052963.00,--,--,23216.00,2076179.0,0.0,0.0,13.97,
2013/03,1529,樂士,165470.0,449732.0,615202.0,149927.0,17205.00,167132.0,2497089.0,2320.00,-2051339.0,0.00,0.00,448070.00,--,--,0.00,448070.0,0.0,0.0,1.79,
2013/03,1530,亞崴機電,3168815.0,1348335.0,4517150.0,1979474.0,203962.00,2183436.0,949525.0,246528.00,1232261.0,5563.00,-100163.00,2333714.00,--,--,--,2333714.0,0.0,2958000.0,25.37,
2013/03,1531,高林股,4199648.0,1869182.0,6068830.0,1103523.0,348214.00,1451737.0,1931511.0,338901.00,2014480.0,-9223.00,--,4275669.00,--,--,341424.00,4617093.0,0.0,0.0,22.14,
2013/03,1532,勤美,23365129.0,14824415.0,38189544.0,14401872.0,7172773.00,21574645.0,3859374.0,1620802.00,3981904.0,476899.00,--,9938979.00,--,--,6675920.00,16614899.0,0.0,0.0,25.75,
2013/03,1533,車王電,2556952.0,1298973.0,3855925.0,1449948.0,460906.00,1910854.0,964152.0,275871.00,764498.0,-29538.00,-29900.00,1945083.00,--,--,-12.00,1945071.0,0.0,1658000.0,20.53,
2013/03,1535,中宇,5857954.0,1367315.0,7225269.0,3786537.0,315674.00,4102211.0,1237426.0,628374.00,1153204.0,104054.00,0.00,3123058.00,--,--,0.00,3123058.0,0.0,0.0,25.24,
2013/03,1536,和大工業,2350186.0,3925437.0,6275623.0,1561130.0,2053300.00,3614430.0,2210623.0,103307.00,261595.0,32942.00,--,2608467.00,--,--,52726.00,2661193.0,0.0,0.0,12.42,
2013/03,1537,廣隆光電,2711651.0,1139935.0,3851586.0,1019811.0,222056.00,1241867.0,815854.0,618809.00,1135451.0,-17918.00,--,2552196.00,--,--,57523.00,2609719.0,0.0,0.0,31.28,
2013/03,1538,正峰新,320799.0,2158944.0,2479743.0,878726.0,482952.00,1361678.0,1638845.0,0.00,-529830.0,9050.00,--,1118065.00,--,--,--,1118065.0,0.0,0.0,6.82,
2013/03,1539,巨庭機械,1282568.0,485663.0,1768231.0,995099.0,87839.00,1082938.0,653700.0,0.00,32064.0,-471.00,--,685293.00,--,--,0.00,685293.0,0.0,0.0,10.48,
