年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 22
2015/02,1229,聯華實業,4406903.0,23440218.0,27847121.0,4618043.0,1233511.00,5851554.0,8887198.0,657352.00,8289276.0,4067443.00,-2393.00,21898876.00,--,--,96691.00,21995567.0,0.0,0.00,94000.0,25.63,
2015/02,1231,聯華食品,2846472.0,3533853.0,6380325.0,2087691.0,1690476.00,3778167.0,1481131.0,72435.00,984728.0,47876.00,--,2586170.00,--,--,15988.00,2602158.0,0.0,--,0.0,17.46,
2015/02,1232,大統益,4263000.0,586575.0,4849575.0,1556893.0,98696.00,1655589.0,1599749.0,23784.00,1533011.0,0.00,--,3156544.00,--,--,37442.00,3193986.0,0.0,0.00,0.0,19.73,
2015/02,1233,天仁,752092.0,1243264.0,1995356.0,508272.0,124948.00,633220.0,905919.0,54263.00,419775.0,-29301.00,-2754.00,1347902.00,--,--,14234.00,1362136.0,0.0,0.00,60000.0,14.89,
2015/02,1234,黑松,7261226.0,14710548.0,21971774.0,2117519.0,2675312.00,4792831.0,4018711.0,184583.00,12836664.0,138985.00,0.00,17178943.00,--,--,0.00,17178943.0,0.0,0.00,0.0,42.75,
2015/02,1235,興泰,1909941.0,585453.0,2495394.0,1242611.0,62598.00,1305209.0,606623.0,41515.00,153133.0,398728.00,-9953.00,1190046.00,0.00,--,139.00,1190185.0,0.0,--,1831610.0,21.9,
2015/02,1236,宏亞食品,578095.0,2231503.0,2809598.0,511607.0,684556.00,1196163.0,1083425.0,33396.00,369524.0,127090.00,0.00,1613435.00,--,--,0.00,1613435.0,0.0,0.00,0.0,14.89,
2015/02,1262,F-綠悅,4575366.0,7068421.0,11643787.0,2361954.0,890.00,2362844.0,1485000.0,4970783.00,2484620.0,340540.00,--,9280943.00,--,--,--,9280943.0,0.0,--,0.0,62.5,
2015/02,1301,台塑,160544557.0,271117608.0,431662165.0,66862215.0,84222922.00,151085137.0,63657408.0,11277939.00,132166697.0,73474984.00,--,280577028.00,--,--,--,280577028.0,0.0,0.00,0.0,44.08,
2015/02,1303,南亞塑膠,225379705.0,303525669.0,528905374.0,93468598.0,117383200.00,210851798.0,79308216.0,23170042.00,155995501.0,46128841.00,0.00,304602600.00,--,--,13450976.00,318053576.0,0.0,--,0.0,38.41,
2015/02,1304,台聚,34020871.0,27173737.0,61194608.0,17935891.0,12134352.00,30070243.0,11426024.0,197779.00,5617557.0,235648.00,-475606.00,17001402.00,--,--,14122963.00,31124365.0,0.0,0.00,111943075.0,16.5,
2015/02,1305,華夏,6903689.0,5905354.0,12809043.0,3414416.0,3000813.00,6415229.0,4683034.0,8225.00,1384204.0,29211.00,--,6104674.00,0.00,--,289140.00,6393814.0,0.0,0.00,0.0,13.04,
2015/02,1307,三芳化工,7568841.0,6135448.0,13704289.0,3378667.0,2782173.00,6160840.0,3862312.0,137866.00,3390480.0,152791.00,--,7543449.00,--,--,--,7543449.0,0.0,--,0.0,20.12,
2015/02,1308,亞聚,2746766.0,7599512.0,10346278.0,1349573.0,351551.00,1701124.0,4931607.0,14116.00,3681525.0,17906.00,0.00,8645154.00,--,--,0.00,8645154.0,0.0,0.00,0.0,18.41,
2015/02,1309,台達化工,7407652.0,3561797.0,10969449.0,5300543.0,2042668.00,7343211.0,3276518.0,473.00,156968.0,192279.00,--,3626238.00,--,--,--,3626238.0,0.0,0.00,0.0,11.07,
2015/02,1310,台苯,4579344.0,7077767.0,11657111.0,3468255.0,1783658.00,5251913.0,5278698.0,84646.00,944643.0,-395434.00,0.00,5912553.00,--,--,492645.00,6405198.0,0.0,0.00,0.0,11.2,
2015/02,1312,國喬石化,7510517.0,17547545.0,25058062.0,3695647.0,2259529.00,5955176.0,9266203.0,112393.00,6284222.0,1198202.00,-199604.00,16661416.00,--,--,2441470.00,19102886.0,0.0,0.00,8254473.0,18.14,
2015/02,1313,聯成,25008465.0,19439878.0,44448343.0,16469926.0,8698287.00,25168213.0,11712366.0,1111644.00,4587877.0,1985627.00,-117384.00,19280130.00,--,--,0.00,19280130.0,0.0,0.00,10917000.0,16.62,
2015/02,1314,中石化,16213039.0,59248482.0,75461521.0,4505355.0,16974352.00,21479707.0,23199897.0,18141.00,31543165.0,-1003677.00,--,53757526.00,--,--,224288.00,53981814.0,0.0,0.00,0.0,23.17,
2015/02,1315,達新工業,4309427.0,5190839.0,9500266.0,1304733.0,1077843.00,2382576.0,1980000.0,62647.00,3444135.0,1753484.00,-118879.00,7121387.00,0.00,--,-3697.00,7117690.0,0.0,0.00,7137000.0,37.31,
2015/02,1316,上曜,2983962.0,653179.0,3637141.0,887866.0,786851.00,1674717.0,1699079.0,119898.00,-536284.0,-4154.00,-18288.00,1260251.00,0.00,--,702173.00,1962424.0,0.0,0.00,8199000.0,7.79,
2015/02,1319,東陽,10152707.0,24460028.0,34612735.0,8839818.0,7869538.00,16709356.0,5914771.0,4149257.00,6661235.0,200185.00,--,16925448.00,--,--,977931.00,17903379.0,0.0,0.00,0.0,28.62,
2015/02,1321,大洋,1527805.0,8836933.0,10364738.0,1137951.0,4256124.00,5394075.0,2272283.0,7792.00,2733287.0,-6510.00,-36189.00,4970663.00,--,--,--,4970663.0,0.0,0.00,6542716.0,22.52,
2015/02,1323,永裕,2123217.0,1635522.0,3758739.0,781569.0,1181233.00,1962802.0,912745.0,55113.00,590492.0,50704.00,-2813.00,1606241.00,--,--,189696.00,1795937.0,0.0,0.00,1200017.0,17.83,
2015/02,1324,地球工業,916416.0,419603.0,1336019.0,295467.0,89294.00,384761.0,751219.0,0.00,187808.0,12231.00,0.00,951258.00,--,--,0.00,951258.0,0.0,0.00,0.0,12.66,
2015/02,1325,恒大,1089239.0,994123.0,2083362.0,100893.0,88764.00,189657.0,1003308.0,2184.00,773519.0,12994.00,--,1792005.00,--,--,101700.00,1893705.0,0.0,0.00,0.0,17.86,
2015/02,1326,台化,224439245.0,302973804.0,527413049.0,100237928.0,104733974.00,204971902.0,58611863.0,8669120.00,125324371.0,81235367.00,-333494.00,273507227.00,--,--,48933920.00,322441147.0,0.0,0.00,16871610.0,46.8,
2015/02,1337,F-再生,3639612.0,7639054.0,11278666.0,1247350.0,70711.00,1318061.0,2595884.0,2949789.00,3818199.0,596733.00,0.00,9960605.00,--,--,--,9960605.0,0.0,--,0.0,39.87,
2015/02,1338,F-廣華,5606044.0,3262544.0,8868588.0,2727053.0,28794.00,2755847.0,838400.0,2787090.00,2074899.0,280805.00,0.00,5981194.00,--,--,131547.00,6112741.0,0.0,0.00,0.0,71.34,
2015/02,1339,昭輝,1502290.0,3221335.0,4723625.0,976955.0,854837.00,1831792.0,759259.0,1191890.00,827921.0,-4017.00,--,2775053.00,--,--,116780.00,2891833.0,0.0,0.00,0.0,36.55,
2015/02,1340,F-勝悅,5661406.0,296571.0,5957977.0,808009.0,7199.00,815208.0,1148932.0,2540814.00,1264814.0,188209.00,--,5142769.00,--,--,--,5142769.0,0.0,--,0.0,58.19,
2015/02,1402,遠東新,122313109.0,402049901.0,524363010.0,112727977.0,152466163.00,265194140.0,53528751.0,2618281.00,136707588.0,6147865.00,-25063.00,198977422.00,--,--,60191448.00,259168870.0,0.0,--,764000.0,37.92,
2015/02,1410,南染,757156.0,832937.0,1590093.0,210995.0,195487.00,406482.0,720000.0,21784.00,405769.0,-10721.00,--,1136832.00,--,--,46779.00,1183611.0,0.0,0.00,0.0,15.79,
2015/02,1413,宏洲纖維,1021181.0,1566571.0,2587752.0,1262315.0,470031.00,1732346.0,1321124.0,0.00,-465718.0,0.00,0.00,855406.00,--,--,0.00,855406.0,0.0,0.00,0.0,6.47,
2015/02,1414,東和,978023.0,3961509.0,4939532.0,1056361.0,799997.00,1856358.0,2200000.0,0.00,980971.0,-97797.00,0.00,--,--,--,--,3083174.0,0.0,0.00,0.0,14.01,
2015/02,1416,廣豐,4627856.0,5985075.0,10612931.0,3623154.0,1621848.00,5245002.0,2933557.0,866184.00,1198031.0,372520.00,-19221.00,5351071.00,--,--,16858.00,5367929.0,0.0,0.00,3844120.0,18.48,
2015/02,1417,嘉裕,3661922.0,2629640.0,6291562.0,1497688.0,239764.00,1737452.0,3798837.0,--,120801.0,634472.00,--,4554110.00,--,--,--,4554110.0,0.0,--,0.0,11.99,
2015/02,1418,東華,451812.0,1414308.0,1866120.0,904032.0,352463.00,1256495.0,1319276.0,8005.00,-560815.0,-59730.00,-98717.00,608019.00,--,--,1606.00,609625.0,0.0,0.00,8733000.0,4.94,
2015/02,1419,新紡,2071102.0,9429871.0,11500973.0,3552397.0,854872.00,4407269.0,3000413.0,1358.00,1718984.0,2322723.00,-13174.00,7030304.00,0.00,--,63400.00,7093704.0,0.0,0.00,803829.0,23.49,
2015/02,1423,利華羊毛,1382830.0,1469865.0,2852695.0,16646.0,236019.00,252665.0,1730000.0,122705.00,422752.0,324573.00,0.00,--,--,--,--,2600030.0,0.0,--,0.0,15.03,
2015/02,1432,大魯閣,1528268.0,3021418.0,4549686.0,996196.0,1205115.00,2201311.0,1662834.0,508712.00,-23723.0,66631.00,-70174.00,2144280.00,--,--,204095.00,2348375.0,0.0,0.00,3500000.0,13.17,
2015/02,1434,福懋興業,23157792.0,56319672.0,79477464.0,13019830.0,12289639.00,25309469.0,16846646.0,39406.00,10283883.0,23861228.00,-22285.00,51008878.00,--,--,3159117.00,54167995.0,0.0,0.00,2563228.0,30.32,
2015/02,1435,中福國際,390025.0,724905.0,1114930.0,1632.0,168001.00,169633.0,1397801.0,1302.00,-294515.0,0.00,-159275.00,945313.00,--,--,-16.00,945297.0,0.0,--,14424000.0,7.54,
2015/02,1436,華友聯,5928618.0,382037.0,6310655.0,3440624.0,621791.00,4062415.0,690000.0,245201.00,1313039.0,0.00,--,2248240.00,--,--,--,2248240.0,0.0,0.00,0.0,37.47,
2015/02,1437,勤益投控,1154808.0,8257049.0,9411857.0,619588.0,4077452.00,4697040.0,2026899.0,314688.00,2217062.0,185815.00,-65155.00,4679309.00,--,--,35508.00,4714817.0,0.0,0.00,3303000.0,23.47,
2015/02,1438,裕豐,619690.0,1105.0,620795.0,2297.0,68800.00,71097.0,1024115.0,81330.00,-555747.0,0.00,0.00,--,--,--,--,549698.0,0.0,0.00,0.0,5.37,
2015/02,1439,中和羊毛,1424722.0,768699.0,2193421.0,59450.0,149771.00,209221.0,920000.0,8686.00,1055514.0,0.00,0.00,--,--,--,--,1984200.0,0.0,0.00,0.0,21.57,
2015/02,1440,南紡,8897008.0,32582106.0,41479114.0,8549545.0,7671953.00,16221498.0,16568159.0,75112.00,7385846.0,694224.00,--,24723341.00,--,--,534275.00,25257616.0,0.0,0.00,0.0,15.07,
2015/02,1441,大東紡織,842449.0,1997142.0,2839591.0,826605.0,1179532.00,2006137.0,897991.0,16841.00,-90384.0,9006.00,0.00,833454.00,--,--,--,833454.0,0.0,0.00,0.0,9.28,
2015/02,1442,名軒,13848641.0,389277.0,14237918.0,5149292.0,4764874.00,9914166.0,2252733.0,674737.00,1390808.0,5474.00,--,4323752.00,--,--,0.00,4323752.0,0.0,0.00,0.0,19.19,
2015/02,1443,立益紡織,1788528.0,3053196.0,4841724.0,3049808.0,717508.00,3767316.0,1353430.0,701.00,-35182.0,-72018.00,-9056.00,1237875.00,--,--,-163467.00,1074408.0,0.0,0.00,460610.0,9.18,
2015/02,1444,力麗,6111000.0,11287330.0,17398330.0,4666054.0,690194.00,5356248.0,9573029.0,35448.00,1372339.0,228801.00,-28470.00,11181147.00,--,--,860935.00,12042082.0,0.0,0.00,10774028.0,11.81,
2015/02,1445,大宇紡織,1145834.0,1205778.0,2351612.0,184861.0,214718.00,399579.0,1386670.0,172064.00,293175.0,100124.00,0.00,1952033.00,--,--,0.00,1952033.0,0.0,0.00,0.0,14.08,
2015/02,1446,宏和,3082860.0,738626.0,3821486.0,363411.0,1622793.00,1986204.0,1386215.0,297632.00,173144.0,-21709.00,0.00,1835282.00,--,--,0.00,1835282.0,0.0,0.00,0.0,13.24,
2015/02,1447,力鵬,11264995.0,10124823.0,21389818.0,9151327.0,1353629.00,10504956.0,9144872.0,77993.00,1519217.0,-221677.00,-357738.00,10162667.00,--,--,722195.00,10884862.0,0.0,--,78998198.0,12.83,
2015/02,1449,佳和實業,2051376.0,2977876.0,5029252.0,1891313.0,1944883.00,3836196.0,1200000.0,40224.00,-641450.0,428944.00,-80515.00,947203.00,--,--,245853.00,1193056.0,0.0,--,1802665.0,8.01,
2015/02,1451,年興紡織,7624635.0,5829057.0,13453692.0,2597974.0,1612574.00,4210548.0,4000000.0,410589.00,4895822.0,-131083.00,--,9175328.00,--,--,67816.00,9243144.0,0.0,--,0.0,22.94,
2015/02,1452,宏益,1678704.0,1039176.0,2717880.0,291067.0,57538.00,348605.0,1326414.0,151652.00,837891.0,53318.00,--,--,--,--,--,2369275.0,0.0,0.00,0.0,17.86,
2015/02,1453,大將,737905.0,413201.0,1151106.0,64718.0,54910.00,119628.0,879164.0,2762.00,135259.0,2039.00,0.00,1019224.00,--,--,12254.00,1031478.0,0.0,--,0.0,11.59,
2015/02,1454,台富,1273260.0,967251.0,2240511.0,424839.0,120916.00,545755.0,1403098.0,64009.00,151890.0,152779.00,-77032.00,1694744.00,--,--,12.00,1694756.0,0.0,--,7714.0,12.08,
2015/02,1455,集盛,5418522.0,7262744.0,12681266.0,2913824.0,2219102.00,5132926.0,6117634.0,360356.00,1070085.0,265.00,--,7548340.00,--,--,--,7548340.0,0.0,--,0.0,12.34,
2015/02,1456,怡華,2354423.0,2064270.0,4418693.0,3228573.0,228561.00,3457134.0,2130000.0,23093.00,-1246124.0,54590.00,--,961559.00,--,--,--,961559.0,0.0,0.00,0.0,4.51,
2015/02,1457,宜進,2620606.0,9501943.0,12122549.0,2896492.0,2845987.00,5742479.0,3351640.0,318001.00,470520.0,119707.00,-282628.00,3977240.00,--,--,2402830.00,6380070.0,0.0,0.00,72362089.0,15.13,
2015/02,1459,聯發紡織,3163030.0,4160638.0,7323668.0,2401785.0,1272070.00,3673855.0,3586289.0,287995.00,767818.0,-609782.00,-526664.00,3505656.00,--,--,144157.00,3649813.0,0.0,0.00,43081531.0,11.11,
2015/02,1460,宏遠,5093608.0,3754141.0,8847749.0,3043582.0,1188806.00,4232388.0,4711891.0,62039.00,280763.0,26336.00,-465679.00,4615350.00,--,--,11.00,4615361.0,0.0,--,33706585.0,10.55,
2015/02,1463,強盛染整,2343566.0,1074104.0,3417670.0,1316406.0,118282.00,1434688.0,1732684.0,166268.00,110985.0,956.00,-124693.00,1886200.00,--,--,96782.00,1982982.0,0.0,0.00,11447523.0,11.66,
2015/02,1464,得力實業,4115243.0,3697125.0,7812368.0,3266332.0,646871.00,3913203.0,2330033.0,262474.00,724661.0,56851.00,-13601.00,3360418.00,--,--,538747.00,3899165.0,0.0,--,1114868.0,15.2,
2015/02,1465,偉全實業,2113042.0,815424.0,2928466.0,570896.0,65178.00,636074.0,1036073.0,353488.00,294052.0,54538.00,--,1738151.00,--,--,554241.00,2292392.0,0.0,--,0.0,16.78,
2015/02,1466,聚隆,1818371.0,1855604.0,3673975.0,919728.0,918296.00,1838024.0,1111573.0,451883.00,272495.0,0.00,0.00,1835951.00,--,--,0.00,1835951.0,0.0,0.00,0.0,16.52,
2015/02,1467,南緯實業,4293466.0,2660143.0,6953609.0,2416971.0,1666825.00,4083796.0,2102622.0,137621.00,359533.0,-291002.00,--,2308774.00,--,--,561039.00,2869813.0,0.0,0.00,0.0,10.98,
2015/02,1468,昶和纖維,1262688.0,1241559.0,2504247.0,611616.0,680682.00,1292298.0,1604053.0,26753.00,-540463.0,71066.00,--,1161409.00,--,--,50540.00,1211949.0,0.0,--,0.0,7.24,
2015/02,1469,理隆纖維,992480.0,1271020.0,2263500.0,362190.0,24100.00,386290.0,1246000.0,455920.00,-143839.0,319107.00,--,1877188.00,--,--,22.00,1877210.0,0.0,0.00,0.0,15.07,
2015/02,1470,大統染,714973.0,397897.0,1112870.0,172451.0,15197.00,187648.0,857670.0,6918.00,80753.0,-20119.00,--,--,--,--,--,925222.0,0.0,--,0.0,10.79,
2015/02,1471,首利,1351554.0,1566106.0,2917660.0,484616.0,4742.00,489358.0,2014677.0,396763.00,-185730.0,202592.00,--,2428302.00,--,--,--,2428302.0,0.0,0.00,0.0,12.05,
2015/02,1472,三洋紡,409051.0,584006.0,993057.0,604497.0,51184.00,655681.0,716500.0,0.00,-331516.0,-7579.00,-226.00,377179.00,--,--,-39803.00,337376.0,0.0,--,8200.0,5.26,
2015/02,1473,台南企業,5278995.0,2370620.0,7649615.0,3245506.0,248396.00,3493902.0,1468650.0,832833.00,1521826.0,53937.00,-54898.00,3822348.00,--,--,333365.00,4155713.0,86000.0,0.00,1902000.0,26.39,
2015/02,1474,弘裕,2231290.0,1403896.0,3635186.0,1738189.0,113430.00,1851619.0,1298970.0,5887.00,467902.0,10808.00,0.00,1783567.00,--,--,--,1783567.0,0.0,0.00,0.0,13.73,
2015/02,1475,本盟光電,141798.0,419285.0,561083.0,379149.0,7294.00,386443.0,525168.0,188125.00,-433992.0,-4849.00,--,274452.00,--,--,-99812.00,174640.0,0.0,0.00,0.0,5.23,
2015/02,1476,儒鴻,10119854.0,6758981.0,16878835.0,7486541.0,380937.00,7867478.0,2609874.0,1152238.00,5185587.0,63658.00,--,9011357.00,--,--,0.00,9011357.0,0.0,0.00,0.0,34.53,
2015/02,1477,聚陽實業,9291137.0,4982009.0,14273146.0,6293870.0,210747.00,6504617.0,1980609.0,3356899.00,2300457.0,83728.00,--,7721693.00,0.00,--,46836.00,7768529.0,0.0,0.00,0.0,40.35,
2015/02,1503,士電,12678610.0,21760522.0,34439132.0,9053607.0,4207472.00,13261079.0,5209722.0,2580146.00,12751086.0,182317.00,--,20723271.00,--,--,454782.00,21178053.0,0.0,--,0.0,39.78,
2015/02,1504,東元電機,42145627.0,37618471.0,79764098.0,20122931.0,8636818.00,28759749.0,20026929.0,7607303.00,17891696.0,1963611.00,-321563.00,47167976.00,--,--,3836373.00,51004349.0,0.0,0.00,22443022.0,23.82,
2015/02,1506,正道,1482269.0,1236977.0,2719246.0,444195.0,922720.00,1366915.0,1222557.0,117812.00,-50108.0,-39253.00,--,1251008.00,--,--,101323.00,1352331.0,0.0,--,0.0,10.23,
2015/02,1507,永大機電,21736857.0,9338854.0,31075711.0,17943938.0,1801895.00,19745833.0,4108200.0,244192.00,5817230.0,1070755.00,-69411.00,11170966.00,--,--,158912.00,11329878.0,0.0,0.00,2129800.0,27.33,
2015/02,1512,瑞利,2399601.0,2828690.0,5228291.0,2257117.0,1210025.00,3467142.0,1818025.0,0.00,-327705.0,46156.00,--,1536476.00,--,--,224673.00,1761149.0,0.0,--,0.0,8.45,
2015/02,1513,中興電,8700637.0,5827440.0,14528077.0,5560137.0,1671738.00,7231875.0,4200000.0,390643.00,2294195.0,274638.00,-116880.00,7042596.00,--,--,253606.00,7296202.0,0.0,0.00,9038676.0,17.14,
2015/02,1514,亞力電機,3129637.0,1744029.0,4873666.0,1866148.0,327138.00,2193286.0,2010670.0,59102.00,593049.0,2899.00,-41616.00,2624104.00,--,--,56276.00,2680380.0,0.0,0.00,2362712.0,13.21,
2015/02,1515,力山,2622021.0,2793961.0,5415982.0,2477092.0,630405.00,3107497.0,1814735.0,433.00,369195.0,100031.00,--,2284394.00,--,--,24091.00,2308485.0,0.0,0.00,0.0,12.59,
2015/02,1516,川飛,166884.0,186079.0,352963.0,7879.0,10720.00,18599.0,233147.0,20185.00,81032.0,0.00,0.00,--,--,--,--,334364.0,0.0,0.00,0.0,14.34,
2015/02,1517,利奇機械,3883869.0,1854224.0,5738093.0,1000259.0,769437.00,1769696.0,2278250.0,38010.00,1087246.0,69295.00,--,3472801.00,--,--,495596.00,3968397.0,0.0,--,0.0,15.24,
2015/02,1519,華城電機,4738433.0,2214656.0,6953089.0,2934542.0,931787.00,3866329.0,2610585.0,1033.00,479032.0,-9999.00,--,3080651.00,--,--,6109.00,3086760.0,0.0,--,0.0,11.8,
2015/02,1521,大億,2263087.0,1420493.0,3683580.0,1794168.0,276103.00,2070271.0,762300.0,60472.00,781828.0,8709.00,--,1613309.00,--,--,--,1613309.0,0.0,0.00,0.0,21.16,
2015/02,1522,堤維西,7907350.0,10170886.0,18078236.0,7472404.0,4548955.00,12021359.0,3128979.0,1316743.00,935179.0,30220.00,-5996.00,5405125.00,--,--,651752.00,6056877.0,0.0,0.00,939707.0,17.33,
2015/02,1524,耿鼎企業,1298625.0,3494904.0,4793529.0,1346800.0,1671968.00,3018768.0,1796852.0,164239.00,-190356.0,4026.00,0.00,1774761.00,0.00,--,--,1774761.0,0.0,0.00,0.0,9.88,
2015/02,1525,江申工業,813583.0,3186958.0,4000541.0,642654.0,247868.00,890522.0,692454.0,1251.00,2339320.0,76994.00,--,3110019.00,--,--,--,3110019.0,0.0,0.00,0.0,44.91,
2015/02,1526,日馳,829820.0,450756.0,1280576.0,467391.0,252222.00,719613.0,500000.0,--,59318.0,1645.00,--,560963.00,0.00,--,0.00,560963.0,0.0,--,0.0,11.22,
2015/02,1527,鑽全,11980105.0,1788737.0,13768842.0,10207209.0,835393.00,11042602.0,1532896.0,305.00,1171553.0,21486.00,0.00,--,--,--,--,2726240.0,0.0,--,0.0,17.78,
2015/02,1528,恩德,3136020.0,1343395.0,4479415.0,1739334.0,364986.00,2104320.0,1800000.0,337206.00,226117.0,-1557.00,--,2361766.00,--,--,13329.00,2375095.0,0.0,--,0.0,13.12,
2015/02,1529,樂士,93922.0,495073.0,588995.0,114166.0,8094.00,122260.0,2997089.0,0.00,-2530354.0,0.00,0.00,466735.00,0.00,--,0.00,466735.0,0.0,0.00,0.0,1.56,
2015/02,1530,亞崴機電,4510982.0,2075829.0,6586811.0,3235525.0,800759.00,4036284.0,919945.0,250067.00,1228759.0,18662.00,--,2417433.00,--,--,133094.00,2550527.0,0.0,--,0.0,26.28,
2015/02,1531,高林股,3457994.0,1931162.0,5389156.0,1062673.0,303307.00,1365980.0,1931511.0,338901.00,1837361.0,109246.00,-193843.00,4023176.00,--,--,--,4023176.0,0.0,0.00,8143000.0,21.75,
2015/02,1532,勤美,24654953.0,14838701.0,39493654.0,14974368.0,5605864.00,20580232.0,3936561.0,1555193.00,5547788.0,658179.00,--,11697721.00,--,--,7215701.00,18913422.0,0.0,0.00,0.0,29.72,
2015/02,1533,車王電,2830215.0,1473665.0,4303880.0,1516115.0,632323.00,2148438.0,947572.0,271128.00,894718.0,42034.00,0.00,2155452.00,--,--,-10.00,2155442.0,0.0,0.00,0.0,22.75,
2015/02,1535,中宇,5665990.0,1455408.0,7121398.0,3460009.0,387690.00,3847699.0,1237426.0,628374.00,1240979.0,166920.00,0.00,3273699.00,--,--,0.00,3273699.0,0.0,0.00,0.0,26.46,
