年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 22
2015/01,1323,永裕,2137656.0,1624623.0,3762279.0,609930.0,1179158.00,1789088.0,912745.0,55113.00,714376.0,62340.00,-2813.00,1741761.00,--,--,231430.00,1973191.0,0.0,0.00,1200017.0,19.34,
2015/01,1324,地球工業,897548.0,411073.0,1308621.0,257071.0,88503.00,345574.0,751219.0,0.00,195453.0,16375.00,0.00,963047.00,--,--,0.00,963047.0,0.0,0.00,0.0,12.82,
2015/01,1325,恒大,1060131.0,1019337.0,2079468.0,59465.0,95171.00,154636.0,1003308.0,2184.00,801893.0,15368.00,--,1822753.00,--,--,102079.00,1924832.0,0.0,0.00,0.0,18.17,
2015/01,1326,台化,227113141.0,303287655.0,530400796.0,94206673.0,108922897.00,203129570.0,58611863.0,8668561.00,120155488.0,94084937.00,-333494.00,281187355.00,--,--,46083871.00,327271226.0,0.0,0.00,16871610.0,48.11,
2015/01,1337,F-再生,3644581.0,7640882.0,11285463.0,1137921.0,71707.00,1209628.0,2498291.0,2948722.00,3892094.0,736728.00,--,10075835.00,--,--,--,10075835.0,0.0,--,0.0,40.33,
2015/01,1338,F-廣華,5285033.0,3212076.0,8497109.0,2178070.0,70590.00,2248660.0,838400.0,2787090.00,2194012.0,372327.00,0.00,6191829.00,--,--,56620.00,6248449.0,0.0,0.00,0.0,73.85,
2015/01,1339,昭輝,1314750.0,2539889.0,3854639.0,500778.0,473443.00,974221.0,759259.0,1191890.00,929520.0,-251.00,--,--,--,--,--,2880418.0,0.0,0.00,0.0,37.94,
2015/01,1340,F-勝悅,5381179.0,305667.0,5686846.0,509104.0,7301.00,516405.0,883794.0,2540814.00,1484795.0,261038.00,--,5170441.00,--,--,--,5170441.0,0.0,--,0.0,58.5,
2015/01,1402,遠東新,105349507.0,404804549.0,510154056.0,92503586.0,148810910.00,241314496.0,52479168.0,3666948.00,139335915.0,7589657.00,-25063.00,203046625.00,--,--,65792935.00,268839560.0,0.0,--,764000.0,38.7,
2015/01,1410,南染,692290.0,842055.0,1534345.0,101070.0,194855.00,295925.0,720000.0,21784.00,454886.0,-9078.00,--,1187592.00,--,--,50828.00,1238420.0,0.0,0.00,0.0,16.49,
2015/01,1413,宏洲纖維,989635.0,1722705.0,2712340.0,1718725.0,381506.00,2100231.0,1021124.0,0.00,-398498.0,0.00,-15040.00,607586.00,--,--,4523.00,612109.0,0.0,0.00,1258770.0,6.02,
2015/01,1414,東和,896128.0,3956881.0,4853009.0,901807.0,802342.00,1704149.0,2200000.0,0.00,1051202.0,-102342.00,0.00,--,--,--,--,3148860.0,0.0,0.00,0.0,14.31,
2015/01,1416,廣豐,4557520.0,6034898.0,10592418.0,3450107.0,1595106.00,5045213.0,2933557.0,866124.00,1342016.0,407804.00,-19221.00,5530280.00,--,--,16925.00,5547205.0,0.0,0.00,3844120.0,19.1,
2015/01,1417,嘉裕,3816826.0,2704565.0,6521391.0,1555352.0,246170.00,1801522.0,3798837.0,--,210848.0,710184.00,--,4719869.00,--,--,--,4719869.0,0.0,--,0.0,12.42,
2015/01,1418,東華,617762.0,1449236.0,2066998.0,1068408.0,355762.00,1424170.0,1319276.0,8005.00,-525083.0,-39455.00,-120194.00,642549.00,--,--,279.00,642828.0,0.0,0.00,10633000.0,5.3,
2015/01,1419,新紡,1864270.0,9764286.0,11628556.0,3424006.0,833536.00,4257542.0,3000413.0,1358.00,1830522.0,2484416.00,-13174.00,7303535.00,0.00,--,67479.00,7371014.0,0.0,0.00,803829.0,24.41,
2015/01,1423,利華羊毛,1348014.0,1501512.0,2849526.0,24001.0,236283.00,260284.0,1750000.0,118304.00,406674.0,329863.00,-15599.00,--,--,--,--,2589242.0,0.0,--,2000000.0,14.97,
2015/01,1432,大魯閣,1741416.0,2354409.0,4095825.0,925095.0,831827.00,1756922.0,1645123.0,509365.00,-69676.0,120997.00,-70174.00,2135635.00,--,--,203268.00,2338903.0,0.0,0.00,3500000.0,13.26,
2015/01,1434,福懋興業,22169068.0,53486693.0,75655761.0,10552123.0,12415483.00,22967606.0,16846646.0,38348.00,11955070.0,20554175.00,-22723.00,49371516.00,--,--,3316639.00,52688155.0,0.0,0.00,2613228.0,29.35,
2015/01,1435,中福國際,392553.0,726175.0,1118728.0,4793.0,167953.00,172746.0,1397801.0,1302.00,-293830.0,0.00,-159275.00,945998.00,--,--,-16.00,945982.0,0.0,--,14424000.0,7.55,
2015/01,1436,華友聯,5639125.0,369505.0,6008630.0,3101411.0,546991.00,3648402.0,600000.0,245201.00,1515027.0,0.00,--,--,--,--,--,2360228.0,0.0,0.00,0.0,39.34,
2015/01,1437,勤益投控,1181424.0,8202534.0,9383958.0,586175.0,4082149.00,4668324.0,2026899.0,314688.00,2201161.0,186497.00,-48708.00,4680537.00,--,--,35097.00,4715634.0,0.0,0.00,2303000.0,23.36,
2015/01,1438,裕豐,621053.0,1113.0,622166.0,1941.0,68800.00,70741.0,1024115.0,81330.00,-554020.0,0.00,0.00,--,--,--,--,551425.0,0.0,0.00,0.0,5.38,
2015/01,1439,中和羊毛,1420175.0,770110.0,2190285.0,10491.0,149850.00,160341.0,920000.0,8686.00,1101258.0,0.00,0.00,--,--,--,--,2029944.0,0.0,0.00,0.0,22.06,
2015/01,1440,南紡,8513453.0,32943622.0,41457075.0,7857871.0,7924721.00,15782592.0,16404118.0,75112.00,7402379.0,1235085.00,--,25116694.00,--,--,557789.00,25674483.0,0.0,0.00,0.0,15.31,
2015/01,1441,大東紡織,872259.0,2033922.0,2906181.0,958422.0,1101006.00,2059428.0,897991.0,16841.00,-82485.0,14406.00,0.00,846753.00,--,--,--,846753.0,0.0,0.00,0.0,9.43,
2015/01,1442,名軒,13862774.0,387739.0,14250513.0,5172542.0,4654662.00,9827204.0,2230484.0,651559.00,1534902.0,6364.00,--,4423309.00,--,--,0.00,4423309.0,0.0,0.00,0.0,19.83,
2015/01,1443,立益紡織,1748522.0,3088884.0,4837406.0,2987508.0,741400.00,3728908.0,1353430.0,701.00,-8721.0,-69359.00,-9056.00,1266995.00,--,--,-158497.00,1108498.0,0.0,0.00,460610.0,9.39,
2015/01,1444,力麗,5164437.0,11196243.0,16360680.0,3298211.0,750914.00,4049125.0,9573029.0,15319.00,1739507.0,180676.00,-48653.00,11459878.00,--,--,851677.00,12311555.0,0.0,0.00,12583028.0,12.13,
2015/01,1445,大宇紡織,1090358.0,1155132.0,2245490.0,121963.0,214962.00,336925.0,1386670.0,172064.00,310577.0,39254.00,0.00,1908565.00,--,--,0.00,1908565.0,0.0,0.00,0.0,13.76,
2015/01,1446,宏和,3074542.0,743484.0,3818026.0,307999.0,1623094.00,1931093.0,1386215.0,297632.00,218942.0,-15856.00,0.00,1886933.00,--,--,0.00,1886933.0,0.0,0.00,0.0,13.61,
2015/01,1447,力鵬,10365498.0,9739690.0,20105188.0,8422099.0,1097458.00,9519557.0,8709402.0,61480.00,1815083.0,-319610.00,-357738.00,9908617.00,--,--,677014.00,10585631.0,0.0,--,78998198.0,12.51,
2015/01,1449,佳和實業,2027379.0,2973856.0,5001235.0,1702652.0,1974808.00,3677460.0,1200000.0,40224.00,-514700.0,435891.00,-80515.00,1080900.00,--,--,242875.00,1323775.0,0.0,--,1802665.0,9.14,
2015/01,1451,年興紡織,7616970.0,6037033.0,13654003.0,1999811.0,1601865.00,3601676.0,4000000.0,410589.00,5569453.0,3647.00,--,9983689.00,--,--,68638.00,10052327.0,0.0,--,0.0,24.96,
2015/01,1452,宏益,1532477.0,993483.0,2525960.0,143892.0,59231.00,203123.0,1326414.0,151652.00,814297.0,30474.00,--,--,--,--,--,2322837.0,0.0,0.00,0.0,17.51,
2015/01,1453,大將,909346.0,413956.0,1323302.0,325855.0,54910.00,380765.0,879164.0,2762.00,46363.0,1554.00,0.00,929843.00,--,--,12694.00,942537.0,0.0,--,0.0,10.58,
2015/01,1454,台富,1168962.0,985733.0,2154695.0,369003.0,130450.00,499453.0,1403098.0,58006.00,170278.0,115475.00,-91622.00,1655235.00,0.00,--,7.00,1655242.0,0.0,--,9175103.0,12.62,
2015/01,1455,集盛,5056643.0,7403524.0,12460167.0,3217933.0,1841667.00,5059600.0,6117634.0,360356.00,922203.0,374.00,--,7400567.00,--,--,--,7400567.0,0.0,--,0.0,12.1,
2015/01,1456,怡華,2295373.0,2055490.0,4350863.0,1654860.0,1746354.00,3401214.0,2130000.0,23093.00,-1224989.0,21545.00,--,949649.00,--,--,--,949649.0,0.0,0.00,0.0,4.46,
2015/01,1457,宜進,1682855.0,6647121.0,8329976.0,1176464.0,2482544.00,3659008.0,3351640.0,296293.00,265563.0,127041.00,-282628.00,3757909.00,--,--,913059.00,4670968.0,0.0,0.00,72362089.0,14.3,
2015/01,1459,聯發紡織,3145315.0,4259065.0,7404380.0,2010900.0,1331195.00,3342095.0,3586289.0,287995.00,848188.0,-279531.00,-526664.00,3916277.00,--,--,146008.00,4062285.0,0.0,0.00,43081531.0,12.41,
2015/01,1460,宏遠,5243958.0,3675237.0,8919195.0,2838129.0,1203158.00,4041287.0,4711891.0,38445.00,543798.0,49442.00,-465679.00,4877897.00,--,--,11.00,4877908.0,0.0,0.00,33706585.0,11.15,
2015/01,1463,強盛染整,2243692.0,1056641.0,3300333.0,1133439.0,119364.00,1252803.0,1732684.0,143827.00,197538.0,1039.00,-124693.00,1950395.00,--,--,97135.00,2047530.0,0.0,0.00,11447523.0,12.05,
2015/01,1464,得力實業,4120810.0,3462051.0,7582861.0,3412028.0,355193.00,3767221.0,2168960.0,150923.00,980503.0,44628.00,-34003.00,3311011.00,--,--,504629.00,3815640.0,0.0,--,2787170.0,15.46,
2015/01,1465,偉全實業,2032622.0,841195.0,2873817.0,372705.0,64791.00,437496.0,1036073.0,353488.00,379696.0,74251.00,--,1843508.00,--,--,592813.00,2436321.0,0.0,--,0.0,17.79,
2015/01,1466,聚隆,1986675.0,1524666.0,3511341.0,925258.0,684499.00,1609757.0,1111573.0,451883.00,338128.0,0.00,0.00,1901584.00,--,--,0.00,1901584.0,0.0,0.00,0.0,17.11,
2015/01,1467,南緯實業,4064713.0,2851704.0,6916417.0,2096976.0,1803239.00,3900215.0,2102622.0,137442.00,461509.0,-256632.00,--,2444941.00,--,--,571261.00,3016202.0,0.0,0.00,0.0,11.63,
2015/01,1468,昶和纖維,1202209.0,1232924.0,2435133.0,519390.0,686572.00,1205962.0,1604053.0,26753.00,-525353.0,72511.00,--,1177964.00,--,--,51207.00,1229171.0,0.0,--,0.0,7.34,
2015/01,1469,理隆纖維,857035.0,1274184.0,2131219.0,298108.0,24000.00,322108.0,1246000.0,455920.00,-162175.0,269344.00,--,1809089.00,--,--,22.00,1809111.0,0.0,0.00,0.0,14.52,
2015/01,1470,大統染,699086.0,424139.0,1123225.0,136694.0,15693.00,152387.0,857670.0,6918.00,121449.0,-15199.00,--,--,--,--,--,970838.0,0.0,0.00,0.0,11.32,
2015/01,1471,首利,1657875.0,1634161.0,3292036.0,718224.0,2957.00,721181.0,2014677.0,450239.00,-132591.0,238530.00,--,2570855.00,--,--,--,2570855.0,0.0,0.00,0.0,12.76,
2015/01,1472,三洋紡,410747.0,638938.0,1049685.0,671863.0,56647.00,728510.0,716500.0,0.00,-355068.0,-824.00,-226.00,360382.00,--,--,-39207.00,321175.0,0.0,--,8200.0,5.03,
2015/01,1473,台南企業,5753918.0,2402112.0,8156030.0,3077483.0,563113.00,3640596.0,1466450.0,832662.00,1795007.0,89569.00,-54898.00,4128790.00,--,--,386644.00,4515434.0,0.0,0.00,1902000.0,28.52,
2015/01,1474,弘裕,2157590.0,1447489.0,3605079.0,1621664.0,181926.00,1803590.0,1298970.0,5887.00,480507.0,16125.00,0.00,1801489.00,--,--,--,1801489.0,0.0,0.00,0.0,13.87,
2015/01,1475,本盟光電,136301.0,431276.0,567577.0,351516.0,16252.00,367768.0,525168.0,188125.00,-418980.0,-5237.00,--,289076.00,--,--,-89267.00,199809.0,0.0,0.00,0.0,5.5,
2015/01,1476,儒鴻,9027333.0,6775975.0,15803308.0,5306789.0,350512.00,5657301.0,2609874.0,1152238.00,6281568.0,102327.00,--,10146007.00,--,--,0.00,10146007.0,0.0,0.00,0.0,38.88,
2015/01,1477,聚陽實業,7970513.0,4855146.0,12825659.0,3814135.0,214170.00,4028305.0,1913097.0,3407436.00,3340912.0,118734.00,--,8780179.00,0.00,--,17175.00,8797354.0,0.0,0.00,0.0,45.9,
2015/01,1503,士電,12418918.0,21945449.0,34364367.0,8305033.0,4193041.00,12498074.0,5209722.0,2579864.00,13280523.0,331593.00,--,21401702.00,--,--,464591.00,21866293.0,0.0,--,0.0,41.08,
2015/01,1504,東元電機,41407615.0,37707165.0,79114780.0,16267582.0,10122385.00,26389967.0,20026929.0,7607903.00,19181697.0,2161057.00,-321563.00,48656023.00,--,--,4068790.00,52724813.0,0.0,0.00,22443022.0,24.57,
2015/01,1506,正道,1429515.0,1241821.0,2671336.0,380775.0,924368.00,1305143.0,1222516.0,117761.00,-54394.0,-24686.00,--,1261197.00,--,--,104996.00,1366193.0,0.0,--,0.0,10.32,
2015/01,1507,永大機電,19868693.0,9172480.0,29041173.0,15027748.0,1787744.00,16815492.0,4108200.0,244192.00,6599870.0,1159691.00,-69411.00,12042542.00,--,--,183139.00,12225681.0,0.0,--,2129800.0,29.47,
2015/01,1512,瑞利,2627058.0,2891152.0,5518210.0,2510764.0,1250038.00,3760802.0,1818025.0,0.00,-220547.0,79038.00,--,1676516.00,--,--,80892.00,1757408.0,0.0,--,0.0,9.22,
2015/01,1513,中興電,8396426.0,6034101.0,14430527.0,4965609.0,1673164.00,6638773.0,4200000.0,379796.00,2692492.0,378311.00,-116880.00,7533719.00,--,--,258035.00,7791754.0,0.0,0.00,9038676.0,18.33,
2015/01,1514,亞力電機,3031503.0,1748089.0,4779592.0,1699250.0,330357.00,2029607.0,2010670.0,59102.00,660655.0,3808.00,-41616.00,2692619.00,--,--,57366.00,2749985.0,0.0,0.00,2362712.0,13.55,
2015/01,1515,力山,2668241.0,2815979.0,5484220.0,2702101.0,395242.00,3097343.0,1814735.0,433.00,380082.0,168328.00,--,2363578.00,--,--,23299.00,2386877.0,0.0,0.00,0.0,13.02,
2015/01,1516,川飛,199971.0,201763.0,401734.0,34173.0,30214.00,64387.0,233147.0,20185.00,84015.0,0.00,0.00,--,--,--,--,337347.0,0.0,0.00,0.0,14.47,
2015/01,1517,利奇機械,3842835.0,1883425.0,5726260.0,894750.0,788922.00,1683672.0,2278250.0,38010.00,1150726.0,94961.00,0.00,3561947.00,0.00,--,480641.00,4042588.0,0.0,0.00,0.0,15.63,
2015/01,1519,華城電機,4345081.0,2232281.0,6577362.0,2509440.0,927720.00,3437160.0,2610585.0,1033.00,523399.0,-964.00,--,3134053.00,--,--,6149.00,3140202.0,0.0,0.00,0.0,12.01,
2015/01,1521,大億,2063587.0,1435442.0,3499029.0,1367506.0,280782.00,1648288.0,762300.0,60472.00,1016490.0,11479.00,--,1850741.00,--,--,--,1850741.0,0.0,--,0.0,24.28,
2015/01,1522,堤維西,7773998.0,9960331.0,17734329.0,7057278.0,4423588.00,11480866.0,3128979.0,1316743.00,1135205.0,51901.00,-5996.00,5626832.00,--,--,626631.00,6253463.0,0.0,0.00,939707.0,18.04,
2015/01,1524,耿鼎企業,1226791.0,3518384.0,4745175.0,1237832.0,1656342.00,2894174.0,1796852.0,164239.00,-114116.0,4026.00,--,1851001.00,0.00,--,--,1851001.0,0.0,0.00,0.0,10.3,
2015/01,1525,江申工業,725762.0,3132363.0,3858125.0,448483.0,247245.00,695728.0,692454.0,1251.00,2350270.0,118422.00,0.00,3162397.00,--,--,--,3162397.0,0.0,0.00,0.0,45.67,
2015/01,1526,日馳,688873.0,446572.0,1135445.0,309925.0,283352.00,593277.0,500000.0,0.00,39991.0,2177.00,--,542168.00,0.00,--,0.00,542168.0,0.0,--,0.0,10.84,
2015/01,1527,鑽全,11844201.0,1773647.0,13617848.0,9508203.0,830772.00,10338975.0,1532896.0,305.00,1603448.0,142224.00,0.00,--,--,--,--,3278873.0,0.0,--,0.0,21.39,
2015/01,1528,恩德,3203629.0,1368156.0,4571785.0,1863344.0,676675.00,2540019.0,1470000.0,304206.00,235899.0,6704.00,--,2016809.00,--,--,14957.00,2031766.0,0.0,--,0.0,13.72,
2015/01,1529,樂士,115688.0,506254.0,621942.0,118363.0,9473.00,127836.0,2997089.0,2320.00,-2505303.0,--,--,494106.00,--,--,--,494106.0,0.0,--,0.0,1.65,
2015/01,1530,亞崴機電,4342478.0,2140165.0,6482643.0,3206499.0,557318.00,3763817.0,919945.0,218147.00,1422894.0,26106.00,0.00,2587092.00,--,--,131734.00,2718826.0,0.0,0.00,0.0,28.12,
2015/01,1531,高林股,3569249.0,1905351.0,5474600.0,921620.0,386968.00,1308588.0,1931511.0,338901.00,1940932.0,148511.00,-193843.00,4166012.00,--,--,0.00,4166012.0,0.0,0.00,8143000.0,22.52,
2015/01,1532,勤美,22784743.0,15057764.0,37842507.0,14291534.0,3943023.00,18234557.0,3936561.0,1556545.00,5994905.0,742295.00,--,12230306.00,--,--,7377644.00,19607950.0,0.0,0.00,0.0,31.07,
2015/01,1533,車王電,2862802.0,1457794.0,4320596.0,1452010.0,649817.00,2101827.0,947572.0,271128.00,915620.0,84460.00,0.00,2218780.00,--,--,-11.00,2218769.0,0.0,0.00,0.0,23.42,
2015/01,1535,中宇,5408171.0,1559111.0,6967282.0,2830334.0,374634.00,3204968.0,1237426.0,628374.00,1676095.0,220419.00,0.00,3762314.00,--,--,0.00,3762314.0,0.0,0.00,0.0,30.4,
