年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 21
2013/01,1213,大飲,350936.0,439019.0,789955.0,109422.0,37363.00,146785.0,514751.0,21938.00,106835.0,-354.00,--,643170.00,--,--,--,643170.0,0.0,0.0,12.49,
2013/01,1215,卜蜂企業,4670960.0,5201917.0,9872877.0,3872264.0,1091672.00,4963936.0,2320268.0,967.00,622685.0,1902197.00,--,4846117.00,--,--,62824.00,4908941.0,0.0,0.0,20.89,
2013/01,1216,統一,130667160.0,222456250.0,353123410.0,122801105.0,96234281.00,219035386.0,48624744.0,3954452.00,28477139.0,3333002.00,0.00,84389337.00,--,--,49698687.00,134088024.0,0.0,0.0,17.36,
2013/01,1217,愛之味,3548466.0,9260614.0,12809080.0,2243192.0,4704715.00,6947907.0,4976893.0,299284.00,95925.0,-36686.00,-100582.00,5234834.00,--,--,626339.00,5861173.0,4976893.0,10484000.0,10.64,
2013/01,1218,泰山企業,3278471.0,4983173.0,8261644.0,2184958.0,2653426.00,4838384.0,3533360.0,10211.00,95614.0,-15852.00,-203876.00,3419457.00,--,--,3803.00,3423260.0,0.0,13680042.0,10.07,
2013/01,1219,福壽實業,3250191.0,2414278.0,5664469.0,909313.0,1045779.00,1955092.0,3070473.0,59244.00,578249.0,-463.00,0.00,3707503.00,--,--,1874.00,3709377.0,0.0,0.0,12.07,
2013/01,1220,台榮,1893467.0,1093848.0,2987315.0,415237.0,284184.00,699421.0,1770779.0,537.00,434398.0,-79399.00,0.00,2126315.00,--,--,161579.00,2287894.0,0.0,0.0,12.01,
2013/01,1225,福懋油,3546593.0,3128348.0,6674941.0,2067913.0,2058445.00,4126358.0,1874705.0,97657.00,302260.0,-4614.00,--,2270008.00,--,--,278575.00,2548583.0,0.0,0.0,12.11,
2013/01,1227,佳格,10877195.0,3311889.0,14189084.0,3198046.0,225341.00,3423387.0,5748973.0,35240.00,4709305.0,155531.00,-21182.00,10627867.00,--,--,137830.00,10765697.0,0.0,4190040.0,18.62,
2013/01,1229,聯華實業,3234799.0,22241715.0,25476514.0,2693036.0,2404903.00,5097939.0,8505668.0,704701.00,7723910.0,3357673.00,-2393.00,20289559.00,--,--,89016.00,20378575.0,497000.0,94000.0,23.86,
2013/01,1231,聯華食品,2710453.0,2289300.0,4999753.0,1372370.0,1185339.00,2557709.0,1224480.0,72435.00,1092265.0,37452.00,0.00,2426632.00,--,--,15412.00,2442044.0,0.0,0.0,19.82,
2013/01,1232,大統益,3361891.0,711891.0,4073782.0,815897.0,88336.00,904233.0,1599749.0,23784.00,1509005.0,3391.00,--,3135929.00,--,--,33620.00,3169549.0,0.0,0.0,19.6,
2013/01,1233,天仁,704415.0,1231272.0,1935687.0,291970.0,116276.00,408246.0,905919.0,60605.00,531335.0,16684.00,0.00,1514543.00,--,--,12898.00,1527441.0,0.0,0.0,16.72,
2013/01,1234,黑松,11550159.0,13170915.0,24721074.0,1681771.0,2696775.00,4378546.0,5358281.0,184583.00,14595239.0,204425.00,0.00,20342528.00,--,--,0.00,20342528.0,0.0,0.0,37.96,
2013/01,1235,興泰,1239746.0,522539.0,1762285.0,763205.0,57384.00,820589.0,561688.0,27674.00,193889.0,168736.00,-11584.00,940403.00,--,--,1293.00,941696.0,0.0,2131610.0,17.4,
2013/01,1236,宏亞食品,950531.0,1979090.0,2929621.0,707484.0,692502.00,1399986.0,1083425.0,33396.00,451476.0,-38662.00,0.00,1529635.00,--,--,0.00,1529635.0,0.0,0.0,14.12,
2013/01,1301,台塑,133972356.0,240718397.0,374690753.0,64495739.0,74931239.00,139426978.0,61209046.0,11227487.00,117904478.0,44922764.00,--,235263775.00,--,--,--,235263775.0,0.0,0.0,38.44,
2013/01,1303,南亞塑膠,212762441.0,270618737.0,483381178.0,85907501.0,135145957.00,221053458.0,78522986.0,22000776.00,122992752.0,26945742.00,-1945.00,250460311.00,--,--,11867409.00,262327720.0,0.0,183235.0,31.9,
2013/01,1304,台聚,35265116.0,22359472.0,57624588.0,15006397.0,10749676.00,25756073.0,11426024.0,129781.00,6261983.0,253842.00,-439705.00,17631925.00,--,--,14236590.00,31868515.0,0.0,104438075.0,16.98,
2013/01,1305,華夏,5541932.0,6050733.0,11592665.0,2418559.0,3138566.00,5557125.0,4248035.0,8287.00,1534971.0,16079.00,0.00,5807372.00,--,--,228168.00,6035540.0,0.0,0.0,13.67,
2013/01,1307,三芳化工,6576563.0,5453772.0,12030335.0,2791922.0,2345175.00,5137097.0,3534562.0,137866.00,3233225.0,-12415.00,0.00,6893238.00,--,--,0.00,6893238.0,0.0,0.0,19.5,
2013/01,1308,亞聚,4689152.0,5682214.0,10371366.0,568882.0,353791.00,922673.0,4696769.0,14194.00,3793511.0,944219.00,0.00,9448693.00,--,--,0.00,9448693.0,0.0,0.0,20.12,
2013/01,1309,台達化工,7405795.0,3513651.0,10919446.0,5669671.0,1153190.00,6822861.0,3276518.0,536.00,575926.0,243605.00,0.00,4096585.00,--,--,0.00,4096585.0,0.0,0.0,12.5,
2013/01,1310,台苯,4992796.0,5765256.0,10758052.0,4726598.0,855864.00,5582462.0,5027331.0,79949.00,-106479.0,-757222.00,-4768.00,4238811.00,--,--,936779.00,5175590.0,0.0,229866.0,8.44,
2013/01,1312,國喬石化,6872426.0,17808714.0,24681140.0,4998893.0,2847809.00,7846702.0,9266203.0,93753.00,5271025.0,434931.00,-199604.00,14866308.00,--,--,1968130.00,16834438.0,0.0,8254473.0,16.19,
2013/01,1313,聯成,28206863.0,16081603.0,44288466.0,19985969.0,5745346.00,25731315.0,11308794.0,1131354.00,5754326.0,412858.00,-95957.00,18511375.00,--,--,45776.00,18557151.0,1678250.0,6883000.0,16.47,
2013/01,1314,中石化,14153669.0,31347530.0,45501199.0,4948347.0,6423347.00,11371694.0,23199897.0,0.00,11893264.0,-990875.00,0.00,34102286.00,--,--,27219.00,34129505.0,0.0,0.0,14.7,
2013/01,1315,達新工業,3777234.0,5360028.0,9137262.0,923394.0,1101980.00,2025374.0,2200000.0,46787.00,3661893.0,1318171.00,-126809.00,7100042.00,--,--,11846.00,7111888.0,0.0,7930000.0,33.48,
2013/01,1316,上曜,1394826.0,921491.0,2316317.0,656677.0,324527.00,981204.0,968127.0,82255.00,-202053.0,-1728.00,-28503.00,818098.00,--,--,517015.00,1335113.0,0.0,10256000.0,9.45,
2013/01,1319,東陽,8311812.0,21099632.0,29411444.0,5912941.0,6571616.00,12484557.0,5770508.0,4087936.00,5629528.0,15302.00,-57437.00,15445837.00,--,--,1481050.00,16926887.0,0.0,3023898.0,26.91,
2013/01,1321,大洋,1606283.0,7335069.0,8941352.0,1303085.0,2596034.00,3899119.0,2272283.0,7792.00,2839706.0,-41359.00,-36189.00,5042233.00,--,--,0.00,5042233.0,0.0,6542716.0,22.85,
2013/01,1323,永裕,1769363.0,1638450.0,3407813.0,1002231.0,854608.00,1856839.0,827887.0,54492.00,493293.0,-3413.00,-2813.00,1369446.00,--,--,181528.00,1550974.0,0.0,354726.0,16.61,
2013/01,1324,地球工業,982000.0,418163.0,1400163.0,319430.0,70261.00,389691.0,751219.0,0.00,255395.0,3858.00,0.00,1010472.00,--,--,0.00,1010472.0,0.0,0.0,13.45,
2013/01,1325,恒大,1037814.0,1050038.0,2087852.0,93937.0,92536.00,186473.0,1006828.0,1523.00,788466.0,-2883.00,0.00,1793934.00,--,--,107445.00,1901379.0,0.0,0.0,17.82,
2013/01,1326,台化,208358114.0,294746265.0,503104379.0,106408983.0,114538161.00,220947144.0,56904721.0,8523861.00,111881873.0,61112933.00,-339297.00,238084091.00,--,--,44073144.00,282157235.0,0.0,17836314.0,41.97,
2013/01,1337,F-再生,5509832.0,5348823.0,10858655.0,1692206.0,939314.00,2631520.0,1752920.0,2935988.00,3226548.0,311679.00,0.00,8227135.00,--,--,0.00,8227135.0,0.0,0.0,46.93,
2013/01,1338,F-廣華,4112626.0,3090449.0,7203075.0,2542236.0,244531.00,2786767.0,710000.0,2181246.00,1405676.0,92013.00,0.00,4388935.00,--,--,27373.00,4416308.0,0.0,0.0,61.82,
2013/01,1339,昭輝,444132.0,2263269.0,2707401.0,418763.0,665597.00,1084360.0,659259.0,361063.00,602719.0,0.00,0.00,--,--,--,--,1623041.0,0.0,0.0,24.62,
2013/01,1402,遠東新,108744884.0,245139860.0,353884744.0,84437631.0,93025925.00,177463556.0,50441338.0,4682465.00,54265517.0,3682055.00,-25063.00,113046312.00,--,--,63374876.00,176421188.0,0.0,734000.0,22.41,
2013/01,1410,南染,779848.0,903450.0,1683298.0,83499.0,201047.00,284546.0,900000.0,21784.00,438106.0,-9402.00,--,1350488.00,--,--,48264.00,1398752.0,0.0,0.0,15.01,
2013/01,1413,宏洲纖維,1825198.0,1937152.0,3762350.0,2023677.0,574922.00,2598599.0,1701874.0,0.00,-568880.0,3134.00,-15040.00,1121088.00,--,--,42663.00,1163751.0,0.0,2097951.0,6.67,
2013/01,1414,東和,997776.0,3424758.0,4422534.0,363378.0,823883.00,1187261.0,2200000.0,0.00,1103737.0,-68464.00,0.00,--,--,--,--,3235273.0,0.0,0.0,14.71,
2013/01,1416,廣豐,4269717.0,4627644.0,8897361.0,1341687.0,1126640.00,2468327.0,3848484.0,1160858.00,1679591.0,365722.00,-654365.00,6400290.00,--,--,28744.00,6429034.0,0.0,28205990.0,17.95,
2013/01,1417,嘉裕,3921484.0,2265737.0,6187221.0,1352458.0,277535.00,1629993.0,3798837.0,--,553436.0,204955.00,--,4557228.00,--,--,--,4557228.0,0.0,0.0,12.0,
2013/01,1418,東華,557887.0,1584645.0,2142532.0,764340.0,401390.00,1165730.0,1319276.0,3231.00,-210552.0,-11682.00,-123585.00,976688.00,--,--,114.00,976802.0,0.0,10933000.0,8.07,
2013/01,1419,新紡,1290647.0,8901569.0,10192216.0,2423662.0,825146.00,3248808.0,3000413.0,595.00,1861919.0,2093655.00,-13174.00,6943408.00,--,--,--,6943408.0,0.0,803829.0,23.2,
2013/01,1423,利華羊毛,1367666.0,1534391.0,2902057.0,22969.0,218643.00,241612.0,1750000.0,118304.00,535825.0,256316.00,0.00,--,--,--,--,2660445.0,0.0,0.0,15.2,
2013/01,1432,大魯閣,1000698.0,930800.0,1931498.0,273840.0,165703.00,439543.0,885642.0,4215.00,613541.0,57213.00,-81525.00,1479086.00,--,--,12869.00,1491955.0,0.0,759715.0,16.85,
2013/01,1434,福懋興業,18942802.0,56052798.0,74995600.0,9743337.0,12785770.00,22529107.0,16846646.0,2032.00,9870087.0,22702049.00,-26488.00,49394326.00,--,--,3072167.00,52466493.0,0.0,3043228.0,29.37,
2013/01,1435,中福國際,400495.0,727337.0,1127832.0,2320.0,168570.00,170890.0,1397801.0,1302.00,-282870.0,0.00,-159275.00,956958.00,--,--,-16.00,956942.0,0.0,14424000.0,7.63,
2013/01,1436,華友聯,2123632.0,241618.0,2365250.0,308301.0,2717.00,311018.0,600000.0,343983.00,1110249.0,0.00,0.00,2054232.00,--,--,0.00,2054232.0,0.0,0.0,34.24,
2013/01,1437,勤益投控,1158940.0,8946525.0,10105465.0,872803.0,4221414.00,5094217.0,2039649.0,316664.00,2501854.0,108630.00,-2969.00,4963828.00,--,--,47420.00,5011248.0,0.0,200000.0,24.36,
2013/01,1438,裕豐,460849.0,120549.0,581398.0,2650.0,70447.00,73097.0,1024115.0,81330.00,-597144.0,0.00,0.00,--,--,--,--,508301.0,0.0,0.0,4.96,
2013/01,1439,中和羊毛,1593794.0,690319.0,2284113.0,14413.0,147721.00,162134.0,920000.0,8686.00,1193293.0,--,--,--,--,--,--,2121979.0,0.0,0.0,23.06,
2013/01,1440,南紡,8630890.0,24280707.0,32911597.0,3182543.0,5115690.00,8298233.0,15690963.0,48179.00,7246545.0,1598275.00,--,24583962.00,--,--,29402.00,24613364.0,0.0,0.0,15.67,
2013/01,1441,大東紡織,772446.0,1350725.0,2123171.0,473999.0,545616.00,1019615.0,899923.0,25893.00,189341.0,8187.00,-19788.00,1103556.00,--,--,--,1103556.0,0.0,1954000.0,12.53,
2013/01,1442,名軒,11085007.0,435905.0,11520912.0,4343710.0,3450199.00,7793909.0,2064387.0,460343.00,1202278.0,-5.00,0.00,3727003.00,--,--,0.00,3727003.0,0.0,0.0,18.05,
2013/01,1443,立益紡織,2079007.0,3714379.0,5793386.0,3345539.0,778160.00,4123699.0,1353430.0,701.00,366457.0,-44724.00,-9056.00,1666808.00,--,--,2879.00,1669687.0,0.0,460610.0,12.36,
2013/01,1444,力麗,4844139.0,10720827.0,15564966.0,2750807.0,861747.00,3612554.0,9117171.0,272751.00,1726929.0,156131.00,-67086.00,11205896.00,--,--,746516.00,11952412.0,0.0,13817009.0,12.48,
2013/01,1445,大宇紡織,1107380.0,1224262.0,2331642.0,213546.0,209897.00,423443.0,1386670.0,172064.00,340812.0,8653.00,0.00,1908199.00,--,--,0.00,1908199.0,0.0,0.0,13.76,
2013/01,1446,宏和,2073284.0,689761.0,2763045.0,255478.0,520281.00,775759.0,1386215.0,297632.00,307483.0,-4044.00,0.00,1987286.00,--,--,0.00,1987286.0,0.0,0.0,14.34,
2013/01,1447,力鵬,10130918.0,8166527.0,18297445.0,7673206.0,1131637.00,8804843.0,7540608.0,379177.00,1736064.0,-330777.00,-429858.00,8895214.00,--,--,597388.00,9492602.0,0.0,85002278.0,13.3,
2013/01,1449,佳和實業,2302034.0,1716357.0,4018391.0,1531729.0,2118265.00,3649994.0,1871941.0,304657.00,-1933583.0,-70325.00,-94965.00,77725.00,--,--,290672.00,368397.0,0.0,9089263.0,0.44,
2013/01,1451,年興紡織,6884856.0,6909791.0,13794647.0,2869625.0,662116.00,3531741.0,4331250.0,393116.00,5526253.0,-92900.00,--,10157719.00,--,--,105187.00,10262906.0,0.0,0.0,23.45,
2013/01,1452,宏益,1426825.0,829971.0,2256796.0,159620.0,68810.00,228430.0,1326414.0,151407.00,615365.0,-64820.00,0.00,--,--,--,--,2028366.0,0.0,0.0,15.29,
2013/01,1453,大將,657007.0,421334.0,1078341.0,55530.0,54890.00,110420.0,773606.0,405.00,193935.0,360.00,-13241.00,955065.00,--,--,12856.00,967921.0,0.0,1556000.0,12.6,
2013/01,1454,台富,965016.0,1018149.0,1983165.0,291134.0,130544.00,421678.0,1403098.0,53877.00,120309.0,75820.00,-91622.00,1561482.00,--,--,5.00,1561487.0,0.0,9175103.0,11.91,
2013/01,1455,集盛,6028255.0,8687260.0,14715515.0,4289382.0,3113035.00,7402417.0,6057063.0,420927.00,835108.0,--,--,--,--,--,--,7313098.0,0.0,0.0,12.07,
2013/01,1456,怡華,899825.0,1417406.0,2317231.0,1415345.0,740360.00,2155705.0,4075000.0,18656.00,-2982361.0,-949769.00,0.00,161526.00,--,--,0.00,161526.0,0.0,0.0,0.4,
2013/01,1457,宜進,1703137.0,6308024.0,8011161.0,1776242.0,2496469.00,4272711.0,3178746.0,299037.00,54025.0,97802.00,-258955.00,3370655.00,--,--,367795.00,3738450.0,0.0,64581032.0,13.31,
2013/01,1459,聯發紡織,2595045.0,4599792.0,7194837.0,2054637.0,1332612.00,3387249.0,3586289.0,305429.00,523577.0,-234143.00,-526664.00,3654488.00,--,--,153100.00,3807588.0,0.0,43081531.0,11.58,
2013/01,1460,宏遠,4946425.0,3645234.0,8591659.0,3372868.0,886865.00,4259733.0,4711891.0,125942.00,-43984.0,3745.00,-465679.00,4331915.00,--,--,11.00,4331926.0,0.0,33706585.0,9.9,
2013/01,1463,強盛染整,1773968.0,1311646.0,3085614.0,785413.0,212016.00,997429.0,1884108.0,189545.00,19671.0,29436.00,-273289.00,1849471.00,--,--,238714.00,2088185.0,0.0,26589911.0,11.43,
2013/01,1464,得力實業,2525454.0,2413327.0,4938781.0,2034122.0,294018.00,2328140.0,2168960.0,144681.00,127534.0,-6933.00,0.00,2434242.00,--,--,176399.00,2610641.0,0.0,0.0,11.22,
2013/01,1465,偉全實業,2049045.0,938005.0,2987050.0,653974.0,104482.00,758456.0,863394.0,353488.00,457785.0,29270.00,0.00,1703937.00,--,--,524657.00,2228594.0,0.0,0.0,19.74,
2013/01,1466,聚隆,1808140.0,1277888.0,3086028.0,1017466.0,482905.00,1500371.0,952617.0,285934.00,347759.0,0.00,-653.00,1585657.00,--,--,0.00,1585657.0,0.0,91475.0,16.66,
2013/01,1467,南緯實業,3949185.0,2547455.0,6496640.0,2406156.0,1498559.00,3904715.0,1682098.0,60649.00,278942.0,16983.00,0.00,2038672.00,--,--,553253.00,2591925.0,0.0,0.0,12.12,
2013/01,1468,昶和纖維,1261819.0,1266189.0,2528008.0,779835.0,427563.00,1207398.0,1604053.0,26753.00,-426904.0,60642.00,0.00,1264544.00,--,--,56066.00,1320610.0,0.0,0.0,7.88,
2013/01,1469,理隆纖維,775066.0,1339378.0,2114444.0,535446.0,25385.00,560831.0,1246000.0,455920.00,-148332.0,--,--,1553588.00,--,--,25.00,1553613.0,0.0,0.0,12.47,
2013/01,1470,大統染,552730.0,432852.0,985582.0,76807.0,19378.00,96185.0,857670.0,6918.00,44189.0,-19380.00,--,--,--,--,--,889397.0,0.0,0.0,10.37,
2013/01,1471,首利,2626605.0,1794827.0,4421432.0,1850292.0,5447.00,1855739.0,2014677.0,743831.00,-311338.0,118523.00,--,2565693.00,--,--,--,2565693.0,0.0,0.0,12.74,
2013/01,1472,三洋紡,428692.0,814142.0,1242834.0,828189.0,55780.00,883969.0,666500.0,7095.00,-237338.0,6427.00,-59604.00,383080.00,--,--,-24215.00,358865.0,0.0,2208204.0,5.94,
2013/01,1473,台南企業,6331952.0,2152780.0,8484732.0,2410100.0,1009793.00,3419893.0,1468220.0,831926.00,1992037.0,-6659.00,-58415.00,4227109.00,--,--,837730.00,5064839.0,0.0,1818000.0,29.15,
2013/01,1474,弘裕,2033284.0,1341073.0,3374357.0,1450655.0,209157.00,1659812.0,1378744.0,1106.00,392467.0,-3310.00,-54462.00,1714545.00,--,--,0.00,1714545.0,0.0,5147402.0,12.92,
2013/01,1475,本盟光電,303784.0,506046.0,809830.0,644461.0,16082.00,660543.0,525168.0,25720.00,-303136.0,-1539.00,--,246213.00,--,--,-96926.00,149287.0,0.0,0.0,4.69,
2013/01,1476,儒鴻,6384340.0,4481620.0,10865960.0,3384444.0,283665.00,3668109.0,2460288.0,1152238.00,3578017.0,-1730.00,0.00,7188813.00,--,--,9038.00,7197851.0,0.0,0.0,29.22,
2013/01,1477,聚陽實業,6774098.0,1371633.0,8145731.0,2225304.0,736312.00,2961616.0,1661188.0,1076237.00,2440784.0,-24339.00,0.00,5153870.00,--,--,30245.00,5184115.0,0.0,0.0,31.03,
2013/01,1503,士電,10718593.0,19778537.0,30497130.0,6744829.0,3995084.00,10739913.0,5209722.0,2487312.00,12091262.0,-294532.00,0.00,19493764.00,--,--,263453.00,19757217.0,0.0,0.0,37.42,
2013/01,1504,東元電機,37888427.0,35979982.0,73868409.0,18498449.0,13480983.00,31979432.0,18731194.0,6118191.00,15587161.0,-541085.00,-320839.00,39574622.00,--,--,2314355.00,41888977.0,24448500.0,22365800.0,21.38,
2013/01,1506,正道,1014619.0,1471292.0,2485911.0,630658.0,395555.00,1026213.0,1222516.0,205121.00,-152923.0,11729.00,0.00,1286443.00,--,--,173255.00,1459698.0,0.0,0.0,10.52,
2013/01,1507,永大機電,17128499.0,8396499.0,25524998.0,14072147.0,1700429.00,15772576.0,4108200.0,231074.00,4693306.0,650122.00,-69411.00,9613291.00,--,--,139131.00,9752422.0,0.0,2129800.0,23.52,
2013/01,1512,瑞利,2723396.0,2934449.0,5657845.0,2108222.0,1466884.00,3575106.0,1818025.0,40369.00,172224.0,-9318.00,0.00,2021300.00,--,--,61439.00,2082739.0,0.0,0.0,11.12,
2013/01,1513,中興電,8183978.0,6003314.0,14187292.0,5221408.0,1190585.00,6411993.0,4800000.0,361203.00,2275041.0,198316.00,-129793.00,7504767.00,--,--,270532.00,7775299.0,0.0,10329917.0,15.98,
2013/01,1514,亞力電機,3005446.0,1782058.0,4787504.0,1726195.0,394900.00,2121095.0,2010670.0,101060.00,638865.0,-682.00,-147152.00,2602761.00,--,--,63648.00,2666409.0,0.0,8359112.0,13.51,
2013/01,1515,力山,2636561.0,2261170.0,4897731.0,2496769.0,352664.00,2849433.0,1814735.0,433.00,127222.0,80131.00,0.00,2022521.00,--,--,25777.00,2048298.0,0.0,0.0,11.14,
2013/01,1516,川飛,115929.0,68399.0,184328.0,13696.0,--,13696.0,253147.0,1705.00,-84220.0,0.00,0.00,--,--,--,--,170632.0,0.0,0.0,6.74,
2013/01,1517,利奇機械,3677720.0,1786512.0,5464232.0,1050093.0,830768.00,1880861.0,2278250.0,38010.00,913418.0,-10417.00,--,3219261.00,--,--,364110.00,3583371.0,0.0,0.0,14.13,
2013/01,1519,華城電機,3860953.0,1716624.0,5577577.0,2292008.0,361904.00,2653912.0,2610585.0,27138.00,290231.0,-8036.00,--,2919918.00,--,--,3747.00,2923665.0,0.0,0.0,11.18,
2013/01,1521,大億,1605671.0,1302976.0,2908647.0,1025619.0,249057.00,1274676.0,762300.0,60472.00,812896.0,-1697.00,--,1633971.00,--,--,--,1633971.0,0.0,0.0,21.43,
2013/01,1522,堤維西,8949820.0,9657779.0,18607599.0,8856860.0,3986994.00,12843854.0,3142619.0,1300397.00,499943.0,45609.00,-20412.00,4968156.00,--,--,795589.00,5763745.0,0.0,930368.0,15.86,
2013/01,1524,耿鼎企業,1418845.0,3869113.0,5287958.0,1513673.0,1830602.00,3344275.0,1624146.0,229835.00,176748.0,2490.00,-89536.00,1943683.00,--,--,0.00,1943683.0,0.0,5249253.0,12.37,
2013/01,1525,江申工業,919401.0,2396238.0,3315639.0,462110.0,243398.00,705508.0,692454.0,1251.00,1908611.0,7815.00,0.00,2610131.00,--,--,--,2610131.0,0.0,0.0,37.69,
2013/01,1526,日馳,552374.0,449001.0,1001375.0,316562.0,229954.00,546516.0,500000.0,--,-45569.0,428.00,--,454859.00,--,--,0.00,454859.0,0.0,0.0,9.1,
2013/01,1527,鑽全,10125372.0,1448636.0,11574008.0,8706493.0,311694.00,9018187.0,1532896.0,305.00,1020393.0,2227.00,0.00,2555821.00,--,--,0.00,2555821.0,0.0,0.0,16.67,
2013/01,1528,恩德,3181731.0,1147366.0,4329097.0,1236725.0,988125.00,2224850.0,1470000.0,304206.00,304926.0,3093.00,0.00,2082225.00,--,--,22022.00,2104247.0,0.0,0.0,14.16,
2013/01,1529,樂士,237488.0,451541.0,689029.0,156063.0,22643.00,178706.0,2497089.0,2320.00,-1989086.0,0.00,0.00,510323.00,--,--,0.00,510323.0,0.0,0.0,2.04,
2013/01,1530,亞崴機電,3254848.0,1370878.0,4625726.0,2100853.0,139228.00,2240081.0,949525.0,246528.00,1286301.0,3454.00,-100163.00,2385645.00,--,--,--,2385645.0,0.0,2958000.0,25.93,
2013/01,1531,高林股,4328995.0,1614734.0,5943729.0,934610.0,335895.00,1270505.0,1931511.0,338901.00,2104194.0,-32208.00,0.00,4342398.00,--,--,330826.00,4673224.0,0.0,0.0,22.48,
2013/01,1532,勤美,19863783.0,16384275.0,36248058.0,10901970.0,8657219.00,19559189.0,3783700.0,1601589.00,3973895.0,431818.00,0.00,9791002.00,--,--,6897867.00,16688869.0,0.0,0.0,25.88,
2013/01,1533,車王電,2417100.0,1276799.0,3693899.0,1278379.0,567319.00,1845698.0,964152.0,275871.00,687316.0,-49247.00,-29900.00,1848192.00,--,--,9.00,1848201.0,0.0,1658000.0,19.5,
2013/01,1535,中宇,5398460.0,1037453.0,6435913.0,2826776.0,552686.00,3379462.0,1190535.0,419590.00,1341688.0,104638.00,0.00,3056451.00,--,--,0.00,3056451.0,0.0,0.0,25.67,
2013/01,1536,和大工業,2665043.0,3722973.0,6388016.0,2409365.0,1669633.00,4078998.0,2003103.0,5786.00,264299.0,-13590.00,--,2259598.00,--,--,49420.00,2309018.0,0.0,0.0,11.28,
2013/01,1537,廣隆光電,2615403.0,1099753.0,3715156.0,786228.0,216851.00,1003079.0,815854.0,618809.00,1244961.0,-23320.00,--,2656304.00,--,--,55773.00,2712077.0,0.0,0.0,32.56,
2013/01,1538,正峰新,348378.0,2227058.0,2575436.0,882771.0,474480.00,1357251.0,1638845.0,0.00,-430239.0,9579.00,0.00,1218185.00,--,--,0.00,1218185.0,0.0,0.0,7.43,
2013/01,1539,巨庭機械,1065514.0,498185.0,1563699.0,827531.0,100843.00,928374.0,653700.0,0.00,-17790.0,-585.00,0.00,635325.00,--,--,0.00,635325.0,0.0,0.0,9.72,
2013/01,1540,喬福機械,1205531.0,435465.0,1640996.0,287867.0,33243.00,321110.0,854736.0,164973.00,330369.0,0.00,-30206.00,1319872.00,--,--,14.00,1319886.0,0.0,6105911.0,16.63,
2013/01,1541,錩泰,757428.0,769496.0,1526924.0,613301.0,21015.00,634316.0,788000.0,1364.00,102837.0,407.00,--,892608.00,--,--,0.00,892608.0,0.0,0.0,11.33,
