年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 22
2014/02,1213,大飲,376391.0,428443.0,804834.0,113060.0,37511.00,150571.0,514751.0,21938.00,117884.0,-310.00,--,654263.00,--,--,--,654263.0,0.0,0.0,0.0,12.71,
2014/02,1215,卜蜂企業,4235700.0,4865143.0,9100843.0,3364293.0,913114.00,4277407.0,2436282.0,967.00,913020.0,1379973.00,--,4730242.00,--,--,93194.00,4823436.0,0.0,0.0,0.0,20.39,
2014/02,1216,統一,145442718.0,246157761.0,391600479.0,153674379.0,99955117.00,253629496.0,54634763.0,3844498.00,25124387.0,942318.00,--,84545966.00,--,--,53425017.00,137970983.0,0.0,0.0,0.0,16.4,
2014/02,1217,愛之味,3882127.0,10324598.0,14206725.0,3186171.0,4735077.00,7921248.0,4976893.0,339826.00,281347.0,-84854.00,-100582.00,5412630.00,--,--,872847.00,6285477.0,0.0,0.0,10484000.0,11.11,
2014/02,1218,泰山企業,3802611.0,5182863.0,8985474.0,2722144.0,2937415.00,5659559.0,3533360.0,23770.00,-34441.0,2426.00,-203876.00,3321239.00,0.00,--,4676.00,3325915.0,0.0,0.0,13680042.0,9.78,
2014/02,1219,福壽實業,3794127.0,2454657.0,6248784.0,1158261.0,1351946.00,2510207.0,3131882.0,39004.00,551653.0,-595.00,--,3721944.00,--,--,16633.00,3738577.0,0.0,0.0,0.0,11.88,
2014/02,1220,台榮,1921473.0,1086756.0,3008229.0,495589.0,289168.00,784757.0,1770779.0,537.00,378754.0,-56394.00,0.00,2093676.00,--,--,129796.00,2223472.0,0.0,0.0,0.0,11.82,
2014/02,1225,福懋油,3699073.0,3087913.0,6786986.0,2838810.0,1240272.00,4079082.0,2029947.0,90294.00,291840.0,-1247.00,--,2410834.00,--,--,297070.00,2707904.0,324998.0,0.0,0.0,11.88,
2014/02,1227,佳格,12026040.0,4413272.0,16439312.0,5512421.0,283281.00,5795702.0,7206338.0,43621.00,3044980.0,233132.00,-21182.00,10506889.00,--,--,136721.00,10643610.0,0.0,0.0,4818546.0,16.01,
2014/02,1229,聯華實業,3949378.0,23259507.0,27208885.0,4657745.0,1121107.00,5778852.0,8543500.0,710643.00,8217777.0,3894791.00,-2393.00,21364318.00,--,--,65715.00,21430033.0,659700.0,0.0,94000.0,25.01,
2014/02,1231,聯華食品,2754419.0,3326754.0,6081173.0,2554118.0,1083145.00,3637263.0,1481131.0,72435.00,825362.0,41071.00,--,2419999.00,--,--,23911.00,2443910.0,0.0,0.0,0.0,18.3,
2014/02,1232,大統益,4128985.0,609614.0,4738599.0,1618080.0,105574.00,1723654.0,1599749.0,23784.00,1359174.0,-1937.00,--,2980770.00,--,--,34175.00,3014945.0,0.0,0.0,0.0,18.63,
2014/02,1233,天仁,802863.0,1219178.0,2022041.0,534297.0,144350.00,678647.0,905919.0,56075.00,400896.0,-26578.00,-3607.00,1332705.00,--,--,10689.00,1343394.0,0.0,0.0,78585.0,14.72,
2014/02,1234,黑松,7718652.0,14777811.0,22496463.0,2802770.0,2605103.00,5407873.0,4018711.0,184583.00,12781095.0,104201.00,0.00,17088590.00,--,--,0.00,17088590.0,0.0,0.0,0.0,42.52,
2014/02,1235,興泰,1563968.0,619559.0,2183527.0,926373.0,63003.00,989376.0,561688.0,27674.00,246703.0,368866.00,-11584.00,1193347.00,--,--,804.00,1194151.0,0.0,0.0,2131610.0,22.08,
2014/02,1236,宏亞食品,818564.0,2365631.0,3184195.0,613237.0,624629.00,1237866.0,1083425.0,33396.00,414996.0,414512.00,0.00,1946329.00,--,--,0.00,1946329.0,0.0,0.0,0.0,17.96,
2014/02,1262,F-綠悅,4717141.0,5402773.0,10119914.0,1927770.0,462409.00,2390179.0,1485000.0,4970783.00,1254290.0,19662.00,--,7729735.00,--,--,--,7729735.0,0.0,0.0,0.0,57.26,
2014/02,1301,台塑,146478224.0,290254716.0,436732940.0,60034721.0,97311196.00,157345917.0,63657408.0,11278160.00,122209262.0,82242193.00,--,279387023.00,--,--,--,279387023.0,0.0,0.0,0.0,43.89,
2014/02,1303,南亞塑膠,245688801.0,312950981.0,558639782.0,94143589.0,144990007.00,239133596.0,79308216.0,22750394.00,142391411.0,60461517.00,-3800.00,304907738.00,--,--,14598448.00,319506186.0,0.0,0.0,185067.0,38.45,
2014/02,1304,台聚,36422691.0,24075654.0,60498345.0,19754648.0,10107363.00,29862011.0,11426024.0,183198.00,5266013.0,471975.00,-439705.00,16907505.00,--,--,13728829.00,30636334.0,0.0,0.0,104438075.0,16.29,
2014/02,1305,華夏,5805463.0,6087092.0,11892555.0,2868658.0,2939133.00,5807791.0,4683034.0,8232.00,1101253.0,25643.00,--,5818162.00,--,--,266602.00,6084764.0,0.0,0.0,0.0,12.92,
2014/02,1307,三芳化工,7105990.0,5958884.0,13064874.0,3395017.0,2715746.00,6110763.0,3749817.0,137866.00,3105450.0,-39022.00,--,6954111.00,--,--,--,6954111.0,0.0,0.0,0.0,19.1,
2014/02,1308,亞聚,4043238.0,6271348.0,10314586.0,1068140.0,351551.00,1419691.0,4696769.0,14122.00,3521099.0,662905.00,0.00,8894895.00,--,--,0.00,8894895.0,0.0,0.0,0.0,18.94,
2014/02,1309,台達化工,9149498.0,3752023.0,12901521.0,7056674.0,2083883.00,9140557.0,3276518.0,483.00,229976.0,253987.00,--,3760964.00,--,--,--,3760964.0,0.0,0.0,0.0,11.48,
2014/02,1310,台苯,4597444.0,6091106.0,10688550.0,3466610.0,776693.00,4243303.0,5278698.0,84645.00,770359.0,-159876.00,0.00,5973826.00,--,--,471421.00,6445247.0,0.0,0.0,0.0,11.88,
2014/02,1312,國喬石化,7842619.0,17297815.0,25140434.0,5428654.0,2442195.00,7870849.0,9266203.0,103073.00,5356361.0,622831.00,-199604.00,15148864.00,--,--,2120721.00,17269585.0,0.0,0.0,8254473.0,16.5,
2014/02,1313,聯成,26158488.0,17421939.0,43580427.0,18972776.0,6366775.00,25339551.0,11607224.0,1126944.00,4419583.0,1183082.00,-95957.00,18240876.00,--,--,0.00,18240876.0,2688250.0,0.0,6883000.0,15.81,
2014/02,1314,中石化,13812776.0,30225209.0,44037985.0,4767179.0,8198479.00,12965658.0,23199897.0,0.00,8755849.0,-1119152.00,--,30836594.00,--,--,235733.00,31072327.0,0.0,0.0,0.0,13.29,
2014/02,1315,達新工業,4321180.0,5318870.0,9640050.0,1118647.0,1106391.00,2225038.0,2200000.0,54717.00,3415673.0,1864373.00,-126809.00,7407954.00,0.00,--,7058.00,7415012.0,0.0,0.0,7930000.0,34.93,
2014/02,1316,上曜,2323856.0,459334.0,2783190.0,920525.0,304208.00,1224733.0,1393127.0,98270.00,-510200.0,-846.00,-20999.00,959352.00,0.00,--,599105.00,1558457.0,0.0,0.0,8199000.0,7.38,
2014/02,1319,東陽,9509598.0,23026910.0,32536508.0,8345585.0,6814399.00,15159984.0,5914771.0,4139513.00,6289367.0,60289.00,0.00,16403940.00,--,--,972584.00,17376524.0,0.0,0.0,0.0,27.73,
2014/02,1321,大洋,1753501.0,7833003.0,9586504.0,1484945.0,3048902.00,4533847.0,2272283.0,7792.00,2833784.0,-25013.00,-36189.00,5052657.00,--,--,--,5052657.0,0.0,0.0,6542716.0,22.9,
2014/02,1323,永裕,1894785.0,1571823.0,3466608.0,1100860.0,661431.00,1762291.0,912745.0,54740.00,545322.0,12544.00,-2813.00,1522538.00,--,--,181779.00,1704317.0,0.0,0.0,354726.0,17.59,
2014/02,1324,地球工業,954061.0,418054.0,1372115.0,362421.0,69700.00,432121.0,751219.0,0.00,185054.0,3721.00,0.00,939994.00,--,--,0.00,939994.0,0.0,0.0,0.0,12.51,
2014/02,1325,恒大,1071952.0,1029085.0,2101037.0,148264.0,91746.00,240010.0,1006828.0,2190.00,746226.0,2549.00,--,1757793.00,--,--,103234.00,1861027.0,0.0,0.0,0.0,17.46,
2014/02,1326,台化,223372548.0,325247646.0,548620194.0,106247820.0,117377877.00,223625697.0,58611863.0,8647669.00,117740040.0,94371181.00,-244391.00,279126362.00,--,--,45868135.00,324994497.0,0.0,0.0,11669610.0,47.72,
2014/02,1337,F-再生,4617124.0,6595925.0,11213049.0,1399778.0,748179.00,2147957.0,2501751.0,2952806.00,3342718.0,292264.00,-24447.00,9065092.00,--,--,--,9065092.0,0.0,0.0,346000.0,45.44,
2014/02,1338,F-廣華,4770570.0,3060863.0,7831433.0,2916347.0,92971.00,3009318.0,781000.0,2183950.00,1734097.0,95799.00,--,4794846.00,--,--,27269.00,4822115.0,0.0,0.0,0.0,61.39,
2014/02,1339,昭輝,573498.0,2510478.0,3083976.0,702747.0,654468.00,1357215.0,659259.0,361063.00,706411.0,28.00,--,--,--,--,--,1726761.0,0.0,0.0,0.0,26.19,
2014/02,1340,F-勝悅,4884167.0,277187.0,5161354.0,873192.0,6964.00,880156.0,883794.0,2540814.00,814321.0,42269.00,--,4281198.00,--,--,0.00,4281198.0,0.0,0.0,0.0,53.29,
2014/02,1402,遠東新,113731074.0,383494722.0,497225796.0,101665942.0,144250318.00,245916260.0,52479168.0,3674693.00,132166395.0,2101027.00,-25063.00,190396220.00,--,--,60913316.00,251309536.0,0.0,0.0,749000.0,37.01,
2014/02,1410,南染,851869.0,875564.0,1727433.0,205557.0,197119.00,402676.0,900000.0,21784.00,368084.0,-8643.00,--,1281225.00,--,--,43532.00,1324757.0,0.0,0.0,0.0,14.24,
2014/02,1413,宏洲纖維,1490840.0,1792509.0,3283349.0,1881249.0,512329.00,2393578.0,1701874.0,0.00,-866318.0,21583.00,-15040.00,842099.00,--,--,47672.00,889771.0,0.0,0.0,2097951.0,5.01,
2014/02,1414,東和,909066.0,3605153.0,4514219.0,549424.0,801176.00,1350600.0,2200000.0,0.00,1052009.0,-88390.00,0.00,--,--,--,--,3163619.0,0.0,0.0,0.0,14.38,
2014/02,1416,廣豐,4920956.0,5293401.0,10214357.0,3991757.0,1416881.00,5408638.0,3078787.0,1111396.00,779926.0,340308.00,-524898.00,4785519.00,--,--,20200.00,4805719.0,0.0,0.0,22564791.0,16.77,
2014/02,1417,嘉裕,3581138.0,2368199.0,5949337.0,1294617.0,254461.00,1549078.0,3798837.0,--,349062.0,252360.00,--,4400259.00,--,--,--,4400259.0,0.0,0.0,0.0,11.58,
2014/02,1418,東華,656293.0,1506320.0,2162613.0,981325.0,373057.00,1354382.0,1319276.0,8005.00,-360463.0,-35089.00,-123585.00,808144.00,--,--,87.00,808231.0,0.0,0.0,10933000.0,6.68,
2014/02,1419,新紡,1599430.0,9438645.0,11038075.0,2851576.0,823860.00,3675436.0,3000413.0,996.00,1815643.0,2558761.00,-13174.00,7362639.00,0.00,--,0.00,7362639.0,0.0,0.0,803829.0,24.6,
2014/02,1423,利華羊毛,1358855.0,1519461.0,2878316.0,15819.0,228173.00,243992.0,1750000.0,118304.00,462778.0,303242.00,0.00,--,--,--,--,2634324.0,0.0,0.0,0.0,15.05,
2014/02,1432,大魯閣,1387678.0,1538530.0,2926208.0,537328.0,270770.00,808098.0,1639899.0,407181.00,41626.0,15874.00,0.00,2104580.00,--,--,13530.00,2118110.0,0.0,0.0,0.0,12.83,
2014/02,1434,福懋興業,20277605.0,56902064.0,77179669.0,11576279.0,12746985.00,24323264.0,16846646.0,109388.00,9405859.0,23482018.00,-22723.00,49821188.00,--,--,3035217.00,52856405.0,0.0,0.0,2613228.0,29.62,
2014/02,1435,中福國際,384216.0,732253.0,1116469.0,2051.0,167492.00,169543.0,1397801.0,1302.00,-292886.0,0.00,-159275.00,946942.00,--,--,-16.00,946926.0,0.0,0.0,14424000.0,7.55,
2014/02,1436,華友聯,4828758.0,369957.0,5198715.0,2919000.0,15983.00,2934983.0,600000.0,245201.00,1418531.0,0.00,0.00,--,--,--,--,2263732.0,0.0,0.0,0.0,37.73,
2014/02,1437,勤益投控,1150008.0,8303897.0,9453905.0,541058.0,4240375.00,4781433.0,2039649.0,316664.00,2153154.0,153363.00,-24342.00,4638488.00,--,--,33984.00,4672472.0,0.0,0.0,1275000.0,22.88,
2014/02,1438,裕豐,602519.0,2414.0,604933.0,2944.0,69375.00,72319.0,1024115.0,81330.00,-572831.0,0.00,0.00,--,--,--,--,532614.0,0.0,0.0,0.0,5.2,
2014/02,1439,中和羊毛,1468288.0,769684.0,2237972.0,63806.0,149161.00,212967.0,920000.0,8686.00,1096319.0,0.00,0.00,--,--,--,--,2025005.0,0.0,0.0,0.0,22.01,
2014/02,1440,南紡,9406969.0,29823862.0,39230831.0,6641148.0,7011850.00,13652998.0,16404118.0,75112.00,6977251.0,1487468.00,--,24943949.00,--,--,633884.00,25577833.0,0.0,0.0,0.0,15.66,
2014/02,1441,大東紡織,812160.0,2003610.0,2815770.0,669128.0,1117180.00,1786308.0,917531.0,17089.00,106260.0,8370.00,-19788.00,1029462.00,--,--,--,1029462.0,0.0,0.0,1954000.0,11.46,
2014/02,1442,名軒,11934693.0,622453.0,12557146.0,3783347.0,4768970.00,8552317.0,2140711.0,558856.00,1305344.0,-82.00,--,4004829.00,--,--,0.00,4004829.0,0.0,0.0,0.0,18.71,
2014/02,1443,立益紡織,2442311.0,3157932.0,5600243.0,3475560.0,780165.00,4255725.0,1353430.0,701.00,178791.0,-35688.00,-9056.00,1488178.00,--,--,-143660.00,1344518.0,0.0,0.0,460610.0,11.03,
2014/02,1444,力麗,6039609.0,11006498.0,17046107.0,4072609.0,826196.00,4898805.0,9573029.0,30423.00,1498840.0,322876.00,-48653.00,11376515.00,--,--,770787.00,12147302.0,0.0,0.0,12069009.0,12.65,
2014/02,1445,大宇紡織,1136853.0,1173583.0,2310436.0,223970.0,207145.00,431115.0,1386670.0,172064.00,295289.0,25298.00,0.00,1879321.00,--,--,0.00,1879321.0,0.0,0.0,0.0,13.55,
2014/02,1446,宏和,3159104.0,760059.0,3919163.0,430633.0,1600810.00,2031443.0,1386215.0,297632.00,220306.0,-16433.00,0.00,1887720.00,--,--,0.00,1887720.0,0.0,0.0,0.0,13.62,
2014/02,1447,力鵬,11399240.0,8824275.0,20223515.0,8711560.0,764110.00,9475670.0,8709402.0,73529.00,1757388.0,-50942.00,-357738.00,10131639.00,--,--,616206.00,10747845.0,0.0,0.0,71816545.0,14.07,
2014/02,1449,佳和實業,2110120.0,2614566.0,4724686.0,2867650.0,609607.00,3477257.0,3371941.0,28504.00,-2802553.0,440358.00,-80515.00,957735.00,--,--,289694.00,1247429.0,0.0,0.0,5065404.0,2.88,
2014/02,1451,年興紡織,7915418.0,6595274.0,14510692.0,2865623.0,1599776.00,4465399.0,4000000.0,393116.00,5236483.0,321585.00,--,9951184.00,--,--,94109.00,10045293.0,0.0,0.0,0.0,24.88,
2014/02,1452,宏益,1542595.0,945750.0,2488345.0,354657.0,64817.00,419474.0,1326414.0,151652.00,630542.0,-39737.00,--,--,--,--,--,2068871.0,0.0,0.0,0.0,15.6,
2014/02,1453,大將,727137.0,418302.0,1145439.0,118070.0,54910.00,172980.0,879164.0,405.00,88876.0,4614.00,-13241.00,959818.00,--,--,12641.00,972459.0,0.0,0.0,1556000.0,11.67,
2014/02,1454,台富,1221164.0,1029937.0,2251101.0,515657.0,119989.00,635646.0,1403098.0,55713.00,111496.0,136763.00,-91622.00,1615448.00,--,--,7.00,1615455.0,0.0,0.0,9175103.0,12.32,
2014/02,1455,集盛,5645253.0,7870364.0,13515617.0,4591754.0,1516425.00,6108179.0,6117634.0,360356.00,929427.0,21.00,--,7407438.00,--,--,--,7407438.0,0.0,0.0,0.0,12.11,
2014/02,1456,怡華,1725843.0,2113073.0,3838916.0,473117.0,2391096.00,2864213.0,2130000.0,21702.00,-217624.0,-959375.00,0.00,974703.00,--,--,0.00,974703.0,0.0,0.0,0.0,4.58,
2014/02,1457,宜進,1754499.0,6847979.0,8602478.0,1896770.0,2147679.00,4044449.0,3351640.0,296293.00,131822.0,107109.00,-281849.00,3605015.00,--,--,953014.00,4558029.0,0.0,0.0,69355500.0,14.24,
2014/02,1459,聯發紡織,3501228.0,4352387.0,7853615.0,2317778.0,1535637.00,3853415.0,3586289.0,273661.00,622113.0,-100175.00,-526664.00,3855224.00,--,--,144976.00,4000200.0,0.0,0.0,43081531.0,12.22,
2014/02,1460,宏遠,4923185.0,3367256.0,8290441.0,2445737.0,1310056.00,3755793.0,4711891.0,38445.00,242365.0,7614.00,-465679.00,4534636.00,--,--,12.00,4534648.0,0.0,0.0,33706585.0,10.37,
2014/02,1463,強盛染整,2432938.0,1148549.0,3581487.0,1250827.0,109492.00,1360319.0,1884108.0,133022.00,96670.0,28305.00,-273289.00,1868816.00,--,--,352352.00,2221168.0,0.0,0.0,26589911.0,11.55,
2014/02,1464,得力實業,3165093.0,2655180.0,5820273.0,2872670.0,297452.00,3170122.0,2168960.0,144940.00,69562.0,9138.00,--,2392600.00,--,--,257551.00,2650151.0,0.0,0.0,0.0,11.03,
2014/02,1465,偉全實業,2091096.0,857613.0,2948709.0,572148.0,71904.00,644052.0,1036073.0,353488.00,307791.0,46273.00,--,1743625.00,--,--,561032.00,2304657.0,0.0,0.0,0.0,20.2,
2014/02,1466,聚隆,1846154.0,1335002.0,3181156.0,1256700.0,250528.00,1507228.0,1022216.0,339992.00,311720.0,0.00,0.00,1673928.00,--,--,0.00,1673928.0,0.0,0.0,0.0,16.38,
2014/02,1467,南緯實業,4198667.0,2631359.0,6830026.0,2300743.0,1576063.00,3876806.0,2102622.0,136879.00,356797.0,-229165.00,--,2367133.00,--,--,586087.00,2953220.0,0.0,0.0,0.0,11.26,
2014/02,1468,昶和纖維,1178833.0,1251674.0,2430507.0,654241.0,501872.00,1156113.0,1604053.0,26753.00,-480595.0,64678.00,--,1214889.00,--,--,59505.00,1274394.0,0.0,0.0,0.0,7.57,
2014/02,1469,理隆纖維,738237.0,1280946.0,2019183.0,285228.0,21659.00,306887.0,1246000.0,455920.00,-145552.0,155906.00,--,1712274.00,--,--,22.00,1712296.0,0.0,0.0,0.0,13.74,
2014/02,1470,大統染,647530.0,419635.0,1067165.0,133555.0,18014.00,151569.0,857670.0,6918.00,77695.0,-26687.00,--,--,--,--,--,915596.0,0.0,0.0,0.0,10.68,
2014/02,1471,首利,1883334.0,1618922.0,3502256.0,949599.0,4961.00,954560.0,2014677.0,450239.00,-35957.0,118737.00,--,2547696.00,--,--,--,2547696.0,0.0,0.0,0.0,12.65,
2014/02,1472,三洋紡,427759.0,626573.0,1054332.0,670524.0,70154.00,740678.0,716500.0,0.00,-299633.0,-6434.00,-59604.00,350829.00,--,--,-37175.00,313654.0,0.0,0.0,2208204.0,5.05,
2014/02,1473,台南企業,5990916.0,2165394.0,8156310.0,2674511.0,1154508.00,3829019.0,1468750.0,834587.00,1647320.0,-2016.00,-55030.00,3893611.00,--,--,433680.00,4327291.0,24000.0,0.0,1814000.0,26.84,
2014/02,1474,弘裕,1870160.0,1423886.0,3294046.0,1416287.0,159896.00,1576183.0,1337880.0,8793.00,415185.0,-2179.00,-41816.00,1717863.00,--,--,--,1717863.0,0.0,0.0,3891000.0,13.22,
2014/02,1475,本盟光電,130185.0,464004.0,594189.0,311306.0,27693.00,338999.0,525168.0,188125.00,-391484.0,-4039.00,--,317770.00,--,--,-62580.00,255190.0,0.0,0.0,0.0,6.05,
2014/02,1476,儒鴻,7460012.0,6510766.0,13970778.0,6138942.0,264568.00,6403510.0,2609874.0,1152238.00,3799673.0,5483.00,--,7567268.00,--,--,0.00,7567268.0,0.0,0.0,0.0,30.15,
2014/02,1477,聚陽實業,7602724.0,4717492.0,12320216.0,6906017.0,468727.00,7374744.0,1704630.0,1337232.00,1896248.0,-24532.00,--,4913578.00,0.00,--,31894.00,4945472.0,0.0,0.0,0.0,28.82,
2014/02,1503,士電,12097078.0,21282667.0,33379745.0,8674872.0,4109767.00,12784639.0,5209722.0,2561579.00,12309135.0,83810.00,--,20164246.00,--,--,430860.00,20595106.0,0.0,0.0,0.0,38.71,
2014/02,1504,東元電機,44004118.0,37615143.0,81619261.0,22681525.0,9810974.00,32492499.0,20026929.0,7571121.00,16734824.0,1267356.00,-321563.00,45278667.00,--,--,3848095.00,49126762.0,0.0,0.0,22443022.0,22.87,
2014/02,1506,正道,1070918.0,1225690.0,2296608.0,639442.0,305528.00,944970.0,1222516.0,72492.00,-65187.0,-3679.00,--,1226142.00,--,--,125496.00,1351638.0,0.0,0.0,0.0,10.03,
2014/02,1507,永大機電,21276538.0,8911947.0,30188485.0,18252360.0,1700588.00,19952948.0,4108200.0,238867.00,5017909.0,780350.00,-69411.00,10075915.00,--,--,159622.00,10235537.0,0.0,0.0,2129800.0,24.65,
2014/02,1512,瑞利,2923548.0,2987813.0,5911361.0,2650990.0,1395419.00,4046409.0,1818025.0,0.00,-42260.0,18244.00,--,1794009.00,--,--,70943.00,1864952.0,0.0,0.0,0.0,9.87,
2014/02,1513,中興電,8780896.0,6254932.0,15035828.0,5559093.0,1728155.00,7287248.0,4800000.0,379796.00,2158538.0,285455.00,-129793.00,7493996.00,--,--,254584.00,7748580.0,0.0,0.0,10329917.0,15.96,
2014/02,1514,亞力電機,2772540.0,1763891.0,4536431.0,1559823.0,344035.00,1903858.0,2010670.0,58393.00,550589.0,259.00,-41616.00,2578295.00,--,--,54278.00,2632573.0,0.0,0.0,2362712.0,12.98,
2014/02,1515,力山,2855585.0,2338743.0,5194328.0,2500765.0,494049.00,2994814.0,1814735.0,433.00,238441.0,121005.00,--,2174614.00,--,--,24900.00,2199514.0,0.0,0.0,0.0,11.98,
2014/02,1516,川飛,19724.0,250851.0,270575.0,60044.0,31964.00,92008.0,253147.0,1705.00,-76285.0,0.00,0.00,--,--,--,--,178567.0,0.0,0.0,0.0,7.05,
2014/02,1517,利奇機械,3827689.0,1806358.0,5634047.0,1046177.0,792469.00,1838646.0,2278250.0,38010.00,1013713.0,16846.00,--,3346819.00,--,--,448582.00,3795401.0,0.0,0.0,0.0,14.69,
2014/02,1519,華城電機,3993678.0,1899802.0,5893480.0,2408088.0,540712.00,2948800.0,2610585.0,1033.00,334747.0,-7507.00,--,2938858.00,--,--,5822.00,2944680.0,0.0,0.0,0.0,11.26,
2014/02,1521,大億,2076562.0,1343666.0,3420228.0,1649687.0,262474.00,1912161.0,762300.0,60472.00,684058.0,1237.00,--,1508067.00,--,--,--,1508067.0,0.0,0.0,0.0,19.78,
2014/02,1522,堤維西,10158888.0,10605928.0,20764816.0,9788396.0,4593057.00,14381453.0,3128979.0,1299621.00,683244.0,14015.00,-5996.00,5119863.00,--,--,1263500.00,6383363.0,0.0,0.0,939707.0,16.41,
2014/02,1524,耿鼎企業,1299705.0,3605812.0,4905517.0,1224765.0,1619550.00,2844315.0,1796852.0,164239.00,96085.0,4026.00,0.00,--,0.00,--,--,2061202.0,0.0,0.0,0.0,11.47,
2014/02,1525,江申工業,1003958.0,2576434.0,3580392.0,528041.0,267284.00,795325.0,692454.0,1251.00,2089219.0,2143.00,0.00,2785067.00,--,--,--,2785067.0,0.0,0.0,0.0,40.22,
2014/02,1526,日馳,543608.0,434756.0,978364.0,224800.0,245356.00,470156.0,500000.0,--,7718.0,490.00,--,508208.00,--,--,--,508208.0,0.0,0.0,0.0,10.16,
2014/02,1527,鑽全,11468767.0,1384408.0,12853175.0,10171017.0,318895.00,10489912.0,1532896.0,305.00,861453.0,-31391.00,0.00,--,--,--,--,2363263.0,0.0,0.0,0.0,15.42,
2014/02,1528,恩德,3565326.0,1332210.0,4897536.0,2132896.0,746059.00,2878955.0,1470000.0,304206.00,245703.0,-648.00,0.00,2019261.00,--,--,-680.00,2018581.0,0.0,0.0,0.0,13.74,
2014/02,1529,樂士,131072.0,431838.0,562910.0,155724.0,17611.00,173335.0,2497089.0,2320.00,-2109834.0,0.00,0.00,389575.00,0.00,--,0.00,389575.0,0.0,0.0,0.0,1.56,
2014/02,1530,亞崴機電,3653312.0,2106285.0,5759597.0,2787638.0,502467.00,3290105.0,919945.0,218147.00,1194897.0,3278.00,0.00,2336267.00,--,--,133225.00,2469492.0,0.0,0.0,0.0,25.4,
2014/02,1531,高林股,3670253.0,1810500.0,5480753.0,996992.0,358273.00,1355265.0,1931511.0,338901.00,1833061.0,22015.00,--,4125488.00,--,--,0.00,4125488.0,0.0,0.0,0.0,21.36,
2014/02,1532,勤美,24357929.0,14933817.0,39291746.0,15419251.0,5718067.00,21137318.0,3936561.0,1553013.00,5314938.0,449846.00,--,11254358.00,--,--,6900070.00,18154428.0,0.0,0.0,0.0,29.16,
2014/02,1533,車王電,2822502.0,1356784.0,4179286.0,1525172.0,612433.00,2137605.0,964152.0,275871.00,808494.0,23073.00,-29900.00,2041690.00,--,--,-9.00,2041681.0,0.0,0.0,1658000.0,21.55,
