年季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值,Unnamed: 22
2014/03,1220,台榮,1962329.0,1078782.0,3041111.0,527474.0,288453.00,815927.0,1770779.0,537.00,395892.0,-65452.00,0.00,2101756.00,--,--,123428.00,2225184.0,0.0,0.0,0.0,11.87,
2014/03,1225,福懋油,3442975.0,3040652.0,6483627.0,2703332.0,1027393.00,3730725.0,2112530.0,106252.00,231387.0,3743.00,--,2453912.00,--,--,298990.00,2752902.0,8258321.0,0.0,0.0,11.62,
2014/03,1227,佳格,11926901.0,4450130.0,16377031.0,4669593.0,300769.00,4970362.0,7206338.0,51331.00,3745806.0,286077.00,-21182.00,11268370.00,--,--,138299.00,11406669.0,0.0,0.0,5252215.0,15.75,
2014/03,1229,聯華實業,2918609.0,22560629.0,25479238.0,3409559.0,1122007.00,4531566.0,8545383.0,698545.00,8656084.0,2993854.00,-2393.00,20891473.00,--,--,56199.00,20947672.0,188300.0,0.0,94000.0,24.45,
2014/03,1231,聯華食品,2722049.0,3400939.0,6122988.0,1869537.0,1761618.00,3631155.0,1481131.0,72435.00,878523.0,44321.00,--,2476410.00,--,--,15423.00,2491833.0,0.0,0.0,0.0,16.72,
2014/03,1232,大統益,3386697.0,622604.0,4009301.0,735521.0,108477.00,843998.0,1599749.0,23784.00,1508401.0,-2967.00,--,3128967.00,--,--,36336.00,3165303.0,0.0,0.0,0.0,19.56,
2014/03,1233,天仁,714148.0,1219622.0,1933770.0,396546.0,144490.00,541036.0,905919.0,56075.00,450820.0,-32991.00,-2754.00,1377069.00,--,--,15665.00,1392734.0,0.0,0.0,60000.0,15.21,
2014/03,1234,黑松,7195016.0,14553431.0,21748447.0,1861416.0,2605384.00,4466800.0,4018711.0,184583.00,12976522.0,101831.00,0.00,17281647.00,--,--,0.00,17281647.0,0.0,0.0,0.0,43.0,
2014/03,1235,興泰,1924455.0,686345.0,2610800.0,945292.0,61575.00,1006867.0,561688.0,41515.00,319808.0,690156.00,-9953.00,1603214.00,--,--,719.00,1603933.0,0.0,0.0,1831610.0,29.5,
2014/03,1236,宏亞食品,757040.0,2327117.0,3084157.0,443863.0,752962.00,1196825.0,1083425.0,33396.00,426457.0,344054.00,0.00,1887332.00,--,--,0.00,1887332.0,0.0,0.0,0.0,17.42,
2014/03,1262,F-綠悅,4645017.0,5883630.0,10528647.0,1842710.0,471322.00,2314032.0,1485000.0,4970783.00,1590274.0,168558.00,--,8214615.00,--,--,--,8214615.0,0.0,0.0,0.0,55.32,
2014/03,1301,台塑,146860833.0,280750182.0,427611015.0,51660635.0,101447694.00,153108329.0,63657408.0,11277996.00,129726646.0,69840636.00,--,274502686.00,--,--,--,274502686.0,0.0,0.0,0.0,43.12,
2014/03,1303,南亞塑膠,225610100.0,312163181.0,537773281.0,69302634.0,147490950.00,216793584.0,79308216.0,22732749.00,151755009.0,52881001.00,0.00,306676975.00,--,--,14302722.00,320979697.0,0.0,0.0,0.0,38.67,
2014/03,1304,台聚,35689063.0,24577536.0,60266599.0,18026219.0,11308168.00,29334387.0,11426024.0,183205.00,5513046.0,343156.00,-457800.00,17007631.00,--,--,13924581.00,30932212.0,0.0,0.0,108085075.0,16.44,
2014/03,1305,華夏,6021062.0,6058923.0,12079985.0,3015609.0,2932392.00,5948001.0,4683034.0,8232.00,1146058.0,25263.00,--,5862587.00,--,--,269397.00,6131984.0,0.0,0.0,0.0,12.52,
2014/03,1307,三芳化工,6985778.0,6096087.0,13081865.0,2976823.0,2822084.00,5798907.0,3749817.0,137866.00,3328433.0,66842.00,--,7282958.00,--,--,--,7282958.0,0.0,0.0,0.0,19.42,
2014/03,1308,亞聚,3616877.0,6143650.0,9760527.0,729572.0,353537.00,1083109.0,4696769.0,14135.00,3671880.0,294634.00,0.00,8677418.00,--,--,0.00,8677418.0,0.0,0.0,0.0,18.48,
2014/03,1309,台達化工,8905660.0,3663078.0,12568738.0,6583035.0,2383162.00,8966197.0,3276518.0,483.00,118078.0,207462.00,--,3602541.00,--,--,--,3602541.0,0.0,0.0,0.0,11.0,
2014/03,1310,台苯,3868396.0,6012503.0,9880899.0,2785973.0,1177411.00,3963384.0,5278698.0,101414.00,677380.0,-437799.00,0.00,5619693.00,--,--,297822.00,5917515.0,0.0,0.0,0.0,10.65,
2014/03,1312,國喬石化,7791114.0,17365383.0,25156497.0,4866558.0,2656397.00,7522955.0,9266203.0,112393.00,5546294.0,730530.00,-199604.00,15455816.00,--,--,2177726.00,17633542.0,0.0,0.0,8254473.0,16.83,
2014/03,1313,聯成,25568354.0,17476766.0,43045120.0,17358122.0,7322533.00,24680655.0,11642111.0,1124350.00,4585088.0,1108873.00,-95957.00,18364465.00,--,--,0.00,18364465.0,3685500.0,0.0,6883000.0,15.86,
2014/03,1314,中石化,15769623.0,29874501.0,45644124.0,5935940.0,8915889.00,14851829.0,23199897.0,0.00,8487606.0,-1130266.00,--,30557237.00,--,--,235058.00,30792295.0,0.0,0.0,0.0,13.17,
2014/03,1315,達新工業,4106616.0,5311457.0,9418073.0,1138362.0,1101692.00,2240054.0,1980000.0,62647.00,3560189.0,1687395.00,-118879.00,7171352.00,--,--,6667.00,7178019.0,0.0,0.0,7137000.0,37.57,
2014/03,1316,上曜,2373318.0,459576.0,2832894.0,990982.0,306208.00,1297190.0,1399079.0,102317.00,-555560.0,795.00,-20628.00,926003.00,0.00,--,609701.00,1535704.0,0.0,0.0,8199000.0,7.03,
2014/03,1319,東陽,9485909.0,23504588.0,32990497.0,7460939.0,7800263.00,15261202.0,5914771.0,4139513.00,6516090.0,160151.00,0.00,16730525.00,--,--,998770.00,17729295.0,0.0,0.0,0.0,28.29,
2014/03,1321,大洋,1683773.0,7909207.0,9592980.0,1560471.0,3032557.00,4593028.0,2272283.0,7792.00,2769004.0,-12938.00,-36189.00,4999952.00,--,--,--,4999952.0,0.0,0.0,6542716.0,22.66,
2014/03,1323,永裕,2105009.0,1564432.0,3669441.0,743807.0,1104057.00,1847864.0,912745.0,55113.00,623455.0,30715.00,-2813.00,1619215.00,--,--,202362.00,1821577.0,0.0,0.0,391086.0,17.82,
2014/03,1324,地球工業,901982.0,412786.0,1314768.0,286262.0,70354.00,356616.0,751219.0,0.00,196188.0,10745.00,0.00,958152.00,--,--,0.00,958152.0,0.0,0.0,0.0,12.75,
2014/03,1325,恒大,1027359.0,1024964.0,2052323.0,92235.0,93009.00,185244.0,1006828.0,2949.00,757484.0,7229.00,-6497.00,1767993.00,--,--,99086.00,1867079.0,0.0,0.0,352000.0,17.62,
2014/03,1326,台化,219318620.0,312696003.0,532014623.0,96271342.0,117709287.00,213980629.0,58611863.0,8659028.00,125182037.0,80540738.00,-299579.00,272694087.00,--,--,45339907.00,318033994.0,0.0,0.0,14805610.0,46.64,
2014/03,1337,F-再生,4613430.0,6881149.0,11494579.0,1163552.0,754561.00,1918113.0,2498291.0,2948722.00,3607562.0,521891.00,0.00,9576466.00,--,--,--,9576466.0,0.0,0.0,0.0,38.33,
2014/03,1338,F-廣華,4865443.0,3131821.0,7997264.0,2088458.0,57334.00,2145792.0,850000.0,2825650.00,1882109.0,265625.00,--,5823384.00,--,--,28088.00,5851472.0,0.0,0.0,0.0,68.51,
2014/03,1339,昭輝,468187.0,2549137.0,3017324.0,586528.0,641618.00,1228146.0,659259.0,361063.00,768899.0,-43.00,--,--,--,--,--,1789178.0,0.0,0.0,0.0,27.14,
2014/03,1340,F-勝悅,4984891.0,277964.0,5262855.0,617476.0,7142.00,624618.0,883794.0,2540814.00,1058590.0,155039.00,--,4638237.00,--,--,0.00,4638237.0,0.0,0.0,0.0,52.48,
2014/03,1402,遠東新,102320444.0,389945485.0,492265929.0,95006071.0,139253833.00,234259904.0,52479168.0,3666430.00,135059867.0,4074868.00,-25063.00,195255270.00,--,--,62750755.00,258006025.0,0.0,0.0,764000.0,37.21,
2014/03,1410,南染,806694.0,856680.0,1663374.0,281357.0,197650.00,479007.0,720000.0,21784.00,405642.0,-9514.00,--,1137912.00,--,--,46455.00,1184367.0,0.0,0.0,0.0,15.8,
2014/03,1413,宏洲纖維,1201323.0,1770499.0,2971822.0,1691968.0,499222.00,2191190.0,1021125.0,0.00,-286505.0,14830.00,-15040.00,734410.00,--,--,46222.00,780632.0,0.0,0.0,1258770.0,7.28,
2014/03,1414,東和,805926.0,3647221.0,4453147.0,511880.0,801733.00,1313613.0,2200000.0,0.00,1041973.0,-102439.00,0.00,--,--,--,--,3139534.0,0.0,0.0,0.0,14.27,
2014/03,1416,廣豐,5250515.0,5408526.0,10659041.0,3828936.0,1795252.00,5624188.0,2933557.0,875814.00,952474.0,379882.00,-126338.00,5015389.00,--,--,19464.00,5034853.0,0.0,0.0,8041830.0,17.58,
2014/03,1417,嘉裕,3715038.0,2751822.0,6466860.0,1476651.0,242172.00,1718823.0,3798837.0,--,283552.0,665648.00,--,4748037.00,--,--,--,4748037.0,0.0,0.0,0.0,12.5,
2014/03,1418,東華,570615.0,1483025.0,2053640.0,922817.0,369356.00,1292173.0,1319276.0,8005.00,-404197.0,-38114.00,-123585.00,761385.00,--,--,82.00,761467.0,0.0,0.0,10933000.0,6.29,
2014/03,1419,新紡,1690310.0,9880190.0,11570500.0,3364992.0,806711.00,4171703.0,3000413.0,1358.00,1896085.0,2514115.00,-13174.00,7398797.00,0.00,--,0.00,7398797.0,0.0,0.0,803829.0,24.73,
2014/03,1423,利華羊毛,1357462.0,1516507.0,2873969.0,17650.0,228245.00,245895.0,1750000.0,118304.00,442297.0,317473.00,0.00,--,--,--,--,2628074.0,0.0,0.0,0.0,15.02,
2014/03,1432,大魯閣,1648521.0,1586811.0,3235332.0,568089.0,272292.00,840381.0,1639899.0,485945.00,88207.0,33305.00,0.00,2247356.00,--,--,147595.00,2394951.0,0.0,0.0,0.0,13.7,
2014/03,1434,福懋興業,20506500.0,55241806.0,75748306.0,10940093.0,11950675.00,22890768.0,16846646.0,25345.00,10983644.0,21929381.00,-22723.00,49762293.00,--,--,3095245.00,52857538.0,0.0,0.0,2613228.0,29.58,
2014/03,1435,中福國際,390364.0,727150.0,1117514.0,2123.0,167492.00,169615.0,1397801.0,1302.00,-291913.0,0.00,-159275.00,947915.00,--,--,-16.00,947899.0,0.0,0.0,14424000.0,7.56,
2014/03,1436,華友聯,4815493.0,372686.0,5188179.0,2838687.0,15983.00,2854670.0,600000.0,245201.00,1488308.0,0.00,0.00,--,--,--,--,2333509.0,0.0,0.0,0.0,38.89,
2014/03,1437,勤益投控,1170269.0,8247596.0,9417865.0,624370.0,4107980.00,4732350.0,2028899.0,314999.00,2158240.0,151972.00,-2969.00,4651141.00,--,--,34374.00,4685515.0,0.0,0.0,200000.0,22.95,
2014/03,1438,裕豐,602453.0,1153.0,603606.0,2611.0,69375.00,71986.0,1024115.0,81330.00,-573825.0,0.00,0.00,--,--,--,--,531620.0,0.0,0.0,0.0,5.19,
2014/03,1439,中和羊毛,1424810.0,768251.0,2193061.0,16577.0,149256.00,165833.0,920000.0,8686.00,1098542.0,0.00,0.00,--,--,--,--,2027228.0,0.0,0.0,0.0,22.04,
2014/03,1440,南紡,8040874.0,30625492.0,38666366.0,5996145.0,7127200.00,13123345.0,16404118.0,75112.00,7111068.0,1331199.00,--,24921497.00,--,--,621524.00,25543021.0,0.0,0.0,0.0,15.19,
2014/03,1441,大東紡織,805413.0,2042626.0,2848039.0,797917.0,1078480.00,1876397.0,917531.0,17089.00,45622.0,11188.00,-19788.00,971642.00,--,--,--,971642.0,0.0,0.0,1954000.0,10.82,
2014/03,1442,名軒,12396534.0,635122.0,13031656.0,4477115.0,4494067.00,8971182.0,2140711.0,558856.00,1353024.0,7883.00,--,4060474.00,--,--,0.00,4060474.0,0.0,0.0,0.0,18.97,
2014/03,1443,立益紡織,2238864.0,3139376.0,5378240.0,3486435.0,765503.00,4251938.0,1353430.0,701.00,-12041.0,-52607.00,-9056.00,1280427.00,--,--,-154125.00,1126302.0,0.0,0.0,460610.0,9.49,
2014/03,1444,力麗,5898214.0,11163206.0,17061420.0,4123925.0,818288.00,4942213.0,9573029.0,18787.00,1582891.0,220911.00,-48653.00,11346965.00,--,--,772242.00,12119207.0,0.0,0.0,12583028.0,12.01,
2014/03,1445,大宇紡織,1057198.0,1160104.0,2217302.0,131594.0,205855.00,337449.0,1386670.0,172064.00,296686.0,24433.00,0.00,1879853.00,--,--,0.00,1879853.0,0.0,0.0,0.0,13.56,
2014/03,1446,宏和,3058877.0,754256.0,3813133.0,324489.0,1601703.00,1926192.0,1386215.0,297632.00,218398.0,-15304.00,0.00,1886941.00,--,--,0.00,1886941.0,0.0,0.0,0.0,13.61,
2014/03,1447,力鵬,11409143.0,9053690.0,20462833.0,8724763.0,958028.00,9682791.0,8709402.0,64024.00,1962272.0,-232433.00,-357738.00,10145527.00,--,--,634515.00,10780042.0,0.0,0.0,78998198.0,12.81,
2014/03,1449,佳和實業,2176712.0,2664673.0,4841385.0,3066247.0,600840.00,3667087.0,1200000.0,28504.00,-690156.0,425412.00,-80515.00,883245.00,--,--,291053.00,1174298.0,0.0,0.0,1802665.0,7.47,
2014/03,1451,年興紡織,7335608.0,6396206.0,13731814.0,2202736.0,1587172.00,3789908.0,4000000.0,393116.00,5388193.0,65752.00,--,9847061.00,--,--,94845.00,9941906.0,0.0,0.0,0.0,24.62,
2014/03,1452,宏益,1487083.0,940799.0,2427882.0,246615.0,64742.00,311357.0,1326414.0,151652.00,678583.0,-40124.00,--,--,--,--,--,2116525.0,0.0,0.0,0.0,15.96,
2014/03,1453,大將,760799.0,418963.0,1179762.0,148781.0,54910.00,203691.0,879164.0,2802.00,77436.0,4200.00,0.00,963602.00,--,--,12469.00,976071.0,0.0,0.0,0.0,10.96,
2014/03,1454,台富,1081620.0,1015430.0,2097050.0,353639.0,114822.00,468461.0,1403098.0,58006.00,140338.0,118762.00,-91622.00,1628582.00,--,--,7.00,1628589.0,0.0,0.0,9175103.0,12.42,
2014/03,1455,集盛,4685719.0,7737300.0,12423019.0,3595295.0,1394999.00,4990294.0,6117634.0,360356.00,954527.0,208.00,--,7432725.00,--,--,--,7432725.0,0.0,0.0,0.0,12.15,
2014/03,1456,怡華,2216233.0,2051971.0,4268204.0,1584674.0,1729180.00,3313854.0,2130000.0,21702.00,-1197337.0,-15.00,--,954350.00,--,--,--,954350.0,0.0,0.0,0.0,4.48,
2014/03,1457,宜進,1658024.0,6852856.0,8510880.0,1294226.0,2620204.00,3914430.0,3351640.0,296293.00,154393.0,117498.00,-282645.00,3637179.00,--,--,959271.00,4596450.0,0.0,0.0,72362089.0,13.84,
2014/03,1459,聯發紡織,3441156.0,4359064.0,7800220.0,2357530.0,1557307.00,3914837.0,3586289.0,287995.00,727575.0,-335633.00,-526664.00,3739562.00,--,--,145821.00,3885383.0,0.0,0.0,43081531.0,11.85,
2014/03,1460,宏遠,5265249.0,3393498.0,8658747.0,2900532.0,1138139.00,4038671.0,4711891.0,38445.00,318819.0,16589.00,-465679.00,4620065.00,--,--,11.00,4620076.0,0.0,0.0,33706585.0,10.56,
2014/03,1463,強盛染整,2396201.0,1193897.0,3590098.0,1217685.0,108816.00,1326501.0,1884108.0,140999.00,112315.0,31741.00,-273289.00,1895874.00,--,--,367723.00,2263597.0,0.0,0.0,26589911.0,11.72,
2014/03,1464,得力實業,3397700.0,2854584.0,6252284.0,3256221.0,292113.00,3548334.0,2168960.0,144940.00,76727.0,32864.00,--,2423491.00,--,--,280459.00,2703950.0,0.0,0.0,0.0,11.17,
2014/03,1465,偉全實業,2072994.0,855489.0,2928483.0,515233.0,67648.00,582881.0,1036073.0,353488.00,330135.0,62605.00,--,1782301.00,--,--,563301.00,2345602.0,0.0,0.0,0.0,17.2,
2014/03,1466,聚隆,1904630.0,1434531.0,3339161.0,958819.0,606947.00,1565766.0,1061519.0,401130.00,310746.0,0.00,0.00,1773395.00,--,--,0.00,1773395.0,0.0,0.0,0.0,16.71,
2014/03,1467,南緯實業,4412666.0,2651941.0,7064607.0,2323851.0,1718985.00,4042836.0,2102622.0,136608.00,429857.0,-237120.00,--,2431967.00,--,--,589804.00,3021771.0,0.0,0.0,0.0,11.57,
2014/03,1468,昶和纖維,1169058.0,1246916.0,2415974.0,695893.0,457808.00,1153701.0,1604053.0,26753.00,-493909.0,67778.00,--,1204675.00,--,--,57598.00,1262273.0,0.0,0.0,0.0,7.51,
2014/03,1469,理隆纖維,821029.0,1279572.0,2100601.0,325179.0,22062.00,347241.0,1246000.0,455920.00,-141693.0,193111.00,--,1753338.00,--,--,22.00,1753360.0,0.0,0.0,0.0,14.07,
2014/03,1470,大統染,633685.0,427343.0,1061028.0,121382.0,17537.00,138919.0,857670.0,6918.00,85254.0,-27733.00,--,--,--,--,--,922109.0,0.0,0.0,0.0,10.75,
2014/03,1471,首利,2155274.0,1668113.0,3823387.0,1187475.0,4927.00,1192402.0,2014677.0,450239.00,-31371.0,197440.00,--,2630985.00,--,--,--,2630985.0,0.0,0.0,0.0,13.06,
2014/03,1472,三洋紡,451658.0,646205.0,1097863.0,712219.0,68193.00,780412.0,716500.0,3805.00,-310005.0,-3591.00,-51399.00,355310.00,--,--,-37859.00,317451.0,0.0,0.0,1904204.0,5.09,
2014/03,1473,台南企業,5580422.0,2041601.0,7622023.0,2076588.0,1155378.00,3231966.0,1468590.0,835608.00,1665385.0,38463.00,-35214.00,3972832.00,--,--,417225.00,4390057.0,0.0,0.0,1116000.0,27.26,
2014/03,1474,弘裕,1951848.0,1426654.0,3378502.0,1483544.0,154866.00,1638410.0,1298970.0,5887.00,426492.0,8743.00,0.00,1740092.00,--,--,--,1740092.0,0.0,0.0,0.0,13.4,
2014/03,1475,本盟光電,160374.0,456931.0,617305.0,340002.0,43674.00,383676.0,525168.0,188125.00,-402345.0,-4706.00,--,306242.00,--,--,-72613.00,233629.0,0.0,0.0,0.0,5.83,
2014/03,1476,儒鴻,7222750.0,6682904.0,13905654.0,5159541.0,265474.00,5425015.0,2609874.0,1152238.00,4665643.0,52884.00,--,8480639.00,--,--,0.00,8480639.0,0.0,0.0,0.0,32.49,
2014/03,1477,聚陽實業,7251925.0,4760343.0,12012268.0,4202807.0,139613.00,4342420.0,1905816.0,3360973.00,2354906.0,32212.00,--,7653907.00,0.00,--,15941.00,7669848.0,0.0,0.0,0.0,40.16,
2014/03,1503,士電,12068942.0,21667787.0,33736729.0,8463156.0,4101184.00,12564340.0,5209722.0,2561858.00,12681533.0,273214.00,--,20726327.00,--,--,446062.00,21172389.0,0.0,0.0,0.0,39.78,
2014/03,1504,東元電機,42537704.0,37325256.0,79862960.0,19298029.0,10555816.00,29853845.0,20026929.0,7611546.00,17769032.0,1123141.00,-321563.00,46209085.00,--,--,3800030.00,50009115.0,0.0,0.0,22443022.0,23.33,
2014/03,1506,正道,1190097.0,1211629.0,2401726.0,738379.0,294056.00,1032435.0,1222516.0,72492.00,-51214.0,2827.00,--,1246621.00,--,--,122670.00,1369291.0,0.0,0.0,0.0,10.2,
2014/03,1507,永大機電,21813118.0,8844176.0,30657294.0,17791173.0,1762306.00,19553479.0,4108200.0,244192.00,5720194.0,931046.00,-69411.00,10934221.00,--,--,169594.00,11103815.0,0.0,0.0,2129800.0,26.75,
2014/03,1512,瑞利,2817434.0,2880245.0,5697679.0,2518515.0,1347342.00,3865857.0,1818025.0,0.00,-102834.0,43335.00,--,1758526.00,--,--,73296.00,1831822.0,0.0,0.0,0.0,9.67,
2014/03,1513,中興電,8582020.0,6150458.0,14732478.0,5681275.0,1694278.00,7375553.0,4200000.0,379796.00,2293622.0,342433.00,-116881.00,7098970.00,--,--,257955.00,7356925.0,0.0,0.0,9038678.0,17.27,
2014/03,1514,亞力電機,2870125.0,1764925.0,4635050.0,1630490.0,331981.00,1962471.0,2010670.0,59102.00,585726.0,2104.00,-41616.00,2615986.00,--,--,56593.00,2672579.0,0.0,0.0,2362712.0,13.17,
2014/03,1515,力山,2885464.0,2479058.0,5364522.0,2667126.0,469421.00,3136547.0,1814735.0,433.00,294592.0,93527.00,--,2203287.00,--,--,24688.00,2227975.0,0.0,0.0,0.0,12.14,
2014/03,1516,川飛,40758.0,257812.0,298570.0,84500.0,27798.00,112298.0,203147.0,1705.00,-18580.0,0.00,0.00,--,--,--,--,186272.0,0.0,0.0,0.0,9.17,
2014/03,1517,利奇機械,3776894.0,1837278.0,5614172.0,908978.0,794674.00,1703652.0,2278250.0,38010.00,1089698.0,44460.00,--,3450418.00,--,--,460102.00,3910520.0,0.0,0.0,0.0,15.15,
2014/03,1519,華城電機,3980368.0,1919449.0,5899817.0,2323805.0,568577.00,2892382.0,2610585.0,1033.00,394389.0,-5160.00,--,3000847.00,--,--,6588.00,3007435.0,0.0,0.0,0.0,11.49,
2014/03,1521,大億,1839638.0,1362363.0,3202001.0,1334675.0,262841.00,1597516.0,762300.0,60472.00,775333.0,6380.00,--,1604485.00,--,--,--,1604485.0,0.0,0.0,0.0,21.05,
2014/03,1522,堤維西,10580660.0,10781640.0,21362300.0,9967668.0,4771442.00,14739110.0,3128979.0,1316743.00,813011.0,29677.00,-5996.00,5282414.00,--,--,1340776.00,6623190.0,0.0,0.0,939707.0,16.93,
2014/03,1524,耿鼎企業,1262696.0,3568375.0,4831071.0,1207419.0,1565321.00,2772740.0,1796852.0,164239.00,93214.0,4026.00,0.00,2058331.00,0.00,--,--,2058331.0,0.0,0.0,0.0,11.46,
2014/03,1525,江申工業,821049.0,2851732.0,3672781.0,480225.0,263076.00,743301.0,692454.0,1251.00,2172964.0,62811.00,--,2929480.00,--,--,--,2929480.0,0.0,0.0,0.0,42.31,
2014/03,1526,日馳,556298.0,442190.0,998488.0,242956.0,234447.00,477403.0,500000.0,--,19728.0,1357.00,--,521085.00,--,--,--,521085.0,0.0,0.0,0.0,10.42,
2014/03,1527,鑽全,11266043.0,1393304.0,12659347.0,9640854.0,338282.00,9979136.0,1532896.0,305.00,1147604.0,-594.00,0.00,--,--,--,--,2680211.0,0.0,0.0,0.0,17.48,
2014/03,1528,恩德,3519249.0,1357365.0,4876614.0,2070939.0,802830.00,2873769.0,1470000.0,304206.00,215269.0,14624.00,0.00,2004099.00,--,--,-1254.00,2002845.0,0.0,0.0,0.0,13.63,
2014/03,1529,樂士,231106.0,432628.0,663734.0,122794.0,16092.00,138886.0,2997089.0,2320.00,-2474561.0,0.00,0.00,524848.00,0.00,--,0.00,524848.0,0.0,0.0,0.0,1.75,
2014/03,1530,亞崴機電,3968187.0,2114133.0,6082320.0,2960210.0,570802.00,3531012.0,919945.0,218147.00,1264106.0,14884.00,0.00,2417082.00,--,--,134226.00,2551308.0,0.0,0.0,0.0,26.27,
2014/03,1531,高林股,3648682.0,1848856.0,5497538.0,906586.0,366160.00,1272746.0,1931511.0,338901.00,1865378.0,89002.00,--,4224792.00,--,--,0.00,4224792.0,0.0,0.0,0.0,21.87,
2014/03,1532,勤美,24956264.0,14977740.0,39934004.0,15350679.0,6015520.00,21366199.0,3936561.0,1554338.00,5418044.0,591579.00,--,11500522.00,--,--,7067283.00,18567805.0,0.0,0.0,0.0,29.21,
2014/03,1533,車王電,2821294.0,1362953.0,4184247.0,1442230.0,657113.00,2099343.0,964152.0,275871.00,847092.0,27699.00,-29900.00,2084914.00,--,--,-10.00,2084904.0,0.0,0.0,1658000.0,22.0,
