公司代號,公司名稱,營業收入,營業成本,營業毛利,營業費用,營業利益,營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利,所得稅費用(利益),繼續營業單位稅後淨利,停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,每股稅後盈餘,換算匯率,換算匯率參考依據
"9102","東亞科",2171793,1980350,191443,265154,-73711,15825,32245,-90131,8870,-99001,-6383,0,0,-105384,-108663,3279,-0.24,22.01,資產負債表日台銀新加坡收盤價買賣平均匯率
"9105","泰金寶",22811419,21732141,1079278,384020,695258,51031,115498,630791,29736,601055,0,0,0,601055,601055,0,0.00,0.974285:1(THB:NT),財報日之匯率
"911606","超級集團",1569683,978333,591350,337035,254315,17705,111222,160798,22874,137924,0,0,0,137924,132667,5257,0.24,SGD$1:NT$21.9939,97.03.31，www.oanda.com網站公佈之匯率
"911609","揚子江",8148453,6440099,1708354,166359,1541995,618883,6104,2154774,155127,1999647,0,0,0,1999647,1785799,213848,0.54,RMB$1：NT$ 4.81,我國與十六個貿易對手通貨對美元之匯率
"911610","聯合環境",319524,226090,93434,67443,25991,11378,4328,33041,2588,30453,0,0,0,30453,30453,0,0.09,SGD$1:NT$22.31,依臺灣銀行97.6.30即期匯率
