年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2015,01,1475,本盟光電,48402,50694,-2292,--,--,-2292,13004,--,-15296,-6877,-22173,-198,-21975,--,--,-21975,1314,--,-20661,-14426,--,-7549,-14081,--,-6580,-0.27
2015,01,1476,儒鴻,4928213,3569665,1358548,--,--,1358548,485388,--,873160,-14118,859042,160892,698150,--,--,698150,-29834,--,668316,698150,--,0,668316,--,0,2.68
2015,01,1477,聚陽實業,5782028,4284711,1497317,--,--,1497317,727726,--,769591,13335,782926,140560,642366,--,--,642366,-32406,--,609960,640349,--,2017,608166,--,1794,3.35
2015,01,1503,士電,4763468,3704649,1058819,--,--,1058819,620844,--,437975,39322,477297,89171,388126,--,--,388126,-74646,--,313480,370336,--,17790,301594,--,11886,0.71
2015,01,1504,東元電機,11716314,8665295,3051019,4223,10265,3057061,2070378,--,986683,122264,1108947,287384,821563,--,--,821563,-1424267,--,-602704,737106,--,84457,-621401,--,18697,0.37
2015,01,1506,正道,377845,313520,64325,--,--,64325,49356,--,14969,-7494,7475,2131,5344,--,--,5344,-36356,--,-31012,6322,--,-978,-22544,--,-8468,0.05
2015,01,1507,永大機電,5813506,4245489,1568017,--,--,1568017,914120,--,653897,18633,672530,170565,501965,0,--,501965,-128427,--,373538,492589,--,9376,364162,--,9376,1.21
2015,01,1512,瑞利,959896,833433,126463,--,--,126463,130244,--,-3781,-38527,-42308,16848,-59156,--,--,-59156,-21949,--,-81105,-61403,--,2247,-82393,--,1288,-0.33
2015,01,1513,中興電,2081376,1654959,426417,--,--,426417,331322,--,95095,60589,155684,36847,118837,--,--,118837,-8314,--,110523,122222,--,-3385,116128,--,-5605,0.30
2015,01,1514,亞力電機,792923,693600,99323,--,3180,102503,89842,3699,16360,5788,22148,2231,19917,--,--,19917,-1558,--,18359,21190,--,-1273,19953,--,-1594,0.11
2015,01,1515,力山,770101,614034,156067,--,--,156067,147440,--,8627,3293,11920,-4699,16619,--,--,16619,4301,--,20920,17244,--,-625,21625,--,-705,0.10
2015,01,1516,川飛,52668,45746,6922,--,--,6922,3935,0,2987,79136,82123,0,82123,0,--,82123,0,--,82123,--,--,--,--,--,--,3.80
2015,01,1517,利奇機械,886027,757723,128304,--,--,128304,80515,--,47789,-25669,22120,11537,10583,--,--,10583,-12149,--,-1566,3636,--,6947,-4938,--,3372,0.02
2015,01,1519,華城電機,1026516,867630,158886,--,--,158886,129702,--,29184,-14191,14993,17899,-2906,--,--,-2906,-8380,--,-11286,-2970,--,64,-11258,--,-28,-0.01
2015,01,1521,大億,1610395,1303672,306723,695,2938,308966,128775,0,180191,24133,204324,33928,170396,--,--,170396,-8079,--,162317,170396,--,--,162317,--,--,2.24
2015,01,1522,堤維西,3730972,2914735,816237,-916,-391,816762,578929,--,237833,-27359,210474,63003,147471,--,--,147471,-79357,--,68114,129731,--,17740,58634,--,9480,0.42
2015,01,1524,耿鼎企業,591818,488748,103070,--,--,103070,76557,--,26513,-284291,-257778,-43646,-214132,--,--,-214132,--,--,-214132,-214132,--,--,-214132,--,--,-1.19
2015,01,1525,江申工業,286592,257140,29452,--,--,29452,23976,--,5476,87900,93376,2513,90863,--,--,90863,-33786,--,57077,90863,--,--,57077,--,--,1.31
2015,01,1526,日馳,199321,153019,46302,--,--,46302,28071,--,18231,-11324,6907,2423,4484,0,--,4484,-440,--,4044,4484,--,--,4044,--,--,0.09
2015,01,1527,鑽全,841760,592893,248867,--,--,248867,86088,--,162779,-104190,58589,9960,48629,--,--,48629,31170,--,79799,--,--,--,--,--,--,0.32
2015,01,1528,恩德,782680,542872,239808,--,--,239808,214513,--,25295,-25256,39,-11,50,--,--,50,-22691,--,-22641,467,--,-417,-22254,--,-387,0.00
2015,01,1529,樂士,27014,22741,4273,--,--,4273,8300,--,-4027,-3019,-7046,0,-7046,--,--,-7046,--,--,-7046,-7046,--,--,-7046,--,--,-0.02
2015,01,1530,亞崴機電,911947,719464,192483,--,-2568,189915,142467,--,47448,46869,94317,28103,66214,--,--,66214,-4837,--,61377,66809,--,-595,61972,--,-595,0.73
2015,01,1531,高林股,647231,517408,129823,--,--,129823,103227,--,26596,3277,29873,9376,20497,--,--,20497,-40555,--,-20058,20497,--,0,-20058,--,0,0.11
2015,01,1532,勤美,4542054,3530569,1011485,--,--,1011485,548432,2312,465365,-12994,452371,73760,378611,--,--,378611,-104216,--,274395,230009,--,148602,173583,--,100812,0.58
2015,01,1533,車王電,574117,363252,210865,--,--,210865,159032,--,51833,-26356,25477,4761,20716,--,--,20716,-58530,--,-37814,20716,--,0,-37814,--,0,0.22
2015,01,1535,中宇,2562804,2307650,255154,--,--,255154,131501,--,123653,34119,157772,23634,134138,--,--,134138,-11008,--,123130,134138,--,0,123130,--,0,1.08
2015,01,1536,和大工業,1204902,788220,416682,--,--,416682,145735,--,270947,-30236,240711,36442,204269,--,--,204269,1634,--,205903,204182,--,87,205809,--,94,0.87
2015,01,1537,廣隆光電,1716957,1394235,322722,--,--,322722,112190,--,210532,-454,210078,46175,163903,--,--,163903,-16485,--,147418,154564,--,9339,138845,--,8573,1.89
2015,01,1538,正峰新,187057,161148,25909,--,--,25909,46231,--,-20322,-66649,-86971,0,-86971,--,--,-86971,-4878,--,-91849,-86971,--,--,-91849,--,--,-1.05
2015,01,1539,巨庭機械,677683,577445,100238,--,--,100238,30841,--,69397,-11753,57644,10499,47145,--,--,47145,346,--,47491,47145,--,--,47491,--,--,0.72
2015,01,1540,喬福機械,277192,191205,85987,--,--,85987,25651,--,60336,-11342,48994,6008,42986,--,--,42986,--,--,42986,42986,--,0,42986,--,0,0.54
2015,01,1541,錩泰,667895,542519,125376,--,--,125376,71958,--,53418,-12245,41173,7399,33774,--,--,33774,-913,--,32861,33774,--,--,32861,--,0,0.43
2015,01,1558,伸興,1283866,985171,298695,--,--,298695,142560,--,156135,-2639,153496,35505,117991,--,--,117991,-5217,--,112774,115891,--,2100,110674,--,2100,1.91
2015,01,1560,中砂,1017144,698935,318209,--,--,318209,127982,--,190227,-7250,182977,31838,151139,--,--,151139,-193,--,150946,--,--,--,--,--,--,1.07
2015,01,1568,倉佑,536651,450575,86076,--,--,86076,47542,0,38534,-18775,19759,3669,16090,-10,--,16080,-4676,--,11404,13452,--,2628,9896,--,1508,0.13
2015,01,1582,信錦,2161047,1672665,488382,--,--,488382,273071,--,215311,29717,245028,86044,158984,--,--,158984,-83303,--,75681,158984,--,0,75681,--,0,1.06
2015,01,1583,程泰,1808125,1320637,487488,--,--,487488,309125,--,178363,32459,210822,50622,160200,--,--,160200,-13218,--,146982,127646,--,32554,117078,--,29904,1.28
2015,01,1589,F-永冠,1862957,1281056,581901,--,--,581901,264727,--,317174,-6274,310900,77718,233182,--,--,233182,-120763,--,112419,233429,--,-247,112742,--,-323,2.22
2015,01,1590,F-亞德,1867192,865876,1001316,--,--,1001316,587230,--,414086,-47217,366869,117486,249383,--,--,249383,-98566,--,150817,246868,--,2515,148258,--,2559,1.45
2015,01,1592,F-英瑞,1316321,892918,423403,--,--,423403,335231,0,88172,-10175,77997,30083,47914,--,--,47914,-44087,--,3827,47914,--,--,3827,--,--,0.48
2015,01,1603,華電,624407,578469,45938,--,--,45938,41549,4904,9293,105059,114352,2491,111861,--,--,111861,9707,--,121568,111861,--,0,121563,--,5,0.39
2015,01,1604,聲寶,2388287,1818994,569293,--,--,569293,499986,--,69307,89677,158984,4578,154406,--,--,154406,-41714,--,112692,148619,--,5787,106905,--,5787,0.29
2015,01,1605,華新,36241151,35307126,934025,39,--,933986,878040,--,55946,-163945,-107999,88678,-196677,--,--,-196677,-1098509,--,-1295186,-196271,--,-406,-1261464,--,-33722,-0.06
2015,01,1608,華榮,2206348,2310828,-104480,--,--,-104480,45690,--,-150170,26259,-123911,-25362,-98549,--,--,-98549,-338462,--,-437011,-18474,--,-80075,-357243,--,-79768,-0.04
2015,01,1609,大亞電線,3712011,3644819,67192,--,--,67192,225202,--,-158010,21978,-136032,-31010,-105022,--,--,-105022,75932,--,-29090,-84867,--,-20155,-8191,--,-20899,-0.15
2015,01,1611,中電,710878,521053,189825,320,0,189505,145366,--,44139,-84852,-40713,4077,-44790,--,--,-44790,-37068,--,-81858,-44495,--,-295,-81563,--,-295,-0.11
2015,01,1612,宏泰,811506,789879,21627,--,--,21627,44783,--,-23156,46785,23629,-497,24126,--,--,24126,-9538,--,14588,24285,--,-159,14746,--,-158,0.07
2015,01,1613,台一,7890405,7813183,77222,--,--,77222,146490,--,-69268,-150210,-219478,-4663,-214815,--,--,-214815,13255,--,-201560,-209485,--,-5330,-195153,--,-6407,-0.92
2015,01,1614,三洋電,1080798,917382,163416,--,--,163416,158592,--,4824,6851,11675,3582,8093,--,--,8093,4492,--,12585,7401,--,692,11893,--,692,0.03
2015,01,1615,大山,614192,579187,35005,--,--,35005,28771,--,6234,-6188,46,8,38,--,--,38,1464,--,1502,38,--,--,1502,--,--,0.00
2015,01,1616,億泰,936116,928732,7384,--,--,7384,62716,--,-55332,617138,561806,197446,364360,--,--,364360,6387,--,370747,364360,--,--,370747,--,--,1.92
2015,01,1617,榮星電線,749838,687632,62206,--,--,62206,56627,--,5579,-1787,3792,1812,1980,--,--,1980,-6201,--,-4221,1489,--,491,-4725,--,504,0.01
