年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2013,04,1309,台達化工,21438961,20930084,508877,--,--,508877,680225,--,-171348,186222,14874,-2509,17383,--,--,17383,47866,--,65249,17383,--,--,65249,--,--,0.05
2013,04,1310,台苯,21756532,20282879,1473653,--,--,1473653,443596,--,1030057,-100920,929137,-89506,1018643,--,--,1018643,728713,--,1747356,1085976,--,-67333,1809350,--,-61994,2.16
2013,04,1312,國喬石化,26288575,23038625,3249950,--,--,3249950,1224677,--,2025273,583014,2608287,447017,2161270,--,--,2161270,955701,--,3116971,1950675,--,210595,2647093,--,469878,2.15
2013,04,1313,聯成,51599106,50148966,1450140,--,--,1450140,1611161,--,-161021,814662,653641,60613,593028,--,--,593028,1239692,--,1832720,597975,--,-4947,1834326,--,-1606,0.52
2013,04,1314,中石化,35338541,35871077,-532536,474,1180,-531830,1265187,--,-1797017,411037,-1385980,74594,-1460574,--,--,-1460574,103050,--,-1357524,-1429922,--,-30652,-1327610,--,-29914,-0.62
2013,04,1315,達新工業,3388796,2810852,577944,--,--,577944,516834,--,61110,120522,181632,11028,170604,--,--,170604,392657,--,563261,173786,--,-3182,565746,--,-2485,0.82
2013,04,1316,上曜,1282356,1039015,243341,--,--,243341,371943,--,-128602,-77709,-206311,3935,-210246,--,--,-210246,19864,--,-190382,-223834,--,13588,-217672,--,27290,-2.40
2013,04,1319,東陽,19616358,15098380,4517978,--,3822,4521800,3129949,--,1391851,306594,1698445,299830,1398615,--,--,1398615,483857,--,1882472,1346842,--,51773,1754693,--,127779,2.28
2013,04,1321,大洋,5889757,5517526,372231,--,--,372231,391492,--,-19261,59272,40011,26802,13209,--,--,13209,55684,--,68893,13209,--,--,68893,--,--,0.06
2013,04,1323,永裕,3289477,2462449,827028,--,--,827028,401421,-71,425536,16413,441949,139026,302923,--,--,302923,21198,--,324121,239659,--,63264,266023,--,58098,2.77
2013,04,1324,地球工業,1488301,1248456,239845,--,--,239845,190968,--,48877,5255,54132,10628,43504,--,--,43504,22688,--,66192,43504,--,--,66192,--,--,0.58
2013,04,1325,恒大,1089403,959499,129904,--,--,129904,65665,--,64239,24362,88601,16927,71674,--,--,71674,21563,--,93237,72441,--,-767,88055,--,5182,0.72
2013,04,1326,台化,427999934,395440460,32559474,--,--,32559474,13581238,--,18978236,11328591,30306827,3628303,26678524,--,--,26678524,17610959,--,44289483,24863645,--,1814879,42928742,--,1360741,4.25
2013,04,1337,F-再生,7180937,4775649,2405288,--,--,2405288,453851,--,1951437,-45678,1905759,618537,1287222,--,--,1287222,437685,--,1724907,1287222,--,--,1724907,--,--,6.44
2013,04,1338,F-廣華,7313090,5702739,1610351,--,--,1610351,1097627,--,512724,100195,612919,152777,460142,--,--,460142,249249,--,709391,458391,--,1751,706124,--,3267,5.87
2013,04,1339,昭輝,1222786,810959,411827,--,--,411827,176805,--,235022,35787,270809,51321,219488,--,--,219488,642,--,220130,--,--,--,--,--,--,3.33
2013,04,1340,F-勝悅,2673657,1701150,972507,--,--,972507,118799,--,853708,-13773,839935,138556,701379,--,--,701379,117772,--,819151,701379,--,0,819151,--,0,10.08
2013,04,1402,遠東新,238840657,192356740,46483917,--,555,46484472,33176523,--,13307949,3200071,16508020,2223481,14284539,--,--,14284539,2321112,--,16605651,7207081,--,7077458,9540356,--,7065295,1.50
2013,04,1410,南染,603295,425704,177591,--,--,177591,73264,--,104327,8877,113204,11453,101751,--,--,101751,2766,--,104517,96980,--,4771,99705,--,4812,1.08
2013,04,1413,宏洲纖維,4669071,4831274,-162203,--,--,-162203,120384,--,-282587,-12564,-295151,2817,-297968,--,--,-297968,22431,--,-275537,-297922,--,-46,-281212,--,5675,-1.77
2013,04,1414,東和,1340591,1173573,167018,--,--,167018,68875,--,98143,30971,129114,-7158,136272,--,--,136272,3966,--,140238,--,--,--,--,--,--,0.62
2013,04,1416,廣豐,330772,276046,54726,--,--,54726,218923,--,-164197,280846,116649,53103,63546,--,--,63546,64101,--,127647,62577,--,969,126678,--,969,0.19
2013,04,1417,嘉裕,3315949,2426368,889581,--,--,889581,1008624,--,-119043,151266,32223,15594,16629,--,--,16629,101260,--,117889,16629,--,--,117889,--,--,0.04
2013,04,1418,東華,2146324,2110936,35388,--,--,35388,178702,--,-143314,24622,-118692,3677,-122369,--,--,-122369,-6640,--,-129009,-122348,--,-21,-128988,--,-21,-1.01
2013,04,1419,新紡,1005646,758715,246931,--,--,246931,280070,--,-33139,201134,167995,3599,164396,--,--,164396,632265,--,796661,164396,--,--,796661,--,--,0.55
2013,04,1423,利華羊毛,821890,792760,29130,--,--,29130,36408,--,-7278,-15113,-22391,-18664,-3727,--,--,-3727,48350,--,44623,--,--,--,--,--,--,-0.02
2013,04,1432,大魯閣,897937,758995,138942,--,--,138942,296150,--,-157208,48009,-109199,4774,-113973,--,--,-113973,-1675,--,-115648,-114414,--,441,-116089,--,441,-0.87
2013,04,1434,福懋興業,47461892,42892654,4569238,--,--,4569238,2550948,--,2018290,641642,2659932,482956,2176976,--,--,2176976,-947539,--,1229437,2129053,--,47923,1181234,--,48203,1.27
2013,04,1435,中福國際,23939,3598,20341,--,--,20341,33884,--,-13543,2296,-11247,--,-11247,0,--,-11247,0,--,-11247,-11247,--,--,-11247,--,--,-0.09
2013,04,1436,華友聯,93268,76785,16483,--,--,16483,36284,--,-19801,8733,-11068,-27,-11041,--,--,-11041,--,--,-11041,-11041,--,--,-11041,--,--,-0.18
2013,04,1437,勤益投控,1352662,1326713,25949,--,--,25949,161584,--,-135635,-383766,-519401,75061,-594462,--,--,-594462,89302,--,-505160,-578614,--,-15848,-491302,--,-13858,-2.84
2013,04,1438,裕豐,60914,17442,43472,--,--,43472,11489,--,31983,433,32416,2652,29764,--,--,29764,0,--,29764,--,--,--,--,--,--,0.29
2013,04,1439,中和羊毛,449636,438781,10855,--,--,10855,30686,--,-19831,21856,2025,390,1635,--,--,1635,0,--,1635,--,--,--,--,--,--,0.02
2013,04,1440,南紡,21549291,18972240,2577051,--,--,2577051,1341964,--,1235087,358646,1593733,396772,1196961,--,--,1196961,643704,--,1840665,1212397,--,-15436,1856101,--,-15436,0.76
2013,04,1441,大東紡織,1330597,1238288,92309,--,--,92309,151278,--,-58969,46683,-12286,-82,-12204,--,--,-12204,-2417,--,-14621,-12204,--,--,-14621,--,--,-0.14
2013,04,1442,名軒,3996935,2272353,1724582,--,--,1724582,330003,--,1394579,5055,1399634,97426,1302208,--,--,1302208,-38,--,1302170,1302208,--,0,1302170,--,0,6.30
2013,04,1443,立益紡織,2273592,2258508,15084,--,--,15084,186286,--,-171202,-2153,-173355,1563,-174918,--,--,-174918,-38525,--,-213443,-82550,--,-92368,-97623,--,-115820,-0.61
2013,04,1444,力麗,12367729,11678292,689437,616,--,688821,522926,--,165895,556946,722841,27264,695577,--,--,695577,185210,--,880787,640498,--,55079,829587,--,51200,0.71
2013,04,1445,大宇紡織,2087412,1904510,182902,--,--,182902,138310,--,44592,22158,66750,1462,65288,--,--,65288,14590,--,79878,65288,--,--,79878,--,--,0.47
2013,04,1446,宏和,770879,632396,138483,--,--,138483,156377,--,-17894,11174,-6720,4716,-11436,--,--,-11436,1147,--,-10289,-11436,--,--,-10289,--,--,-0.08
2013,04,1447,力鵬,26503193,25043993,1459200,--,--,1459200,672725,--,786475,439386,1225861,153819,1072042,--,--,1072042,117037,--,1189079,1003479,--,68563,1355568,--,-166489,1.34
2013,04,1449,佳和實業,3721136,3534152,186984,--,--,186984,390170,--,-203186,44647,-158539,2773,-161312,--,--,-161312,42093,--,-119219,-172717,--,11405,-132874,--,13655,-0.79
2013,04,1451,年興紡織,13877507,12321077,1556430,--,--,1556430,813389,--,743041,189692,932733,144220,788513,--,--,788513,514607,--,1303120,797029,--,-8516,1308683,--,-5563,1.89
2013,04,1452,宏益,2153516,1974724,178792,--,--,178792,84443,--,94349,76705,171054,34096,136958,--,--,136958,32220,--,169178,--,--,--,--,--,--,1.03
2013,04,1453,大將,296319,249922,46397,--,--,46397,33179,--,13218,10267,23485,4179,19306,--,--,19306,7272,--,26578,19586,--,-280,26858,--,-280,0.24
2013,04,1454,台富,2076865,1914139,162726,--,--,162726,135317,-375,27034,14914,41948,5312,36636,--,--,36636,74639,--,111275,36635,--,1,111274,--,1,0.28
2013,04,1455,集盛,18274707,17679209,595498,--,--,595498,430467,--,165031,241176,406207,38877,367330,--,--,367330,5688,--,373018,367330,--,--,373018,--,--,0.60
2013,04,1456,怡華,838805,816927,21878,--,--,21878,104294,--,-82416,-37319,-119735,-7545,-112190,--,--,-112190,-13505,--,-125695,-112190,--,0,-125695,--,0,-0.69
2013,04,1457,宜進,4416877,4301627,115250,--,--,115250,170932,--,-55682,253458,197776,14985,182791,--,--,182791,33681,--,216472,181586,--,1205,212523,--,3949,0.72
2013,04,1459,聯發紡織,4088511,3997384,91127,--,--,91127,158285,--,-67158,264398,197240,20767,176473,--,--,176473,83961,--,260434,176168,--,305,260129,--,305,0.56
2013,04,1460,宏遠,7642799,6439051,1203748,--,--,1203748,988129,-1969,213650,16261,229911,181,229730,--,--,229730,47093,--,276823,229727,--,3,276820,--,3,0.53
2013,04,1463,強盛染整,929510,842008,87502,0,0,87502,119395,--,-31893,91876,59983,1309,58674,--,--,58674,7110,--,65784,54017,--,4657,58219,--,7565,0.33
2013,04,1464,得力實業,4589039,4049365,539674,--,--,539674,598028,-19541,-77895,44858,-33037,6354,-39391,--,--,-39391,91360,--,51969,-38605,--,-786,39226,--,12743,-0.18
2013,04,1465,偉全實業,2650723,2310679,340044,--,--,340044,231741,--,108303,50314,158617,16130,142487,--,--,142487,66116,--,208603,104436,--,38051,155878,--,52725,1.21
2013,04,1466,聚隆,5230464,4780263,450201,0,0,450201,350649,0,99552,12296,111848,13569,98279,0,--,98279,-70,--,98209,98279,0,0,98209,--,--,1.02
2013,04,1467,南緯實業,7239346,5898819,1340527,--,--,1340527,1177538,--,162989,15234,178223,67192,111031,--,--,111031,-87594,--,23437,168706,--,-57675,48489,--,-25052,1.00
2013,04,1468,昶和纖維,766219,655680,110539,--,--,110539,159964,--,-49425,337,-49088,0,-49088,--,--,-49088,13416,--,-35672,-47741,--,-1347,-36813,--,1141,-0.30
2013,04,1469,理隆纖維,515311,472937,42374,--,--,42374,49728,--,-7354,17542,10188,2652,7536,--,--,7536,2161,--,9697,7535,--,1,9696,--,1,0.06
2013,04,1470,大統染,669101,575638,93463,--,--,93463,73270,11258,31451,5307,36758,7458,29300,--,--,29300,431,--,29731,--,--,--,--,--,--,0.34
2013,04,1471,首利,5655955,5334496,321459,--,--,321459,349000,--,-27541,62344,34803,3641,31162,--,--,31162,81909,--,113071,31162,--,--,113071,--,--,0.15
2013,04,1472,三洋紡,882072,836601,45471,--,--,45471,118919,-22320,-95768,-11361,-107129,-1359,-105770,--,--,-105770,-10033,--,-115803,-90313,--,-15457,-100346,--,-15457,-1.37
2013,04,1473,台南企業,9333749,6948170,2385579,--,--,2385579,2348309,--,37270,16993,54263,128904,-74641,--,--,-74641,135001,--,60360,235351,--,-309992,370352,--,-309992,1.62
2013,04,1474,弘裕,3599559,3372675,226884,--,--,226884,234138,--,-7254,89776,82522,11243,71279,--,--,71279,18027,--,89306,71279,--,--,89306,--,--,0.54
2013,04,1475,本盟光電,221673,272314,-50641,--,--,-50641,52589,--,-103230,-52090,-155320,-70,-155250,--,--,-155250,-12722,--,-167972,-77527,--,-77723,-84686,--,-83286,-1.48
2013,04,1476,儒鴻,18141803,13021871,5119932,--,--,5119932,1829541,--,3290391,27788,3318179,579442,2738737,--,--,2738737,41919,--,2780656,2738095,--,642,2779986,--,670,10.91
2013,04,1477,聚陽實業,17910935,14343598,3567337,--,--,3567337,1943047,--,1624290,22019,1646309,304055,1342254,--,--,1342254,81714,--,1423968,1341006,--,1248,1423008,--,960,8.02
2013,04,1503,士電,19641848,16086427,3555421,--,--,3555421,2794112,--,761309,782512,1543821,318675,1225146,--,--,1225146,315414,--,1540560,1172687,--,52459,1482217,--,58343,2.25
2013,04,1504,東元電機,56618537,43137921,13480616,10329,14439,13484726,8859132,--,4625594,777890,5403484,1226228,4177256,--,--,4177256,774035,--,4951291,3759872,--,417384,4464419,--,486872,2.01
2013,04,1506,正道,1433888,1325069,108819,--,--,108819,191510,--,-82691,-10211,-92902,6420,-99322,--,--,-99322,15076,--,-84246,-83802,--,-15520,-63281,--,-20965,-0.69
2013,04,1507,永大機電,19914341,14822340,5092001,--,--,5092001,3016885,--,2075116,166560,2241676,512116,1729560,0,--,1729560,398670,--,2128230,1713497,--,16063,2112162,--,16068,4.19
2013,04,1512,瑞利,3717543,3209689,507854,--,--,507854,549023,--,-41169,-6746,-47915,67504,-115419,--,--,-115419,71121,--,-44298,-123114,--,7695,-55214,--,10916,-0.68
2013,04,1513,中興電,10095327,8195457,1899870,--,--,1899870,1311207,--,588663,154392,743055,161638,581417,--,--,581417,371016,--,952433,588060,--,-6643,946856,--,5577,1.25
2013,04,1514,亞力電機,3457016,3018044,438972,0,67,439039,372406,--,66633,-538,66095,-1903,67998,0,--,67998,28806,--,96804,69647,--,-1649,97167,--,-363,0.36
2013,04,1515,力山,3287008,2646282,640726,27,--,640699,590636,--,50063,166215,216278,10402,205876,--,--,205876,220205,--,426081,206812,--,-936,426802,--,-721,1.14
2013,04,1516,川飛,141731,130574,11157,--,--,11157,10400,0,757,3724,4481,0,4481,0,--,4481,0,--,4481,--,--,--,--,--,--,0.19
2013,04,1517,利奇機械,3876161,3249125,627036,--,--,627036,334440,--,292596,238859,531455,137659,393796,--,--,393796,127478,--,521274,345245,--,48551,438082,--,83192,1.52
2013,04,1519,華城電機,4450349,3750646,699703,--,--,699703,579626,--,120077,24276,144353,28909,115444,--,--,115444,31778,--,147222,114480,--,964,145901,--,1321,0.44
2013,04,1521,大億,4203616,3526623,676993,5684,2011,673320,402963,-222,270135,97171,367306,60926,306380,--,--,306380,-12940,--,293440,306380,--,--,293440,--,--,4.02
2013,04,1522,堤維西,16496008,13575827,2920181,99360,107997,2928818,2462159,--,466659,-157188,309471,110020,199451,--,--,199451,117109,--,316560,63383,--,136068,147633,--,168927,0.20
2013,04,1524,耿鼎企業,2476745,2184716,292029,--,--,292029,321802,--,-29773,-23400,-53173,-3856,-49317,--,--,-49317,2003,--,-47314,--,--,--,--,--,--,-0.30
2013,04,1525,江申工業,1226363,1098329,128034,--,--,128034,97284,--,30750,333710,364460,67019,297441,--,--,297441,112130,--,409571,297441,--,--,409571,--,--,4.30
2013,04,1526,日馳,707572,563275,144297,--,--,144297,107009,--,37288,1752,39040,4035,35005,0,--,35005,3269,--,38274,35005,--,--,38274,--,--,0.70
2013,04,1527,鑽全,2704722,2009933,694789,--,--,694789,280492,--,414297,227978,642275,117166,525109,--,--,525109,-85113,--,439996,525109,--,--,439996,--,--,3.43
2013,04,1528,恩德,3164908,2384041,780867,--,--,780867,714510,--,66357,59699,126056,19835,106221,--,--,106221,33226,--,139447,107816,--,-1595,141117,--,-1670,0.73
2013,04,1529,樂士,125683,106714,18969,--,--,18969,79956,--,-60987,-19131,-80118,3124,-83242,--,--,-83242,--,--,-83242,-83242,--,0,-83242,--,0,-0.33
2013,04,1530,亞崴機電,2992668,2338565,654103,--,3503,657606,424008,--,233598,65341,298939,62961,235978,--,--,235978,33764,--,269742,235978,--,0,269742,--,0,2.57
2013,04,1531,高林股,3019440,2338718,680722,--,--,680722,407500,--,273222,125452,398674,109254,289420,--,--,289420,137359,--,426779,283438,--,5982,405304,--,21475,1.47
2013,04,1532,勤美,14915064,11647180,3267884,--,--,3267884,1820854,5978,1453008,2881886,4334894,494829,3840065,--,--,3840065,471814,--,4311879,3196542,--,643523,3462054,--,849825,8.28
2013,04,1533,車王電,2333259,1493649,839610,--,--,839610,624941,--,214669,80415,295084,94803,200281,--,--,200281,29655,--,229936,200283,--,-2,229938,--,-2,2.11
2013,04,1535,中宇,10260709,9281814,978895,--,--,978895,443534,--,535361,213228,748589,133786,614803,--,--,614803,17100,--,631903,614803,--,0,631903,--,0,5.06
2013,04,1536,和大工業,3723553,2763003,960550,--,--,960550,498001,--,462549,51421,513970,78563,435407,--,--,435407,103232,--,538639,430542,--,4865,534645,--,3994,2.30
2013,04,1537,廣隆光電,5694779,4585880,1108899,--,--,1108899,398302,--,710597,42066,752663,173324,579339,--,--,579339,53582,--,632921,572911,--,6428,630283,--,2638,7.02
2013,04,1538,正峰新,776387,677580,98807,--,--,98807,314286,--,-215479,-251145,-466624,-3276,-463348,--,--,-463348,27839,--,-435509,-463348,--,--,-435509,--,--,-2.83
2013,04,1539,巨庭機械,1953524,1751572,201952,--,--,201952,115680,--,86272,25058,111330,20950,90380,--,--,90380,520,--,90900,90380,--,--,90900,--,--,1.38
2013,04,1540,喬福機械,938979,733694,205285,--,--,205285,98519,--,106766,30213,136979,19463,117516,--,--,117516,1044,--,118560,117513,--,3,118557,--,3,1.48
2013,04,1541,錩泰,1838154,1610219,227935,--,--,227935,268404,--,-40469,4203,-36266,-13507,-22759,--,--,-22759,1238,--,-21521,-22759,--,--,-21521,--,--,-0.29
2013,04,1558,伸興,5555076,4168762,1386314,--,--,1386314,529796,--,856518,65977,922495,203316,719179,--,--,719179,4447,--,723626,708132,--,11047,712579,--,11047,13.05
2013,04,1560,中砂,4062397,2870463,1191934,--,--,1191934,462492,--,729442,-86445,642997,116942,526055,--,--,526055,-16518,--,509537,--,--,--,--,--,--,3.73
2013,04,1568,倉佑,1815350,1529194,286156,--,--,286156,186435,5985,105706,8120,113826,25564,88262,-9239,--,79023,19029,--,98052,85442,--,-6419,99586,--,-1534,0.93
2013,04,1582,信錦,9071513,7071990,1999523,--,--,1999523,1009715,--,989808,-3359,986449,331534,654915,--,--,654915,258076,--,912991,654915,--,0,912991,--,0,4.43
2013,04,1583,程泰,5882764,4365494,1517270,--,--,1517270,933775,--,583495,97181,680676,146625,534051,--,--,534051,82470,--,616521,390078,--,143973,452805,--,163716,4.05
2013,04,1589,F-永冠,5899431,4212042,1687389,--,--,1687389,825481,--,861908,-132332,729576,188457,541119,--,--,541119,286228,--,827347,541119,--,--,827347,--,--,5.36
2013,04,1590,F-亞德,7300291,3264133,4036158,--,--,4036158,1841407,--,2194751,172006,2366757,641306,1725451,--,--,1725451,284021,--,2009472,1710158,--,15293,1995666,--,13806,10.55
2013,04,1592,F-英瑞,4308557,2987792,1320765,--,--,1320765,1026252,278451,572964,-106049,466915,69323,397592,--,--,397592,121476,--,519068,397592,--,--,519068,--,--,4.76
2013,04,1603,華電,2902598,2445409,457189,--,--,457189,168871,19453,307771,-16259,291512,45781,245731,0,--,245731,79711,--,325442,245723,--,8,325392,--,50,0.87
2013,04,1604,聲寶,11122336,9044294,2078042,--,--,2078042,2029265,--,48777,536592,585369,103520,481849,--,--,481849,231132,--,712981,427996,--,53853,659205,--,53776,0.80
2013,04,1605,華新,148634957,144003799,4631158,--,--,4631158,4585961,--,45197,-2361334,-2316137,115285,-2431422,--,--,-2431422,4489965,--,2058543,-2688696,--,257274,1836583,--,221960,-0.77
2013,04,1608,華榮,11043925,11062840,-18915,--,--,-18915,227364,--,-246279,701517,455238,10226,445012,--,--,445012,519090,--,964102,415513,--,29499,929139,--,34963,0.95
2013,04,1609,大亞電線,16904845,16136289,768556,--,--,768556,959067,--,-190511,340686,150175,18080,132095,--,--,132095,92692,--,224787,142613,--,-10518,230398,--,-5611,0.25
2013,04,1611,中電,3202980,2509039,693941,6880,--,687061,796314,--,-109253,-374888,-484141,61496,-545637,--,--,-545637,101697,--,-443940,-539469,--,-6168,-437772,--,-6168,-1.35
2013,04,1612,宏泰,4283836,4169076,114760,--,--,114760,232063,--,-117303,152641,35338,-7781,43119,--,--,43119,-20296,--,22823,51365,--,-8246,30342,--,-7519,0.16
2013,04,1613,台一,44085551,43409053,676498,--,--,676498,545550,--,130948,-194885,-63937,89703,-153640,--,--,-153640,161448,--,7808,-189175,--,35535,-9758,--,17566,-0.83
2013,04,1614,三洋電,5194534,4270770,923764,--,--,923764,698019,--,225745,61348,287093,40877,246216,0,--,246216,18805,--,265021,240926,--,5290,259730,--,5291,0.84
