年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2013,02,1410,南染,298673,213516,85157,--,--,85157,37904,--,47253,4664,51917,2731,49186,--,--,49186,-37,--,49149,47115,--,2071,47078,--,2071,0.52
2013,02,1413,宏洲纖維,2362504,2487304,-124800,--,--,-124800,59876,--,-184676,-4856,-189532,959,-190491,--,--,-190491,1167,--,-189324,-190239,--,-252,-189198,--,-126,-1.13
2013,02,1414,東和,655933,565510,90423,--,--,90423,32180,--,58243,25201,83444,-3517,86961,--,--,86961,-6248,--,80713,--,--,--,--,--,--,0.40
2013,02,1416,廣豐,145055,91850,53205,--,--,53205,129547,--,-76342,1514,-74828,-44,-74784,--,--,-74784,67274,--,-7510,-78645,--,3861,-11371,--,3861,-0.22
2013,02,1417,嘉裕,1663718,1234220,429498,--,--,429498,500425,--,-70927,18195,-52732,14200,-66932,--,--,-66932,149705,--,82773,-66932,--,--,82773,--,--,-0.18
2013,02,1418,東華,869051,887277,-18226,--,--,-18226,74866,--,-93092,30066,-63026,2141,-65167,--,--,-65167,-26453,--,-91620,-65156,--,-11,-91609,--,-11,-0.54
2013,02,1419,新紡,469654,350776,118878,--,--,118878,129013,--,-10135,125968,115833,2380,113453,--,--,113453,432241,--,545694,113453,--,--,545694,--,--,0.38
2013,02,1423,利華羊毛,446118,450992,-4874,--,--,-4874,17908,--,-22782,-1949,-24731,-8203,-16528,--,--,-16528,20388,--,3860,--,--,--,--,--,--,-0.09
2013,02,1432,大魯閣,485765,420037,65728,--,--,65728,120303,--,-54575,-5330,-59905,2916,-62821,--,--,-62821,24663,--,-38158,-62774,--,-47,-38111,--,-47,-0.71
2013,02,1434,福懋興業,24378188,21831041,2547147,--,--,2547147,1273510,--,1273637,192400,1466037,250892,1215145,--,--,1215145,-2755406,--,-1540261,1184689,--,30456,-1579934,--,39673,0.70
2013,02,1435,中福國際,11585,1947,9638,--,--,9638,15035,--,-5397,2464,-2933,0,-2933,--,--,-2933,--,--,-2933,-2933,--,0,-2933,--,0,-0.02
2013,02,1436,華友聯,1218,786,432,--,--,432,17557,--,-17125,5478,-11647,-27,-11620,--,--,-11620,0,--,-11620,-11620,--,--,-11620,--,--,-0.19
2013,02,1437,勤益投控,685158,663364,21794,--,--,21794,49673,--,-27879,-20739,-48618,7696,-56314,--,--,-56314,75290,--,18976,-53376,--,-2938,20049,--,-1073,-0.26
2013,02,1438,裕豐,38096,11437,26659,--,--,26659,6623,--,20036,-1586,18450,1700,16750,--,--,16750,0,--,16750,--,--,--,--,--,--,0.16
2013,02,1439,中和羊毛,220417,217941,2476,--,--,2476,12386,--,-9910,12340,2430,671,1759,--,--,1759,0,--,1759,--,--,--,--,--,--,0.02
2013,02,1440,南紡,10635334,9233477,1401857,--,--,1401857,634541,--,767316,202180,969496,243065,726431,--,--,726431,166881,--,893312,732035,--,-5604,898916,--,-5604,0.46
2013,02,1441,大東紡織,649205,590483,58722,--,--,58722,70439,--,-11717,17002,5285,-957,6242,--,--,6242,-1971,--,4271,6242,--,--,4271,--,--,0.07
2013,02,1442,名軒,2947296,1707888,1239408,--,--,1239408,172115,--,1067293,-74,1067219,72613,994606,--,--,994606,-20,--,994586,994606,--,0,994586,--,0,4.82
2013,02,1443,立益紡織,948299,892882,55417,--,--,55417,79249,--,-23832,-15883,-39715,0,-39715,--,--,-39715,-41402,--,-81117,6268,--,-45983,-16242,--,-64875,0.05
2013,02,1444,力麗,6071537,5742695,328842,52,0,328790,264939,--,63851,301054,364905,19903,345002,--,--,345002,-7795,--,337207,313655,--,31347,367318,--,-30111,0.35
2013,02,1445,大宇紡織,1046837,945628,101209,0,0,101209,73285,--,27924,14143,42067,1254,40813,0,--,40813,-2601,--,38212,40813,0,0,38212,0,0,0.29
2013,02,1446,宏和,410138,316400,93738,--,--,93738,82201,--,11537,5840,17377,1981,15396,--,--,15396,8741,--,24137,15396,--,--,24137,--,--,0.11
2013,02,1447,力鵬,13271042,12486073,784969,--,--,784969,345537,--,439432,218605,658037,92874,565163,--,--,565163,-34945,--,530218,562438,--,2725,561016,--,-30798,0.75
2013,02,1449,佳和實業,1816034,1716201,99833,--,--,99833,198983,--,-99150,32727,-66423,2901,-69324,--,--,-69324,22743,--,-46581,-83587,--,14263,-60388,--,13807,-0.47
2013,02,1451,年興紡織,6720900,5921383,799517,--,--,799517,409027,--,390490,86211,476701,75111,401590,--,--,401590,589,--,402179,407920,--,-6330,404996,--,-2817,0.94
2013,02,1452,宏益,1088045,1004319,83726,--,--,83726,38817,--,44909,15418,60327,10732,49595,--,--,49595,7491,--,57086,--,--,--,--,--,--,0.37
2013,02,1453,大將,120999,102449,18550,--,--,18550,15690,--,2860,2671,5531,1021,4510,--,--,4510,1869,--,6379,4762,--,-252,6631,--,-252,0.06
2013,02,1454,台富,1066298,979679,86619,--,--,86619,68641,-159,17819,5774,23593,3082,20511,--,--,20511,800,--,21311,20511,--,--,21311,--,--,0.16
2013,02,1455,集盛,8460650,8153958,306692,--,--,306692,204958,--,101734,135877,237611,19140,218471,--,--,218471,--,--,218471,--,--,--,--,--,--,0.36
2013,02,1456,怡華,380259,371618,8641,0,0,8641,29165,--,-20524,-35568,-56092,-4646,-51446,--,--,-51446,-7198,--,-58644,-51446,--,0,-58644,--,0,-0.13
2013,02,1457,宜進,2218241,2134358,83883,--,--,83883,80712,--,3171,2921,6092,1136,4956,--,--,4956,27410,--,32366,2953,--,2003,29327,--,3039,0.01
2013,02,1459,聯發紡織,1811626,1758132,53494,--,--,53494,74401,--,-20907,5068,-15839,4043,-19882,--,--,-19882,84239,--,64357,-19892,--,10,64347,--,10,-0.06
2013,02,1460,宏遠,3547360,2993377,553983,--,--,553983,468717,-310,84956,36088,121044,0,121044,--,--,121044,56600,--,177644,121042,--,2,177642,--,2,0.28
2013,02,1463,強盛染整,434578,391996,42582,--,--,42582,58205,--,-15623,10709,-4914,-64,-4850,--,--,-4850,6756,--,1906,1144,--,-5994,4811,--,-2905,0.01
2013,02,1464,得力實業,2080358,1837564,242794,--,--,242794,267124,132,-24198,32711,8513,5497,3016,--,--,3016,77425,--,80441,3847,--,-831,73093,--,7348,0.02
2013,02,1465,偉全實業,1226346,1073214,153132,--,--,153132,108967,--,44165,23268,67433,9274,58159,--,--,58159,37921,--,96080,46596,--,11563,77979,--,18101,0.54
2013,02,1466,聚隆,2575583,2347503,228080,0,0,228080,173238,--,54842,-2756,52086,13660,38426,0,--,38426,--,--,38426,38426,--,--,38426,--,--,0.40
2013,02,1467,南緯實業,3316070,2697464,618606,--,--,618606,543121,--,75485,25686,101171,32713,68458,--,--,68458,-49607,--,18851,91759,--,-23301,14220,--,4631,0.55
2013,02,1468,昶和纖維,455910,408458,47452,--,--,47452,80268,--,-32816,11029,-21787,0,-21787,--,--,-21787,10843,--,-10944,-17205,--,-4582,-8477,--,-2467,-0.11
2013,02,1469,理隆纖維,250630,226802,23828,--,--,23828,26493,--,-2665,17860,15195,6680,8515,--,--,8515,--,--,8515,8513,--,2,8513,--,2,0.07
2013,02,1470,大統染,316206,272620,43586,--,--,43586,35295,558,8849,2793,11642,1979,9663,--,--,9663,686,--,10349,--,--,--,--,--,--,0.11
2013,02,1471,首利,3297636,3141186,156450,--,--,156450,182222,--,-25772,51692,25920,7692,18228,--,--,18228,66601,--,84829,18228,--,--,84829,--,--,0.09
2013,02,1472,三洋紡,418675,416947,1728,--,--,1728,60767,-17390,-76429,-6410,-82839,-1367,-81472,--,--,-81472,432,--,-81040,-66402,--,-15070,-65970,--,-15070,-1.03
2013,02,1473,台南企業,4993352,3681034,1312318,--,--,1312318,1237887,--,74431,40162,114593,78202,36391,--,--,36391,103550,--,139941,188739,--,-152348,292289,--,-152348,1.30
2013,02,1474,弘裕,1846465,1731373,115092,--,--,115092,119717,--,-4625,20809,16184,2774,13410,--,--,13410,18878,--,32288,13410,--,--,32288,--,--,0.10
2013,02,1475,本盟光電,116067,137938,-21871,--,--,-21871,27706,--,-49577,1481,-48096,-28,-48068,--,--,-48068,-11267,--,-59335,-32659,--,-15409,-39321,--,-20014,-0.62
2013,02,1476,儒鴻,7804462,5554397,2250065,--,--,2250065,806024,--,1444041,69806,1513847,287886,1225961,--,--,1225961,50370,--,1276331,1226137,--,-176,1276470,--,-139,4.98
2013,02,1477,聚陽實業,8420377,6704271,1716106,--,--,1716106,927844,--,788262,24689,812951,133483,679468,--,--,679468,86008,--,765476,678793,--,675,765088,--,388,4.09
2013,02,1503,士電,8845555,7010861,1834694,--,--,1834694,1208304,--,626390,77909,704299,183194,521105,--,--,521105,-155644,--,365461,499435,--,21670,341949,--,23512,0.96
2013,02,1504,東元電機,28288402,21647285,6641117,11543,14439,6644013,4231453,--,2412560,384671,2797231,770059,2027172,--,--,2027172,399896,--,2427068,1858895,--,168277,2193322,--,233746,1.01
2013,02,1506,正道,711699,659401,52298,--,--,52298,95601,--,-43303,17211,-26092,8934,-35026,--,--,-35026,13578,--,-21448,-31341,--,-3685,-17661,--,-3787,-0.26
2013,02,1507,永大機電,8932329,6669128,2263201,--,--,2263201,1355473,0,907728,36648,944376,288339,656037,--,--,656037,358127,--,1014164,651922,--,4115,1010044,--,4120,1.60
2013,02,1512,瑞利,1602792,1406724,196068,--,--,196068,266881,--,-70813,603,-70210,26027,-96237,--,--,-96237,72888,--,-23349,-98860,--,2623,-28769,--,5420,-0.54
2013,02,1513,中興電,4644517,3755706,888811,--,--,888811,635657,--,253154,74611,327765,77134,250631,--,--,250631,188868,--,439499,255293,--,-4662,432843,--,6656,0.54
2013,02,1514,亞力電機,1894517,1653139,241378,220,20,241178,186096,--,55082,5409,60491,9508,50983,0,--,50983,6427,--,57410,52214,--,-1231,57579,--,-169,0.27
2013,02,1515,力山,1405746,1129845,275901,--,--,275901,279561,--,-3660,123297,119637,953,118684,--,--,118684,38277,--,156961,119188,--,-504,157221,--,-260,0.66
2013,02,1516,川飛,66251,59129,7122,--,--,7122,5985,0,1137,48,1185,0,1185,0,--,1185,0,--,1185,--,--,--,--,--,--,0.04
2013,02,1517,利奇機械,1907877,1610186,297691,--,--,297691,163835,--,133856,64296,198152,57502,140650,--,--,140650,68300,--,208950,128662,--,11988,181942,--,27008,0.56
2013,02,1519,華城電機,2188095,1832888,355207,--,--,355207,333075,--,22132,18493,40625,8736,31889,--,--,31889,13105,--,44994,32357,--,-468,45159,--,-165,0.12
2013,02,1521,大億,1862210,1580408,281802,3413,970,279359,189126,-131,90102,49003,139105,23132,115973,0,--,115973,12015,--,127988,115973,--,--,127988,--,--,1.52
2013,02,1522,堤維西,7904902,6524088,1380814,109458,106910,1378266,1141070,--,237196,59080,296276,44644,251632,--,--,251632,154337,--,405969,164662,--,86970,231123,--,174846,0.53
2013,02,1524,耿鼎企業,1230458,1079213,151245,--,--,151245,148324,--,2921,10490,13411,1653,11758,--,--,11758,--,--,11758,11758,--,--,11758,--,--,0.07
2013,02,1525,江申工業,527841,479062,48779,--,--,48779,43352,--,5427,135147,140574,26492,114082,--,--,114082,98369,--,212451,114082,--,--,212451,--,--,1.65
2013,02,1526,日馳,350198,279937,70261,--,--,70261,49022,--,21239,-268,20971,1791,19180,--,--,19180,1662,--,20842,19180,--,0,20842,--,0,0.38
2013,02,1527,鑽全,1257962,942272,315690,--,--,315690,145640,--,170050,255143,425193,72283,352910,--,--,352910,-56214,--,296696,352910,--,0,296696,--,0,2.30
2013,02,1528,恩德,1859051,1401733,457318,--,--,457318,406098,--,51220,41398,92618,17115,75503,--,--,75503,39843,--,115346,75160,--,343,115003,--,343,0.51
2013,02,1529,樂士,51783,44436,7347,--,--,7347,17396,--,-10049,1584,-8465,0,-8465,--,--,-8465,--,--,-8465,-8465,--,0,-8465,--,0,-0.03
2013,02,1530,亞崴機電,1453588,1155487,298101,1570,--,296531,193379,--,103152,56802,159954,38586,121368,--,--,121368,32358,--,153726,121368,--,0,153726,--,0,1.32
2013,02,1531,高林股,1674422,1277658,396764,--,--,396764,212194,--,184570,101732,286302,104112,182190,--,--,182190,113476,--,295666,178378,--,3812,273126,--,22540,0.92
2013,02,1532,勤美,7181704,5526582,1655122,--,--,1655122,814559,3610,844173,24531,868704,94763,773941,--,--,773941,450687,--,1224628,430459,--,343482,678438,--,546190,1.12
2013,02,1533,車王電,1075848,703941,371907,--,--,371907,306784,--,65123,43511,108634,32744,75890,--,--,75890,24481,--,100371,75878,--,12,100358,--,13,0.80
2013,02,1535,中宇,5134884,4614973,519911,--,--,519911,225341,--,294570,98039,392609,71762,320847,--,--,320847,4,--,320851,320847,--,0,320851,--,0,2.72
2013,02,1536,和大工業,1725876,1294152,431724,--,--,431724,233931,--,197793,15891,213684,29929,183755,--,--,183755,20503,--,204258,180808,--,2947,201304,--,2954,1.13
2013,02,1537,廣隆光電,2666925,2104564,562361,--,--,562361,191951,--,370410,33555,403965,88116,315849,--,--,315849,58115,--,373964,313875,--,1974,370236,--,3728,3.85
2013,02,1538,正峰新,367435,317737,49698,--,--,49698,164251,--,-114553,-24422,-138975,-4734,-134241,--,--,-134241,23108,--,-111133,-134241,--,--,-111133,--,--,-0.82
2013,02,1539,巨庭機械,905501,800857,104644,--,--,104644,58050,--,46594,25762,72356,11739,60617,--,--,60617,63,--,60680,60617,--,--,60680,--,--,0.93
2013,02,1540,喬福機械,467839,373243,94596,--,--,94596,50303,--,44293,29787,74080,9934,64146,--,--,64146,--,--,64146,64146,--,--,64146,--,--,0.81
2013,02,1541,錩泰,879524,735346,144178,--,--,144178,133933,--,10245,13265,23510,8361,15149,--,--,15149,1365,--,16514,15149,--,--,16514,--,--,0.19
2013,02,1558,伸興,2433302,1846051,587251,--,--,587251,217381,--,369870,52860,422730,91193,331537,--,--,331537,34614,--,366151,328135,--,3402,362749,--,3402,6.05
2013,02,1560,中砂,1994707,1436541,558166,--,--,558166,233858,--,324308,-23625,300683,52587,248096,--,--,248096,402,--,248498,--,--,--,--,--,--,1.76
2013,02,1568,倉佑,852964,736245,116719,--,--,116719,88173,4912,33458,2378,35836,6239,29597,-8117,--,21480,17270,--,38750,26178,--,-4698,38946,--,-196,0.29
2013,02,1582,信錦,4370854,3415601,955253,--,--,955253,484416,--,470837,-10784,460053,167328,292725,--,--,292725,231666,--,524391,292725,--,0,524391,--,0,2.00
2013,02,1583,程泰,2831821,2119624,712197,--,--,712197,453998,--,258199,93338,351537,92706,258831,--,--,258831,70182,--,329013,188691,--,70140,239630,--,89383,1.96
2013,02,1589,F-永冠,2584047,1910611,673436,--,--,673436,372106,--,301330,-26757,274573,66160,208413,--,--,208413,268948,--,477361,208413,--,0,477361,--,0,2.07
2013,02,1590,F-亞德,3497102,1588222,1908880,--,--,1908880,870726,--,1038154,65326,1103480,296767,806713,--,--,806713,233141,--,1039854,803882,--,2831,1037612,--,2242,5.01
2013,02,1603,華電,1302266,1123014,179252,--,--,179252,76633,9577,112196,-13903,98293,11169,87124,--,--,87124,3576,--,90700,87124,--,0,90700,--,0,0.31
2013,02,1604,聲寶,6097553,4787164,1310389,--,--,1310389,1192653,--,117736,186828,304564,-698,305262,--,--,305262,171693,--,476955,301054,--,4208,472747,--,4208,0.56
2013,02,1605,華新,72911325,70989550,1921775,--,--,1921775,2390644,--,-468869,1447365,978496,406753,571743,--,--,571743,5628782,--,6200525,362854,--,208889,5145181,--,1055344,0.10
2013,02,1608,華榮,5596901,5638521,-41620,--,--,-41620,101439,--,-143059,866,-142193,-21740,-120453,--,--,-120453,238841,--,118388,-86567,--,-33886,151714,--,-33326,-0.20
2013,02,1609,大亞電線,8423965,8136946,287019,--,--,287019,428948,--,-141929,1004,-140925,-9947,-130978,--,--,-130978,68712,--,-62266,-89061,--,-41917,-25255,--,-37011,-0.16
2013,02,1611,中電,1838598,1486070,352528,1209,--,351319,306439,--,44880,-20913,23967,19966,4001,--,--,4001,19300,--,23301,7063,--,-3062,26363,--,-3062,0.02
2013,02,1612,宏泰,2027760,1996948,30812,--,--,30812,102768,--,-71956,74583,2627,-2631,5258,--,--,5258,-25999,--,-20741,8240,--,-2982,-17759,--,-2982,0.03
2013,02,1613,台一,21811707,21449689,362018,--,--,362018,289598,--,72420,-215208,-142788,35558,-178346,--,--,-178346,42245,--,-136101,-175020,--,-3326,-147505,--,11404,-0.77
2013,02,1614,三洋電,2709936,2281390,428546,--,--,428546,361677,--,66869,32451,99320,10970,88350,0,--,88350,4368,--,92718,86463,--,1887,90831,--,1887,0.28
2013,02,1615,大山,1454879,1388710,66169,--,--,66169,53368,--,12801,5335,18136,6293,11843,--,--,11843,2472,--,14315,11843,--,--,14315,--,--,0.11
2013,02,1616,億泰,1616584,1591047,25537,--,--,25537,93249,--,-67712,68936,1224,-23102,24326,--,--,24326,20648,--,44974,24326,--,--,44974,--,--,0.13
2013,02,1617,榮星電線,1886520,1777541,108979,--,--,108979,110098,--,-1119,11910,10791,3138,7653,--,--,7653,29912,--,37565,7723,--,-70,37631,--,-66,0.05
2013,02,1618,合機公司,1210348,1195307,15041,--,--,15041,59654,--,-44613,21378,-23235,7458,-30693,--,--,-30693,-152961,--,-183654,-30693,--,--,-183654,--,--,-0.13
2013,02,1626,F-艾美,7723590,6220065,1503525,7685,10584,1506424,1100736,0,405688,184054,589742,74030,515712,--,--,515712,171873,--,687585,515712,0,--,687585,--,--,4.40
