年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2014,02,1234,黑松,2704498,1933396,771102,--,--,771102,880204,--,-109102,263388,154286,35880,118406,0,--,118406,-1206,--,117200,118406,--,--,117200,--,--,0.29
2014,02,1235,興泰,100909,93653,7256,--,--,7256,13305,0,-6049,69597,63548,65,63483,--,--,63483,264479,--,327962,63680,--,-197,328159,--,-197,1.18
2014,02,1236,宏亞食品,1132163,863818,268345,--,--,268345,266849,--,1496,119594,121090,3907,117183,--,--,117183,414561,--,531744,117183,--,--,531744,--,0,1.08
2014,02,1256,F-鮮活,1037238,708232,329006,--,--,329006,116322,--,212684,2481,215165,83122,132043,--,--,132043,-16346,--,115697,131683,--,360,115392,0,305,5.33
2014,02,1262,F-綠悅,3090988,2028377,1062611,--,--,1062611,165094,--,897517,7043,904560,220524,684036,--,--,684036,-100507,--,583529,684036,--,0,583529,--,0,4.65
2014,02,1301,台塑,111018850,103076806,7942044,--,--,7942044,5402110,--,2539934,10258780,12798714,1821190,10977524,--,--,10977524,18065564,--,29043088,10977524,--,--,29043088,--,--,1.72
2014,02,1303,南亞塑膠,160688981,145581218,15107763,12000,--,15095763,8866936,--,6228827,12936081,19164908,-558451,19723359,--,--,19723359,17326840,--,37050199,19367269,--,356090,36694109,--,356090,2.44
2014,02,1304,台聚,30115004,27811109,2303895,--,--,2303895,1689323,-5545,609027,-59200,549827,141356,408471,-14189,--,394282,171447,--,565729,318747,--,75535,473773,--,91956,0.31
2014,02,1305,華夏,7706272,6973566,732706,--,--,732706,532584,-5545,194577,-6612,187965,37131,150834,-14189,--,136645,-4460,--,132185,132271,--,4374,127827,--,4358,0.28
2014,02,1307,三芳化工,5527918,4104511,1423407,--,--,1423407,815771,--,607636,-7245,600391,100618,499773,0,--,499773,-16383,--,483390,499773,--,--,483390,--,--,1.33
2014,02,1308,亞聚,2912134,2590298,321836,--,--,321836,92039,--,229797,84353,314150,46469,267681,--,--,267681,-82655,--,185026,267681,--,--,185026,--,--,0.57
2014,02,1309,台達化工,10085115,9966094,119021,--,--,119021,347553,--,-228532,-70701,-299233,-6535,-292698,--,--,-292698,-38521,--,-331219,-292698,0,0,-331219,--,--,-0.89
2014,02,1310,台苯,9555407,9447298,108109,--,--,108109,146994,--,-38885,394631,355746,10652,345094,-30823,--,314271,-38128,--,276143,324827,--,-10556,287373,--,-11230,0.64
2014,02,1312,國喬石化,12322206,11325687,996519,--,--,996519,563114,--,433405,81436,514841,242269,272572,--,--,272572,-208646,--,63926,176287,--,96285,21179,--,42747,0.19
2014,02,1313,聯成,27280600,26421192,859408,--,--,859408,814620,--,44788,-207825,-163037,-50399,-112638,--,--,-112638,-110605,--,-223243,-111988,-650,--,-222835,--,-408,-0.10
2014,02,1314,中石化,17151018,17336010,-184992,--,474,-184518,578059,--,-762577,74119,-688458,24264,-712722,--,--,-712722,-89836,--,-802558,-710649,--,-2073,-800910,--,-1648,-0.31
2014,02,1315,達新工業,1389684,1138670,251014,--,--,251014,239672,--,11342,15722,27064,13007,14057,--,--,14057,73935,--,87992,19454,--,-5397,93577,--,-5585,0.09
2014,02,1316,上曜,444884,372670,72214,--,--,72214,145025,--,-72811,-4144,-76955,6607,-83562,--,--,-83562,-879,--,-84441,-92792,--,9230,-93079,--,8638,-0.72
2014,02,1319,東陽,10515243,8070631,2444612,--,290,2444902,1764953,--,679949,201217,881166,208133,673033,--,--,673033,-132459,--,540574,657873,--,15160,544850,--,-4276,1.11
2014,02,1321,大洋,2826564,2688299,138265,--,--,138265,196720,--,-58455,32153,-26302,0,-26302,--,--,-26302,-11341,--,-37643,-26302,--,--,-37643,--,--,-0.12
2014,02,1323,永裕,1655128,1242889,412239,--,--,412239,212105,75,200209,10752,210961,63779,147182,0,--,147182,-6243,--,140939,114593,--,32589,107981,--,32958,1.32
2014,02,1324,地球工業,727404,606727,120677,--,--,120677,99239,--,21438,8450,29888,4862,25026,--,--,25026,-6172,--,18854,25026,--,0,18854,--,0,0.33
2014,02,1325,恒大,568887,511140,57747,--,--,57747,38531,--,19216,2925,22141,5845,16296,--,--,16296,-2338,--,13958,17462,--,-1166,15861,--,-1903,0.17
2014,02,1326,台化,211341882,200279347,11062535,--,--,11062535,6717788,--,4344747,7340499,11685246,1141663,10543583,--,--,10543583,16442395,--,26985978,9149474,--,1394109,26359385,--,626593,1.57
2014,02,1337,F-再生,2786598,1767859,1018739,--,--,1018739,222085,--,796654,61463,858117,223162,634955,--,--,634955,-204421,--,430534,634955,--,--,430534,--,--,2.54
2014,02,1338,F-廣華,4102621,3195310,907311,--,--,907311,496290,--,411021,-9105,401916,107497,294419,--,--,294419,-114223,--,180196,293795,--,624,180201,--,-5,3.76
2014,02,1339,昭輝,733438,453222,280216,--,--,280216,91749,--,188467,6007,194474,42924,151550,--,--,151550,28,--,151578,--,--,--,--,--,--,2.30
2014,02,1340,F-勝悅,1325627,841567,484060,--,--,484060,62394,--,421666,73257,494923,77738,417185,--,--,417185,-93012,--,324173,417185,--,--,324173,--,--,5.22
2014,02,1402,遠東新,116819690,92284976,24534714,--,278,24534992,16744667,--,7790325,5062061,12852386,2801420,10050966,--,--,10050966,-2226681,--,7824285,6304227,--,3746739,3751567,--,4072718,1.31
2014,02,1410,南染,311323,222776,88547,--,--,88547,39122,--,49425,2465,51890,9257,42633,--,--,42633,-397,--,42236,40082,--,2551,39685,--,2551,0.45
2014,02,1413,宏洲纖維,1844823,1841010,3813,--,--,3813,53374,--,-49561,-19976,-69537,2301,-71838,--,--,-71838,-7587,--,-79425,-71300,--,-538,-76085,--,-3340,-0.42
2014,02,1414,東和,606985,547275,59710,--,--,59710,32316,--,27394,1840,29234,-373,29607,--,--,29607,-12367,--,17240,--,--,--,--,--,--,0.13
2014,02,1416,廣豐,84768,75179,9589,--,--,9589,94627,--,-85038,141971,56933,14340,42593,--,--,42593,-12591,--,30002,44706,--,-2113,32115,--,-2113,0.16
2014,02,1417,嘉裕,1619959,1154367,465592,--,--,465592,542265,--,-76673,156146,79473,8694,70779,--,--,70779,25999,--,96778,70779,--,--,96778,--,--,0.19
2014,02,1418,東華,958010,966899,-8889,--,--,-8889,80328,--,-89217,39019,-50198,2341,-52539,--,--,-52539,-28483,--,-81022,-52528,--,-11,-81011,--,-11,-0.43
2014,02,1419,新紡,548481,404672,143809,0,0,143809,157193,--,-13384,77107,63723,1207,62516,0,--,62516,143209,--,205725,62516,--,--,205725,--,--,0.21
2014,02,1423,利華羊毛,334712,347376,-12664,--,--,-12664,18529,--,-31193,-3601,-34794,9851,-44645,--,--,-44645,7753,--,-36892,--,--,--,--,--,--,-0.26
2014,02,1432,大魯閣,429825,410924,18901,--,--,18901,147574,--,-128673,23279,-105394,2010,-107404,--,--,-107404,-7224,--,-114628,-108068,--,664,-115292,--,664,-0.66
2014,02,1434,福懋興業,25008671,22005670,3003001,--,--,3003001,1410826,--,1592175,-12578,1579597,176261,1403336,--,--,1403336,-1022999,--,380337,1284357,--,118979,247270,--,133067,0.76
2014,02,1435,中福國際,12777,1549,11228,--,--,11228,13529,--,-2301,2313,12,--,12,--,--,12,--,--,12,12,--,--,12,--,--,0.00
2014,02,1436,華友聯,1002495,707207,295288,--,--,295288,75130,--,220158,2981,223139,5721,217418,--,--,217418,--,--,217418,--,--,--,--,--,--,3.62
2014,02,1437,勤益投控,611988,491398,120590,--,--,120590,73852,--,46738,161426,208164,15144,193020,--,--,193020,5849,--,198869,192643,--,377,198659,--,210,0.95
2014,02,1438,裕豐,619,105,514,--,--,514,4298,0,-3784,1675,-2109,-32,-2077,--,--,-2077,--,--,-2077,--,--,--,--,--,--,-0.02
2014,02,1439,中和羊毛,177838,173968,3870,--,--,3870,14192,--,-10322,6015,-4307,-334,-3973,--,--,-3973,0,--,-3973,--,--,--,--,--,--,-0.04
2014,02,1440,南紡,9775458,8866795,908663,--,--,908663,670214,--,238449,89958,328407,103535,224872,--,--,224872,-453265,--,-228393,251947,--,-27075,-201308,--,-27085,0.16
2014,02,1441,大東紡織,643485,618007,25478,--,--,25478,85657,--,-60179,12706,-47473,-749,-46724,--,--,-46724,3470,--,-43254,-46724,--,--,-43254,--,--,-0.52
2014,02,1442,名軒,711708,360418,351290,--,--,351290,81737,--,269553,8470,278023,54716,223307,--,--,223307,-13,--,223294,223307,--,0,223294,--,0,1.06
2014,02,1443,立益紡織,830186,888721,-58535,--,--,-58535,72940,--,-131475,-36267,-167742,7,-167749,--,--,-167749,22304,--,-145445,-95230,--,-72519,-86157,--,-59288,-0.70
2014,02,1444,力麗,5847744,5558636,289108,0,430,289538,283143,--,6395,107462,113857,42196,71661,--,--,71661,-96058,--,-24397,65200,--,6461,-25098,--,701,0.07
2014,02,1445,大宇紡織,944865,869441,75424,0,0,75424,61793,--,13631,6870,20501,-94,20595,0,--,20595,-3642,--,16953,20595,0,0,16953,0,0,0.15
2014,02,1446,宏和,388440,287919,100521,--,--,100521,82739,--,17782,7647,25429,5688,19741,--,--,19741,-6401,--,13340,19741,--,--,13340,--,--,0.14
2014,02,1447,力鵬,12059430,11518658,540772,--,--,540772,362638,--,178134,35438,213572,43207,170365,--,--,170365,-117649,--,52716,172164,--,-1799,461,--,52255,0.21
2014,02,1449,佳和實業,1621041,1593631,27410,--,--,27410,187265,--,-159855,31195,-128660,8735,-137395,--,--,-137395,184794,--,47399,-122678,--,-14717,62017,--,-14618,-0.40
2014,02,1451,年興紡織,6726749,6129784,596965,--,--,596965,410970,--,185995,370139,556134,148673,407461,--,--,407461,361,--,407822,412575,--,-5114,412836,--,-5014,1.03
2014,02,1452,宏益,1014167,900723,113444,--,--,113444,43828,--,69616,14165,83781,5337,78444,--,--,78444,-3401,--,75043,--,--,--,--,--,--,0.59
2014,02,1453,大將,99251,109473,-10222,--,--,-10222,18520,--,-28742,4872,-23870,-2781,-21089,--,--,-21089,-797,--,-21886,-21009,--,-80,-21806,--,-80,-0.26
2014,02,1454,台富,1010378,933635,76743,--,--,76743,60822,50,15971,7187,23158,2191,20967,--,--,20967,-19052,--,1915,20966,--,1,1914,--,1,0.16
2014,02,1455,集盛,9217831,9034762,183069,--,--,183069,215514,--,-32445,56809,24364,19400,4964,--,--,4964,-161,--,4803,4964,--,--,4803,--,--,0.01
2014,02,1456,怡華,491679,494112,-2433,--,--,-2433,93694,--,-96127,-29262,-125389,-3076,-122313,0,--,-122313,-5159,--,-127472,-122313,--,0,-127472,--,0,-0.59
2014,02,1457,宜進,2367341,2247129,120212,--,--,120212,95250,--,24962,91855,116817,2817,114000,--,--,114000,-12828,--,101172,58480,--,55520,45810,--,55362,0.23
2014,02,1459,聯發紡織,2007185,1899700,107485,--,--,107485,80911,--,26574,17949,44523,7134,37389,--,--,37389,93612,--,131001,37212,--,177,130824,--,177,0.12
2014,02,1460,宏遠,3882674,3226275,656399,--,--,656399,525208,-757,130434,33290,163724,21201,142523,--,--,142523,264,--,142787,142526,--,-3,142790,--,-3,0.33
2014,02,1463,強盛染整,528333,469671,58662,--,--,58662,58784,--,-122,20691,20569,3958,16611,--,--,16611,-2295,--,14316,24774,--,-8163,23845,--,-9529,0.15
2014,02,1464,得力實業,2399492,2082012,317480,--,--,317480,300362,-5905,11213,20389,31602,2584,29018,--,--,29018,-23053,--,5965,32823,--,-3805,16715,--,-10750,0.15
2014,02,1465,偉全實業,1288874,1111999,176875,--,--,176875,115340,--,61535,38553,100088,6131,93957,--,--,93957,-22827,--,71130,57590,--,36367,48500,--,22630,0.67
2014,02,1466,聚隆,2434634,2256167,178467,0,0,178467,161819,--,16648,17734,34382,3286,31096,0,--,31096,0,--,31096,31096,0,0,31096,0,0,0.31
2014,02,1467,南緯實業,3139468,2539423,600045,--,--,600045,584738,--,15307,-7229,8078,10388,-2310,--,--,-2310,-32682,--,-34992,23102,--,-25412,-3329,--,-31663,0.13
2014,02,1468,昶和纖維,384148,309009,75139,--,--,75139,88122,--,-12983,-12019,-25002,0,-25002,0,--,-25002,-1538,--,-26540,-23938,--,-1064,-25175,--,-1365,0.15
2014,02,1469,理隆纖維,250412,225014,25398,--,--,25398,23464,--,1934,918,2852,-652,3504,--,--,3504,155906,--,159410,3504,--,0,159410,--,0,0.03
2014,02,1470,大統染,395133,309928,85205,--,--,85205,42314,-625,42266,3677,45943,7809,38134,--,--,38134,-4098,--,34036,--,--,--,--,--,--,0.44
2014,02,1471,首利,1976683,1904186,72497,--,--,72497,145622,--,-73125,10182,-62943,3019,-65962,--,--,-65962,-37549,--,-103511,-65962,--,--,-103511,--,--,-0.33
2014,02,1472,三洋紡,482776,487732,-4956,--,--,-4956,44127,16195,-32888,-3829,-36717,-8,-36709,--,--,-36709,1252,--,-35457,-35298,0,-1411,-34046,0,-1411,-0.51
2014,02,1473,台南企業,4721551,3746791,974760,--,--,974760,1078555,--,-103795,64818,-38977,81509,-120486,--,--,-120486,-26261,--,-146747,45938,--,-166424,29122,--,-175869,0.32
2014,02,1474,弘裕,1662998,1528667,134331,--,--,134331,117813,--,16518,-186,16332,3800,12532,--,--,12532,-8263,--,4269,12532,--,--,4269,--,--,0.10
2014,02,1475,本盟光電,97707,118863,-21156,--,--,-21156,24547,--,-45703,1669,-44034,-53,-43981,--,--,-43981,1793,--,-42188,-27855,--,-16126,-27447,--,-14741,-0.53
2014,02,1476,儒鴻,9364699,6944498,2420201,--,--,2420201,935645,--,1484556,68678,1553234,336276,1216958,--,--,1216958,-10425,--,1206533,1216256,--,702,1216645,--,-10112,4.85
2014,02,1477,聚陽實業,9567766,7330708,2237058,--,--,2237058,1152886,--,1084172,-54266,1029906,190085,839821,--,--,839821,-21963,--,817858,840414,--,-593,818475,--,-617,4.95
2014,02,1503,士電,9665900,7667479,1998421,--,--,1998421,1324181,--,674240,163137,837377,181361,656016,--,--,656016,-140397,--,515619,618433,--,37583,480673,--,34946,1.19
2014,02,1504,東元電機,27774510,20896726,6877784,8936,10330,6879178,4347599,--,2531579,795861,3327440,808415,2519025,--,--,2519025,2309746,--,4828771,2331404,--,187621,4540254,--,288517,1.18
2014,02,1506,正道,731257,629971,101286,--,--,101286,100358,--,928,-3883,-2955,1324,-4279,--,--,-4279,5925,--,1646,-3224,--,-1055,-40,--,1686,-0.03
2014,02,1507,永大機電,10481192,7724180,2757012,--,--,2757012,1583698,--,1173314,63001,1236315,330782,905533,0,--,905533,-37862,--,867671,886533,--,19000,848671,--,19000,2.17
2014,02,1512,瑞利,1840056,1612043,228013,--,--,228013,303339,--,-75326,-49745,-125071,17670,-142741,--,--,-142741,-9799,--,-152540,-145340,--,2599,-154719,--,2179,-0.80
2014,02,1513,中興電,4807142,3961958,845184,--,--,845184,628251,--,216933,101570,318503,65520,252983,--,--,252983,-190159,--,62824,256634,--,-3651,70482,--,-7658,0.55
2014,02,1514,亞力電機,1474160,1295767,178393,123,--,178270,185427,--,-7157,18380,11223,-4065,15288,--,--,15288,-2250,--,13038,16061,--,-773,14353,--,-1315,0.08
2014,02,1515,力山,1508888,1236206,272682,0,--,272682,267299,--,5383,15690,21073,14085,6988,--,--,6988,-116337,--,-109349,7486,--,-498,-108848,--,-501,0.04
2014,02,1516,川飛,94409,85086,9323,--,--,9323,5625,0,3698,785,4483,0,4483,0,--,4483,0,--,4483,--,--,--,--,--,--,0.18
2014,02,1517,利奇機械,1861756,1574083,287673,--,--,287673,166719,--,120954,61569,182523,62508,120015,--,--,120015,-41020,--,78995,92595,--,27420,62685,--,16310,0.41
2014,02,1519,華城電機,1973047,1600074,372973,--,--,372973,293025,--,79948,-8306,71642,14043,57599,--,--,57599,-5431,--,52168,56977,--,622,51590,--,578,0.22
2014,02,1521,大億,2395255,1938829,456426,3662,1028,453792,243553,-149,210090,27434,237524,42584,194940,--,--,194940,-4081,--,190859,194940,--,--,190859,--,--,2.56
2014,02,1522,堤維西,9253941,7616042,1637899,0,100403,1738302,1417934,--,320368,178710,499078,141612,357466,--,--,357466,-28523,--,328943,193837,--,163629,178007,--,150936,0.62
2014,02,1524,耿鼎企業,1200048,1022060,177988,--,--,177988,153874,--,24114,-17467,6647,2232,4415,--,--,4415,--,--,4415,--,--,--,--,--,--,0.02
2014,02,1525,江申工業,541871,493616,48255,--,--,48255,48038,--,217,174371,174588,25310,149278,--,--,149278,-51162,--,98116,149278,--,--,98116,--,--,2.16
2014,02,1526,日馳,365503,282125,83378,--,--,83378,52989,--,30389,-1609,28780,2528,26252,0,--,26252,-601,--,25651,26252,--,--,25651,--,--,0.52
2014,02,1527,鑽全,1517673,1088454,429219,--,--,429219,142795,--,286424,49238,335662,61500,274162,--,--,274162,90146,--,364308,--,--,--,--,--,--,1.79
2014,02,1528,恩德,1738886,1271870,467016,--,--,467016,406453,0,60563,-22505,38058,4964,33094,0,--,33094,-7227,--,25867,34322,--,-1228,27095,--,-1228,0.23
2014,02,1529,樂士,61803,71355,-9552,--,--,-9552,19757,--,-29309,-5100,-34409,9668,-44077,--,--,-44077,--,--,-44077,-44077,--,--,-44077,--,--,-0.18
2014,02,1530,亞崴機電,1854713,1446007,408706,--,3152,411858,253774,--,158084,-12116,145968,32428,113540,--,--,113540,-9054,--,104486,108266,--,5274,99212,--,5274,1.18
2014,02,1531,高林股,1488829,1220068,268761,--,--,268761,172345,--,96416,13386,109802,-1490,111292,--,--,111292,-6891,--,104401,111292,--,0,104401,--,0,0.58
2014,02,1532,勤美,7567999,5899366,1668633,--,--,1668633,900801,3005,770837,-98428,672409,369745,302664,--,--,302664,-204195,--,98469,67712,--,234952,-31438,--,129907,0.17
2014,02,1533,車王電,1313547,833684,479863,--,--,479863,330174,--,149689,20479,170168,39322,130846,--,--,130846,37940,--,168786,130848,--,-2,168788,--,-2,1.38
2014,02,1535,中宇,5101570,4674057,427513,--,--,427513,215233,--,212280,130996,343276,74806,268470,--,--,268470,11411,--,279881,268470,--,0,279881,--,0,2.17
2014,02,1536,和大工業,1989520,1406386,583134,--,--,583134,262971,--,320163,53597,373760,66209,307551,--,--,307551,3795,--,311346,307236,--,315,311023,--,323,1.37
2014,02,1537,廣隆光電,3244465,2648275,596190,--,--,596190,196933,--,399257,13847,413104,118803,294301,--,--,294301,23613,--,317914,286850,--,7451,304895,--,13019,3.52
2014,02,1538,正峰新,431440,370223,61217,--,--,61217,104942,--,-43725,63523,19798,0,19798,--,--,19798,-19478,--,320,19798,--,--,320,--,--,0.12
2014,02,1539,巨庭機械,1294532,1154382,140150,--,--,140150,57200,--,82950,-4525,78425,18754,59671,--,--,59671,125,--,59796,59671,--,--,59796,--,--,0.91
2014,02,1540,喬福機械,504942,357896,147046,--,--,147046,61031,--,86015,9101,95116,12687,82429,--,--,82429,--,--,82429,82429,--,--,82429,--,--,1.04
2014,02,1541,錩泰,1311491,1117280,194211,--,--,194211,130260,--,63951,-6869,57082,8216,48866,--,--,48866,-1010,--,47856,48866,--,--,47856,--,--,0.62
2014,02,1558,伸興,2726918,2081102,645816,--,--,645816,265620,--,380196,35116,415312,95547,319765,--,--,319765,-17140,--,302625,315758,--,4007,298618,--,4007,5.21
2014,02,1560,中砂,2191666,1484612,707054,--,--,707054,236731,--,470323,-43591,426732,81412,345320,--,--,345320,-28,--,345292,--,--,--,--,--,--,2.45
2014,02,1568,倉佑,1058495,887941,170554,--,--,170554,99432,158,71280,-5416,65864,8948,56916,-5551,--,51365,-6412,--,44953,51064,--,301,46536,--,-1583,0.54
2014,02,1582,信錦,4640229,3619596,1020633,--,--,1020633,511292,--,509341,34401,543742,180307,363435,--,--,363435,-32920,--,330515,363435,--,0,330515,--,0,2.43
2014,02,1583,程泰,3594024,2627085,966939,--,--,966939,561463,--,405476,-3920,401556,89888,311668,--,--,311668,-20653,--,291015,240567,--,71101,224981,--,66034,2.49
2014,02,1589,F-永冠,3585431,2453295,1132136,--,--,1132136,433686,--,698450,-33436,665014,156817,508197,--,--,508197,-56272,--,451925,508197,--,--,451925,--,--,5.04
2014,02,1590,F-亞德,4201189,1835223,2365966,--,--,2365966,1054523,--,1311443,24341,1335784,328821,1006963,--,--,1006963,-145457,--,861506,996555,--,10408,851303,--,10203,5.85
2014,02,1592,F-英瑞,2571795,1815980,755815,--,--,755815,563223,-3897,188695,-33207,155488,52815,102673,--,--,102673,-15966,--,86707,102673,--,--,86707,--,--,1.15
2014,02,1603,華電,1524830,1358026,166804,--,--,166804,80649,9694,95849,7757,103606,11068,92538,--,--,92538,29289,--,121827,92538,--,0,121788,--,39,0.33
2014,02,1604,聲寶,5486830,4229209,1257621,--,--,1257621,1159692,--,97929,263591,361520,3153,358367,--,--,358367,-4312,--,354055,355363,--,3004,351051,--,3004,0.69
2014,02,1605,華新,80047555,76533220,3514335,25190,--,3489145,2076003,--,1413142,-573088,840054,227918,612136,--,--,612136,772879,--,1385015,491207,--,120929,1261172,--,123843,0.14
2014,02,1608,華榮,4993695,4961856,31839,--,--,31839,101415,--,-69576,216090,146514,9605,136909,--,--,136909,580323,--,717232,51730,--,85179,621239,--,95993,0.12
2014,02,1609,大亞電線,7922473,7642306,280167,--,--,280167,414221,--,-134054,136910,2856,-5213,8069,--,--,8069,51702,--,59771,5783,--,2286,57191,--,2580,0.01
2014,02,1611,中電,1469579,1122588,346991,0,957,347948,284304,--,63644,-88476,-24832,-25896,1064,--,--,1064,-35754,--,-34690,1648,--,-584,-34106,--,-584,0.00
2014,02,1612,宏泰,2067249,1954508,112741,--,--,112741,107047,--,5694,186302,191996,20568,171428,--,--,171428,-32112,--,139316,164430,--,6998,132318,--,6998,0.51
2014,02,1613,台一,22625122,22228901,396221,--,--,396221,315520,--,80701,-211989,-131288,3661,-134949,--,--,-134949,15346,--,-119603,-135838,--,889,-120665,--,1062,-0.60
2014,02,1614,三洋電,2482153,2055504,426649,--,--,426649,320104,--,106545,1138,107683,16678,91005,--,--,91005,-2621,--,88384,89061,--,1944,86442,--,1942,0.34
2014,02,1615,大山,1364767,1280800,83967,--,--,83967,54329,--,29638,43619,73257,6588,66669,--,--,66669,1031,--,67700,66669,--,--,67700,--,--,0.60
2014,02,1616,億泰,2003229,1965316,37913,--,--,37913,106534,--,-68621,-44226,-112847,-19088,-93759,--,--,-93759,-10086,--,-103845,-93759,--,--,-103845,--,--,-0.49
