年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2014,01,1402,遠東新,58243539,46306614,11936925,--,--,11936925,8347507,--,3589418,716591,4306009,713637,3592372,--,--,3592372,-373317,--,3219055,1860989,--,1731383,1159772,--,2059283,0.39
2014,01,1410,南染,138853,102507,36346,--,--,36346,19278,--,17068,2344,19412,3237,16175,--,--,16175,-141,--,16034,14973,--,1202,14832,--,1202,0.17
2014,01,1413,宏洲纖維,957423,973254,-15831,--,--,-15831,26736,--,-42567,-6071,-48638,201,-48839,--,--,-48839,-14717,--,-63556,-48548,--,-291,-59118,--,-4438,-0.29
2014,01,1414,東和,330362,299125,31237,--,--,31237,15004,--,16233,5327,21560,244,21316,--,--,21316,7126,--,28442,--,--,--,--,--,--,0.10
2014,01,1416,廣豐,39575,42961,-3386,--,--,-3386,45856,--,-49242,3660,-45582,-3604,-41978,--,--,-41978,23006,--,-18972,-40659,--,-1319,-17653,--,-1319,-0.14
2014,01,1417,嘉裕,880087,646973,233114,--,--,233114,261120,--,-28006,120966,92960,7121,85839,--,--,85839,32163,--,118002,85839,--,--,118002,--,--,0.23
2014,01,1418,東華,420990,418396,2594,--,--,2594,37095,--,-34501,-7053,-41554,345,-41899,--,--,-41899,2600,--,-39299,-41894,--,-5,-39294,--,-5,-0.35
2014,01,1419,新紡,273369,204874,68495,--,--,68495,77406,--,-8911,-2778,-11689,62,-11751,--,--,-11751,-10,--,-11761,-11751,--,--,-11761,--,--,-0.04
2014,01,1423,利華羊毛,153081,174722,-21641,--,--,-21641,8295,--,-29936,-1169,-31105,10361,-41466,--,--,-41466,3858,--,-37608,--,--,--,--,--,--,-0.24
2014,01,1432,大魯閣,147495,163375,-15880,--,--,-15880,67272,--,-83152,26116,-57036,3594,-60630,--,--,-60630,520,--,-60110,-60763,--,133,-60243,--,133,-0.37
2014,01,1434,福懋興業,11926770,10576897,1349873,--,--,1349873,647769,--,702104,28704,730808,140294,590514,--,--,590514,-1492651,--,-902137,540929,--,49585,-950668,--,48531,0.32
2014,01,1435,中福國際,6399,798,5601,--,--,5601,6310,--,-709,712,3,--,3,--,--,3,--,--,3,3,--,--,3,--,--,0.00
2014,01,1436,華友聯,48019,34724,13295,--,--,13295,12146,--,1149,827,1976,--,1976,--,--,1976,--,--,1976,--,--,--,--,--,--,0.03
2014,01,1437,勤益投控,318423,258951,59472,--,--,59472,32022,--,27450,79381,106831,9685,97146,--,--,97146,8859,--,106005,98337,--,-1191,106859,--,-854,0.48
2014,01,1438,裕豐,619,105,514,--,--,514,2185,--,-1671,833,-838,-32,-806,--,--,-806,0,--,-806,--,--,--,--,--,--,-0.01
2014,01,1439,中和羊毛,74414,72160,2254,--,--,2254,7321,--,-5067,2015,-3052,-334,-2718,--,--,-2718,0,--,-2718,--,--,--,--,--,--,-0.03
2014,01,1440,南紡,4561889,4135954,425935,--,--,425935,321816,--,104119,41451,145570,39155,106415,--,--,106415,-45194,--,61221,119488,--,-13073,74294,--,-13073,0.08
2014,01,1441,大東紡織,331805,314080,17725,--,--,17725,42055,--,-24330,8276,-16054,-115,-15939,--,--,-15939,7656,--,-8283,-15939,--,--,-8283,--,--,-0.18
2014,01,1442,名軒,390271,181645,208626,--,--,208626,37211,--,171415,-1421,169994,43950,126044,--,--,126044,-44,--,126000,126044,--,0,126000,--,0,0.60
2014,01,1443,立益紡織,377960,422588,-44628,--,--,-44628,38315,--,-82943,8798,-74145,0,-74145,--,--,-74145,2688,--,-71457,-29414,--,-44731,-31693,--,-39764,-0.22
2014,01,1444,力麗,2743546,2584643,158903,0,63,158966,126796,--,32170,86190,118360,12501,105859,--,--,105859,-25428,--,80431,95467,--,10392,71024,--,9407,0.11
2014,01,1445,大宇紡織,458305,423477,34828,--,--,34828,30478,--,4350,6950,11300,521,10779,--,--,10779,-2947,--,7832,10779,--,0,7832,--,0,0.08
2014,01,1446,宏和,206190,152482,53708,--,--,53708,39028,--,14680,4596,19276,3896,15380,--,--,15380,14297,--,29677,15380,--,--,29677,--,--,0.11
2014,01,1447,力鵬,5977016,5613555,363461,--,--,363461,178579,--,184882,91162,276044,51818,224226,--,--,224226,-40925,--,183301,226394,--,-2168,194260,--,-10959,0.30
2014,01,1449,佳和實業,769981,775688,-5707,--,--,-5707,92985,--,-98692,-5977,-104669,143,-104812,--,--,-104812,-5171,--,-109983,-91990,--,-12822,-97189,--,-12794,-0.32
2014,01,1451,年興紡織,3075729,2790997,284732,--,--,284732,194102,--,90630,204561,295191,41454,253737,--,--,253737,-45841,--,207896,256461,--,-2724,208771,--,-875,0.64
2014,01,1452,宏益,525035,470752,54283,--,--,54283,22192,--,32091,15641,47732,8797,38935,0,0,38935,4443,0,43378,--,--,--,--,--,--,0.29
2014,01,1453,大將,60064,56023,4041,--,--,4041,10566,--,-6525,1046,-5479,-1372,-4107,--,--,-4107,-1559,--,-5666,-4046,--,-61,-5605,--,-61,-0.05
2014,01,1454,台富,456116,430383,25733,--,--,25733,28757,77,-2947,9734,6787,99,6688,--,--,6688,-11605,--,-4917,6687,--,1,-4918,--,1,0.05
2014,01,1455,集盛,4503321,4332447,170874,--,--,170874,105660,--,65214,34585,99799,19749,80050,--,--,80050,-28,--,80022,80050,--,--,80022,--,--,0.13
2014,01,1456,怡華,246999,233473,13526,--,--,13526,29324,0,-15798,-20277,-36075,-2080,-33995,--,--,-33995,-4221,--,-38216,-33995,--,0,-38216,--,0,-0.17
2014,01,1457,宜進,1116079,1062709,53370,--,--,53370,46403,--,6967,15223,22190,-465,22655,--,--,22655,-928,--,21727,13508,--,9147,12628,--,9099,0.05
2014,01,1459,聯發紡織,1011480,955210,56270,--,--,56270,36940,--,19330,-1466,17864,5272,12592,--,--,12592,-35094,--,-22502,12498,--,94,-22596,--,94,0.04
2014,01,1460,宏遠,1903330,1599062,304268,--,--,304268,249374,-554,54340,33640,87980,10313,77667,--,--,77667,13176,--,90843,77669,--,-2,90845,--,-2,0.18
2014,01,1463,強盛染整,267094,240555,26539,--,--,26539,28873,--,-2334,8035,5701,--,5701,--,--,5701,7745,--,13446,9022,--,-3321,13074,--,372,0.06
2014,01,1464,得力實業,1175205,1013766,161439,--,--,161439,159528,-10656,-8745,12955,4210,1842,2368,--,--,2368,19915,--,22283,6568,--,-4200,27946,--,-5663,0.03
2014,01,1465,偉全實業,588669,521726,66943,--,--,66943,51994,--,14949,33786,48735,3014,45721,--,--,45721,-19201,--,26520,30640,--,15081,26301,--,219,0.35
2014,01,1466,聚隆,1177013,1080593,96420,0,0,96420,79763,--,16657,4466,21123,70,21053,0,--,21053,--,--,21053,21053,0,0,21053,0,0,0.21
2014,01,1467,南緯實業,1492632,1192397,300235,--,--,300235,291703,--,8532,-28,8504,6285,2219,--,--,2219,26406,--,28625,18572,--,-16353,43903,--,-15278,0.11
2014,01,1468,昶和纖維,207446,191140,16306,--,--,16306,44744,--,-28438,6737,-21701,0,-21701,--,--,-21701,2977,--,-18724,-17445,--,-4256,-15048,--,-3676,-0.11
2014,01,1469,理隆纖維,108522,104435,4087,--,--,4087,11061,--,-6974,2381,-4593,-487,-4106,--,--,-4106,--,--,-4106,-4106,--,0,-4106,--,0,-0.03
2014,01,1470,大統染,201412,160212,41200,--,--,41200,19454,662,22408,1589,23997,4079,19918,--,--,19918,-3083,--,16835,--,--,--,--,--,--,0.23
2014,01,1471,首利,848608,839035,9573,--,--,9573,77245,--,-67672,22247,-45425,1307,-46732,--,--,-46732,-8652,--,-55384,-46732,--,--,-55384,--,--,-0.23
2014,01,1472,三洋紡,217481,216401,1080,--,--,1080,21814,1454,-19280,723,-18557,-8,-18549,--,--,-18549,4071,--,-14478,-17796,--,-753,-13725,--,-753,-0.25
2014,01,1473,台南企業,2711834,2099656,612178,--,--,612178,600969,--,11209,34606,45815,47888,-2073,--,--,-2073,24559,--,22486,80733,--,-82806,105292,--,-82806,0.56
2014,01,1474,弘裕,869750,799948,69802,--,--,69802,60142,--,9660,-2169,7491,2046,5445,--,--,5445,-1440,--,4005,5445,--,--,4005,--,--,0.04
2014,01,1475,本盟光電,44383,55462,-11079,--,--,-11079,12210,--,-23289,4047,-19242,-80,-19162,--,--,-19162,146,--,-19016,-10599,--,-8563,-10617,--,-8399,-0.20
2014,01,1476,儒鴻,4478376,3280046,1198330,--,--,1198330,461740,--,736590,67428,804018,145452,658566,--,--,658566,51511,--,710077,658346,--,220,709821,--,256,2.62
2014,01,1477,聚陽實業,5213181,3953692,1259489,--,--,1259489,663201,--,596288,-1239,595049,106281,488768,--,--,488768,35529,--,524297,489367,--,-599,524658,--,-361,2.89
2014,01,1503,士電,4536957,3568590,968367,--,--,968367,615004,--,353363,91409,444772,83509,361263,--,--,361263,-46040,--,315223,342376,--,18887,292536,--,22687,0.66
2014,01,1504,東元電機,13538420,10250761,3287659,9799,10330,3288190,2107792,--,1180398,143241,1323639,372495,951144,--,--,951144,1301849,--,2252993,861255,--,89889,2075166,--,177827,0.44
2014,01,1506,正道,331046,293678,37368,--,--,37368,47307,--,-9939,1989,-7950,744,-8694,--,--,-8694,11981,--,3287,-7828,--,-866,1119,--,2168,-0.06
2014,01,1507,永大機電,4981765,3682855,1298910,--,--,1298910,759756,--,539154,37737,576891,131282,445609,0,--,445609,102358,--,547967,437932,--,7677,540290,--,7677,1.07
2014,01,1512,瑞利,856399,748276,108123,--,--,108123,158011,--,-49888,-12228,-62116,14748,-76864,--,--,-76864,17852,--,-59012,-79012,--,2148,-61868,--,2856,-0.43
2014,01,1513,中興電,1885924,1516662,369262,--,--,369262,279265,--,89997,39595,129592,36520,93072,--,--,93072,20977,--,114049,94653,--,-1581,116435,--,-2386,0.20
2014,01,1514,亞力電機,638535,549086,89449,--,0,89449,88261,--,1188,18664,19852,-3003,22855,--,--,22855,75,--,22930,23070,--,-215,23179,--,-249,0.12
2014,01,1515,力山,676020,561140,114880,--,--,114880,121735,--,-6855,18560,11705,2109,9596,--,--,9596,-66457,--,-56861,10297,--,-701,-56276,--,-585,0.06
2014,01,1516,川飛,44257,40988,3269,--,--,3269,2727,0,542,1027,1569,0,1569,0,--,1569,0,--,1569,--,--,--,--,--,--,0.06
2014,01,1517,利奇機械,915301,773388,141913,--,--,141913,84024,--,57889,38029,95918,23507,72411,--,--,72411,-10874,--,61537,58200,--,14211,52272,--,9265,0.26
2014,01,1519,華城電機,949118,726820,222298,--,--,222298,169997,--,52301,1666,53967,10861,43106,--,--,43106,-6075,--,37031,43148,--,-42,37004,--,27,0.17
2014,01,1521,大億,1170798,938770,232028,3329,507,229206,119760,-143,109303,18963,128266,25721,102545,0,--,102545,1575,--,104120,102545,--,--,104120,--,--,1.35
2014,01,1522,堤維西,4658192,3859756,798436,18,99867,898285,707224,--,191061,93044,284105,47625,236480,--,--,236480,56850,--,293330,154908,--,81572,205815,--,87515,0.50
2014,01,1524,耿鼎企業,616806,531559,85247,--,--,85247,70461,--,14786,1616,16402,3618,12784,--,--,12784,0,--,12784,--,--,--,--,--,--,0.07
2014,01,1525,江申工業,244487,228041,16446,--,--,16446,23831,--,-7385,87915,80530,7573,72957,--,--,72957,-10678,--,62279,72957,--,--,62279,--,--,1.05
2014,01,1526,日馳,172720,134369,38351,--,--,38351,26596,--,11755,2527,14282,1562,12720,--,--,12720,47,--,12767,12720,--,--,12767,--,--,0.25
2014,01,1527,鑽全,722881,528255,194626,--,--,194626,69800,--,124826,195822,320648,54510,266138,--,--,266138,79233,--,345371,--,--,--,--,--,--,1.74
2014,01,1528,恩德,800980,587422,213558,--,--,213558,184756,--,28802,2222,31024,5018,26006,--,--,26006,4101,--,30107,26979,--,-973,31080,--,-973,0.18
2014,01,1529,樂士,15571,14219,1352,--,--,1352,8616,0,-7264,1373,-5891,61,-5952,0,--,-5952,--,--,-5952,-5952,--,--,-5952,--,--,-0.02
2014,01,1530,亞崴機電,855140,668793,186347,--,2754,189101,116200,--,72901,11493,84394,12876,71518,--,--,71518,-297,--,71221,67768,--,3750,67471,--,3750,0.74
2014,01,1531,高林股,761911,627185,134726,--,--,134726,78013,--,56713,33873,90586,14611,75975,--,--,75975,29463,--,105438,75975,--,0,105438,--,0,0.39
2014,01,1532,勤美,3689232,2883248,805984,--,--,805984,434211,1096,372869,-73070,299799,109825,189974,--,--,189974,-5942,--,184032,85983,--,103991,90765,--,93267,0.22
2014,01,1533,車王電,652157,409061,243096,--,--,243096,160126,--,82970,33966,116936,30883,86053,--,--,86053,35925,--,121978,86055,--,-2,121980,--,-2,0.91
2014,01,1535,中宇,2480376,2276929,203447,--,--,203447,109071,--,94376,76534,170910,31433,139477,--,--,139477,33170,--,172647,139477,--,0,172647,--,0,1.13
2014,01,1536,和大工業,980105,690158,289947,--,--,289947,133747,--,156200,24528,180728,26283,154445,--,--,154445,19445,--,173890,153975,--,470,173415,--,475,0.68
2014,01,1537,廣隆光電,1564275,1290317,273958,--,--,273958,96874,--,177084,18089,195173,44272,150901,--,--,150901,54171,--,205072,147897,--,3004,200821,--,4251,1.81
2014,01,1538,正峰新,205924,177647,28277,--,--,28277,53916,--,-25639,49797,24158,0,24158,--,--,24158,-8848,--,15310,24158,--,--,15310,--,--,0.15
2014,01,1539,巨庭機械,525034,476106,48928,--,--,48928,27948,--,20980,11808,32788,6862,25926,--,--,25926,-66,--,25860,25926,--,--,25860,--,--,0.40
2014,01,1540,喬福機械,255221,181369,73852,--,--,73852,27790,--,46062,12993,59055,8656,50399,--,--,50399,--,--,50399,50399,--,0,50399,--,0,0.64
2014,01,1541,錩泰,650439,548217,102222,--,--,102222,67232,--,34990,12304,47294,7962,39332,--,--,39332,1032,--,40364,39332,--,--,40364,--,0,0.50
2014,01,1558,伸興,1237281,960054,277227,--,--,277227,134563,--,142664,44637,187301,36966,150335,--,--,150335,-6143,--,144192,148599,--,1736,142456,--,1736,2.45
2014,01,1560,中砂,1027705,715486,312219,--,--,312219,125938,--,186281,-1967,184314,31589,152725,--,--,152725,49,--,152774,--,--,--,--,--,--,1.08
2014,01,1568,倉佑,523749,430640,93109,--,--,93109,45031,158,48236,121,48357,8658,39699,-48,--,39651,603,--,40254,39616,--,35,40448,--,-194,0.43
2014,01,1582,信錦,1980348,1562168,418180,--,--,418180,238941,--,179239,11351,190590,64618,125972,--,--,125972,75561,--,201533,125972,--,0,201533,--,0,0.84
2014,01,1583,程泰,1624918,1200290,424628,--,--,424628,250018,--,174610,26129,200739,37704,163035,--,--,163035,1662,--,164697,116554,--,46481,118383,--,46314,1.20
2014,01,1589,F-永冠,1636341,1145149,491192,--,--,491192,196961,--,294231,-26766,267465,59153,208312,--,--,208312,76741,--,285053,208312,--,--,285053,--,--,2.06
2014,01,1590,F-亞德,1831620,800393,1031227,--,--,1031227,472796,--,558431,-18338,540093,154295,385798,--,--,385798,-27247,--,358551,381495,--,4303,354232,--,4319,2.24
2014,01,1603,華電,709783,616156,93627,--,--,93627,44275,4866,54218,-9974,44244,10470,33774,--,--,33774,5875,--,39649,33774,--,0,39653,--,-4,0.12
2014,01,1604,聲寶,2543884,2012170,531714,--,--,531714,504830,--,26884,137478,164362,1868,162494,--,--,162494,52589,--,215083,161876,--,618,214465,--,618,0.31
2014,01,1605,華新,37069680,35895086,1174594,3781,--,1170813,992439,--,178374,-390353,-211979,-21007,-190972,--,--,-190972,717587,--,526615,-177084,--,-13888,513824,--,12791,-0.05
2014,01,1608,華榮,2494882,2481233,13649,--,--,13649,49730,--,-36081,1716,-34365,-5230,-29135,--,--,-29135,102594,--,73459,-4429,--,-24706,94660,--,-21201,-0.01
2014,01,1609,大亞電線,3741337,3579435,161902,--,--,161902,225045,--,-63143,10251,-52892,-1504,-51388,--,--,-51388,147479,--,96091,-49120,--,-2268,92117,--,3974,-0.09
2014,01,1611,中電,749942,557807,192135,0,760,192895,147636,--,45259,-37001,8258,6089,2169,--,--,2169,19884,--,22053,2463,--,-294,22347,--,-294,0.01
2014,01,1612,宏泰,1157110,1083808,73302,--,--,73302,50620,--,22682,78695,101377,9611,91766,--,--,91766,-29488,--,62278,92296,--,-530,62808,--,-530,0.28
2014,01,1613,台一,10311508,10112242,199266,--,--,199266,151271,--,47995,-163762,-115767,-18392,-97375,--,--,-97375,-26213,--,-123588,-97983,--,608,-124078,--,490,-0.43
2014,01,1614,三洋電,1038262,873016,165246,--,--,165246,153802,--,11444,-3911,7533,617,6916,--,--,6916,-6048,--,868,6222,--,694,174,--,694,0.02
2014,01,1615,大山,651927,628606,23321,--,--,23321,26625,--,-3304,42747,39443,3312,36131,--,--,36131,357,--,36488,36131,--,--,36488,--,0,0.32
2014,01,1616,億泰,1045092,1031657,13435,--,--,13435,55738,--,-42303,-81283,-123586,-21001,-102585,--,--,-102585,13473,--,-89112,-102585,--,--,-89112,--,--,-0.54
2014,01,1617,榮星電線,856429,790924,65505,--,--,65505,56374,--,9131,13044,22175,1567,20608,--,--,20608,-6760,--,13848,20641,--,-33,13748,--,100,0.14
2014,01,1618,合機公司,607848,599482,8366,--,--,8366,28281,--,-19915,4923,-14992,-1448,-13544,--,--,-13544,-6956,--,-20500,-13544,--,0,-20500,--,0,-0.06
2014,01,1626,F-艾美,2823236,2339919,483317,12454,12405,483268,559663,0,-76395,-182660,-259055,-22505,-236550,--,--,-236550,33539,--,-203011,-236550,0,--,-203011,--,--,-1.93
2014,01,1701,中化,1362421,942089,420332,--,--,420332,339076,--,81256,7301,88557,19279,69278,--,--,69278,-11656,--,57622,68835,--,443,57287,--,335,0.23
