年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2013,03,1307,三芳化工,7799827,5941511,1858316,--,--,1858316,1174046,--,684270,46951,731221,184552,546669,6145,--,552814,97743,--,650557,552814,--,--,650557,--,--,1.52
2013,03,1308,亞聚,4125188,3813219,311969,--,--,311969,156143,--,155826,302681,458507,43094,415413,--,--,415413,-355872,--,59541,415413,--,--,59541,--,--,0.88
2013,03,1309,台達化工,16105050,15679027,426023,--,--,426023,487023,--,-61000,145688,84688,-12182,96870,--,--,96870,40044,--,136914,96870,--,--,136914,--,--,0.30
2013,03,1310,台苯,16008534,14835371,1173163,--,--,1173163,337433,--,835730,-59862,775868,-999,776867,--,--,776867,644347,--,1421214,790386,--,-13519,1429692,--,-8478,1.57
2013,03,1312,國喬石化,19666294,17092498,2573796,--,--,2573796,904032,--,1669764,201051,1870815,320301,1550514,--,--,1550514,598199,--,2148713,1379618,--,170896,1823658,--,325055,1.52
2013,03,1313,聯成,38096175,37094934,1001241,--,--,1001241,1195337,--,-194096,670309,476213,22331,453882,--,--,453882,694499,--,1148381,458824,--,-4942,1150827,--,-2446,0.40
2013,03,1314,中石化,26384517,26907118,-522601,518,1180,-521939,898581,--,-1420520,276123,-1144397,40443,-1184840,--,--,-1184840,151911,--,-1032929,-1167559,--,-17281,-1015980,--,-16949,-0.50
2013,03,1315,達新工業,2734139,2255575,478564,--,--,478564,405266,--,73298,96254,169552,11553,157999,--,--,157999,183549,--,341548,156197,--,1802,339275,--,2273,0.74
2013,03,1316,上曜,980771,768506,212265,--,--,212265,319507,--,-107242,-22356,-129598,6378,-135976,--,--,-135976,12608,--,-123368,-137956,--,1980,-134042,--,10674,-1.67
2013,03,1319,東陽,14276617,10955699,3320918,--,2834,3323752,2268204,--,1055548,266357,1321905,228596,1093309,--,--,1093309,246894,--,1340203,1047172,--,46137,1242691,--,97512,1.78
2013,03,1321,大洋,4373473,4090331,283142,--,--,283142,295601,--,-12459,53251,40792,23,40769,--,--,40769,36771,--,77540,40769,--,--,77540,--,--,0.18
2013,03,1323,永裕,2436266,1828155,608111,--,--,608111,299785,-207,308119,9136,317255,95967,221288,--,--,221288,29425,--,250713,179071,--,42217,208825,--,41888,2.07
2013,03,1324,地球工業,1088311,908628,179683,--,--,179683,135449,--,44234,-2738,41496,7226,34270,--,--,34270,15114,--,49384,34270,--,0,49384,--,0,0.46
2013,03,1325,恒大,779132,680671,98461,--,--,98461,48363,--,50098,12844,62942,12871,50071,--,--,50071,11521,--,61592,51349,--,-1278,58618,--,2974,0.51
2013,03,1326,台化,318712810,291799872,26912938,--,--,26912938,10041923,--,16871015,9027877,25898892,3005625,22893267,--,--,22893267,9933399,--,32826666,21621769,--,1271498,33129307,--,-302641,3.70
2013,03,1337,F-再生,4515896,2771095,1744801,--,--,1744801,326266,--,1418535,22721,1441256,383455,1057801,--,--,1057801,238975,--,1296776,1057801,--,--,1296776,--,--,5.29
2013,03,1338,F-廣華,5033635,3937162,1096473,--,--,1096473,815750,--,280723,55801,336524,69920,266604,--,--,266604,155584,--,422188,264835,--,1769,419431,--,2757,3.39
2013,03,1339,昭輝,879227,591629,287598,--,--,287598,129082,--,158516,28653,187169,37100,150069,--,--,150069,--,--,150069,--,--,--,--,--,--,2.28
2013,03,1340,F-勝悅,1874054,1189807,684247,--,--,684247,79402,--,604845,-11603,593242,98096,495146,--,--,495146,56672,--,551818,495146,--,0,551818,--,0,7.21
2013,03,1402,遠東新,179181515,143954390,35227125,--,278,35227403,24319667,--,10907736,2309458,13217194,2222150,10995044,--,--,10995044,1686308,--,12681352,5493009,--,5502035,6963248,--,5718104,1.14
2013,03,1410,南染,453383,318032,135351,--,--,135351,56109,--,79242,6275,85517,6908,78609,--,--,78609,2035,--,80644,76263,--,2346,78298,--,2346,0.85
2013,03,1413,宏洲纖維,3556167,3666787,-110620,--,--,-110620,89296,--,-199916,-7977,-207893,2917,-210810,--,--,-210810,10882,--,-199928,-210820,--,10,-203102,--,3174,-1.25
2013,03,1414,東和,1058347,925306,133041,--,--,133041,49936,--,83105,27944,111049,-3517,114566,--,--,114566,-3566,--,111000,--,--,--,--,--,--,0.52
2013,03,1416,廣豐,268077,204995,63082,--,--,63082,151269,--,-88187,31631,-56556,61346,-117902,--,--,-117902,47373,--,-70529,-122125,--,4223,-74752,--,4223,-0.35
2013,03,1417,嘉裕,2390698,1784980,605718,--,--,605718,738557,--,-132839,50913,-81926,14682,-96608,--,--,-96608,103776,--,7168,-96608,--,--,7168,--,--,-0.25
2013,03,1418,東華,1465402,1461469,3933,--,--,3933,124061,--,-120128,28970,-91158,2979,-94137,--,--,-94137,-26360,--,-120497,-94121,--,-16,-120481,--,-16,-0.78
2013,03,1419,新紡,717135,540364,176771,--,--,176771,195173,--,-18402,197085,178683,3659,175024,--,--,175024,448963,--,623987,175024,--,--,623987,--,--,0.58
2013,03,1423,利華羊毛,670594,673536,-2942,--,--,-2942,28523,--,-31465,-2625,-34090,-8308,-25782,--,--,-25782,16311,--,-9471,--,--,--,--,--,--,-0.15
2013,03,1432,大魯閣,790754,675240,115514,--,--,115514,191591,--,-76077,1652,-74425,1418,-75843,--,--,-75843,16274,--,-59569,-76931,--,1088,-60657,--,1088,-0.62
2013,03,1434,福懋興業,35950807,32538197,3412610,--,--,3412610,1902131,--,1510479,490366,2000845,346367,1654478,--,--,1654478,-2567929,--,-913451,1647463,--,7015,-941898,--,28447,0.98
2013,03,1435,中福國際,17545,2804,14741,--,--,14741,21699,0,-6958,4487,-2471,0,-2471,--,--,-2471,--,--,-2471,-2471,--,0,-2471,0,0,-0.02
2013,03,1436,華友聯,1873,1178,695,--,--,695,24985,--,-24290,7639,-16651,-27,-16624,--,--,-16624,--,--,-16624,-16624,--,--,-16624,--,--,-0.28
2013,03,1437,勤益投控,1016384,997855,18529,--,--,18529,77542,--,-59013,-71455,-130468,9880,-140348,--,--,-140348,63665,--,-76683,-134592,--,-5756,-72450,--,-4233,-0.66
2013,03,1438,裕豐,49228,14685,34543,--,--,34543,9071,--,25472,-580,24892,2236,22656,--,--,22656,0,--,22656,--,--,--,--,--,--,0.22
2013,03,1439,中和羊毛,340184,334365,5819,--,--,5819,19422,--,-13603,16069,2466,624,1842,--,--,1842,0,--,1842,--,--,--,--,--,--,0.02
2013,03,1440,南紡,16363477,14269632,2093845,--,--,2093845,1015168,--,1078677,308268,1386945,348050,1038895,--,--,1038895,493955,--,1532850,1047737,--,-8842,1541692,--,-8842,0.66
2013,03,1441,大東紡織,985048,911179,73869,--,--,73869,105211,--,-31342,20035,-11307,-212,-11095,--,--,-11095,-7157,--,-18252,-11095,--,--,-18252,--,--,-0.12
2013,03,1442,名軒,3644285,2073088,1571197,--,--,1571197,222500,--,1348697,4953,1353650,93683,1259967,--,--,1259967,-6,--,1259961,1259967,--,0,1259961,--,0,6.10
2013,03,1443,立益紡織,1722492,1662321,60171,--,--,60171,131098,--,-70927,-45901,-116828,0,-116828,--,--,-116828,-30320,--,-147148,-43831,--,-72997,-59479,--,-87669,-0.32
2013,03,1444,力麗,9408451,8808030,600421,5066,--,595355,406088,--,189267,473686,662953,28239,634714,--,--,634714,149601,--,784315,591854,--,42860,749339,--,34976,0.66
2013,03,1445,大宇紡織,1581669,1433068,148601,0,0,148601,106257,--,42344,17153,59497,969,58528,--,--,58528,3468,--,61996,58528,--,--,61996,--,--,0.42
2013,03,1446,宏和,580961,463081,117880,--,--,117880,118669,--,-789,7132,6343,1452,4891,--,--,4891,4751,--,9642,4891,--,--,9642,--,--,0.04
2013,03,1447,力鵬,19769121,18628911,1140210,--,--,1140210,508761,--,631449,328965,960414,116815,843599,--,--,843599,38100,--,881699,814203,--,29396,890222,--,-8523,1.09
2013,03,1449,佳和實業,2679925,2555129,124796,--,--,124796,297625,--,-172829,36001,-136828,1850,-138678,--,--,-138678,10370,--,-128308,-146528,--,7850,-136008,--,7700,-0.74
2013,03,1451,年興紡織,10446600,9154539,1292061,--,--,1292061,628453,--,663608,85453,749061,121743,627318,--,--,627318,-88201,--,539117,635078,--,-7760,544863,--,-5746,1.49
2013,03,1452,宏益,1595372,1468080,127292,--,--,127292,59922,--,67370,38810,106180,26548,79632,--,--,79632,10683,--,90315,--,--,--,--,--,--,0.60
2013,03,1453,大將,173960,162575,11385,--,--,11385,22462,--,-11077,7857,-3220,4036,-7256,--,--,-7256,3571,--,-3685,-6870,--,-386,-3299,--,-386,-0.08
2013,03,1454,台富,1609881,1479712,130169,--,--,130169,103273,-153,26743,11781,38524,4495,34029,--,--,34029,26359,--,60388,34029,--,0,60388,--,0,0.26
2013,03,1455,集盛,13217543,12779273,438270,--,--,438270,311520,--,126750,173054,299804,29573,270231,--,--,270231,--,--,270231,--,--,--,--,--,--,0.44
2013,03,1456,怡華,567981,563887,4094,0,0,4094,43774,--,-39680,-45030,-84710,-3861,-80849,--,--,-80849,-8605,--,-89454,-80849,--,0,-89454,--,0,-0.20
2013,03,1457,宜進,3245680,3149377,96303,--,--,96303,121832,--,-25529,117315,91786,10779,81007,--,--,81007,28276,--,109283,78641,--,2366,106058,--,3225,0.31
2013,03,1459,聯發紡織,2915792,2849085,66707,--,--,66707,106004,--,-39297,75763,36466,5169,31297,--,--,31297,63916,--,95213,30918,--,379,94834,--,379,0.10
2013,03,1460,宏遠,5430786,4592752,838034,--,--,838034,715543,-598,121893,22479,144372,42,144330,--,--,144330,45575,--,189905,144328,--,2,189903,--,2,0.33
2013,03,1463,強盛染整,675755,618303,57452,--,--,57452,85463,--,-28011,23718,-4293,-64,-4229,--,--,-4229,2608,--,-1621,2578,--,-6807,4217,--,-5838,0.02
2013,03,1464,得力實業,3177409,2802177,375232,--,--,375232,414310,132,-38946,22307,-16639,4804,-21443,--,--,-21443,62083,--,40640,-19837,--,-1606,35668,--,4972,-0.09
2013,03,1465,偉全實業,1970248,1723108,247140,--,--,247140,172216,--,74924,32735,107659,13764,93895,--,--,93895,45364,--,139259,74103,--,19792,118938,--,20321,0.86
2013,03,1466,聚隆,3876675,3518381,358294,0,0,358294,262595,--,95699,-740,94959,21531,73428,0,--,73428,0,--,73428,73428,0,0,73428,--,--,0.77
2013,03,1467,南緯實業,5318766,4324843,993923,--,--,993923,841349,--,152574,28864,181438,47088,134350,--,--,134350,-94625,--,39725,161216,--,-26866,39700,--,25,0.96
2013,03,1468,昶和纖維,628598,555816,72782,--,--,72782,139110,--,-66328,551,-65777,0,-65777,--,--,-65777,9011,--,-56766,-60585,--,-5192,-53331,--,-3435,-0.38
2013,03,1469,理隆纖維,409070,369563,39507,--,--,39507,41417,--,-1910,14351,12441,2402,10039,--,--,10039,--,--,10039,10037,--,2,10037,--,2,0.08
2013,03,1470,大統染,484248,421141,63107,--,--,63107,54364,8854,17597,3897,21494,3598,17896,--,--,17896,1387,--,19283,--,--,--,--,--,--,0.21
2013,03,1471,首利,4647355,4412918,234437,--,--,234437,266551,--,-32114,37938,5824,8375,-2551,--,--,-2551,51984,--,49433,-2551,--,--,49433,--,--,-0.01
2013,03,1472,三洋紡,651082,624390,26692,--,--,26692,90662,-16894,-80864,-9514,-90378,-1367,-89011,--,--,-89011,-2495,--,-91506,-74863,--,-14148,-77358,--,-14148,-1.16
2013,03,1473,台南企業,7268814,5488754,1780060,--,--,1780060,1757670,--,22390,24725,47115,87078,-39963,--,--,-39963,73452,--,33489,196875,--,-236838,270327,--,-236838,1.36
2013,03,1474,弘裕,2672492,2491417,181075,--,--,181075,171671,--,9404,19260,28664,630,28034,--,--,28034,16143,--,44177,28034,--,--,44177,--,--,0.21
2013,03,1475,本盟光電,174340,212311,-37971,--,--,-37971,39899,--,-77870,-13130,-91000,-28,-90972,--,--,-90972,-11481,--,-102453,-51582,--,-39390,-58338,--,-44115,-0.98
2013,03,1476,儒鴻,12763575,9098256,3665319,--,--,3665319,1289652,--,2375667,582,2376249,427013,1949236,--,--,1949236,25567,--,1974803,1949057,--,179,1974643,--,160,7.77
2013,03,1477,聚陽實業,13587635,10876623,2711012,--,--,2711012,1443329,--,1267683,7465,1275148,227780,1047368,--,--,1047368,51034,--,1098402,1046001,--,1367,1097517,--,885,6.27
2013,03,1503,士電,14217508,11257929,2959579,--,--,2959579,1930175,--,1029404,138674,1168078,270387,897691,--,--,897691,-228122,--,669569,861318,--,36373,632063,--,37506,1.65
2013,03,1504,東元電機,42851076,32762396,10088680,13787,14439,10089332,6517048,--,3572284,576065,4148349,982560,3165789,--,--,3165789,262619,--,3428408,2897475,--,268314,3104182,--,324226,1.57
2013,03,1506,正道,1066991,974275,92716,--,--,92716,140056,--,-47340,13281,-34059,10303,-44362,--,--,-44362,-13877,--,-58239,-38771,--,-5591,-46717,--,-11522,-0.32
2013,03,1507,永大機電,14039529,10513873,3525656,--,--,3525656,2119523,0,1406133,141044,1547177,397370,1149807,--,--,1149807,305430,--,1455237,1138535,--,11272,1443960,--,11277,2.79
2013,03,1512,瑞利,2310467,2014369,296098,--,--,296098,407399,--,-111301,-23592,-134893,27511,-162404,--,--,-162404,59840,--,-102564,-167583,--,5179,-110060,--,7496,-0.92
2013,03,1513,中興電,7257187,5987917,1269270,--,--,1269270,951897,--,317373,124509,441882,105022,336860,--,--,336860,169425,--,506285,342624,--,-5764,504039,--,2246,0.73
2013,03,1514,亞力電機,2655753,2329519,326234,273,0,325961,270348,--,55613,10082,65695,13836,51859,0,--,51859,5297,--,57156,53446,--,-1587,57903,--,-747,0.28
2013,03,1515,力山,2374984,1900707,474277,--,--,474277,431808,--,42469,97507,139976,4395,135581,--,--,135581,99766,--,235347,135993,--,-412,235607,--,-260,0.75
2013,03,1516,川飛,101926,90969,10957,--,--,10957,8236,0,2721,598,3319,0,3319,0,--,3319,0,--,3319,--,--,--,--,--,--,0.14
2013,03,1517,利奇機械,2876712,2398800,477912,--,--,477912,245894,--,232018,93785,325803,81306,244497,--,--,244497,72767,--,317264,221954,--,22543,278987,--,38277,0.97
2013,03,1519,華城電機,3179371,2641060,538311,--,--,538311,441020,--,97291,12674,109965,23574,86391,--,--,86391,25254,--,111645,85869,--,522,110851,--,794,0.33
2013,03,1521,大億,2916414,2465457,450957,5675,1494,446776,286452,-145,160179,67278,227457,36909,190548,--,--,190548,9529,--,200077,190548,--,--,200077,--,--,2.50
2013,03,1522,堤維西,12012651,9909543,2103108,103332,107454,2107230,1840973,--,266257,22371,288628,47304,241324,0,--,241324,41587,--,282911,161492,--,79832,182350,--,100561,0.52
2013,03,1524,耿鼎企業,1785505,1562414,223091,--,--,223091,220485,--,2606,-7349,-4743,-930,-3813,--,--,-3813,--,--,-3813,-3813,--,--,-3813,--,--,-0.02
2013,03,1525,江申工業,861381,776318,85063,--,--,85063,66138,--,18925,225243,244168,32143,212025,--,--,212025,73661,--,285686,212025,--,--,285686,--,--,3.06
2013,03,1526,日馳,510332,408209,102123,--,--,102123,73839,--,28284,-203,28081,2589,25492,--,--,25492,1309,--,26801,25492,--,0,26801,--,0,0.51
2013,03,1527,鑽全,2045216,1523417,521799,--,--,521799,217076,--,304723,149163,453886,77161,376725,--,--,376725,-72146,--,304579,376725,--,0,304579,--,0,2.46
2013,03,1528,恩德,2494953,1856290,638663,--,--,638663,566105,--,72558,28992,101550,19716,81834,--,--,81834,20839,--,102673,81430,--,404,102269,--,404,0.55
2013,03,1529,樂士,90634,97361,-6727,--,--,-6727,65379,--,-72106,3421,-68685,139,-68824,--,--,-68824,--,--,-68824,-68824,--,0,-68824,--,0,-0.28
2013,03,1530,亞崴機電,2173598,1715468,458130,643,--,457487,301529,--,155958,45505,201463,45982,155481,--,--,155481,26931,--,182412,155481,--,0,182412,--,0,1.69
2013,03,1531,高林股,2414896,1846806,568090,--,--,568090,297838,--,270252,97114,367366,124872,242494,--,--,242494,98906,--,341400,236512,--,5982,319925,--,21475,1.22
2013,03,1532,勤美,10995997,8551504,2444493,--,--,2444493,1226372,5261,1223382,116087,1339469,170469,1169000,--,--,1169000,343430,--,1512430,646690,--,522310,841505,--,670925,1.68
2013,03,1533,車王電,1698587,1088924,609663,--,--,609663,460785,--,148878,54422,203300,62112,141188,--,--,141188,18788,--,159976,141195,--,-7,159983,--,-7,1.49
2013,03,1535,中宇,7745668,7026561,719107,--,--,719107,323422,--,395685,169306,564991,102092,462899,--,--,462899,17246,--,480145,462899,--,0,480145,--,0,3.87
2013,03,1536,和大工業,2691618,2006077,685541,--,--,685541,371914,--,313627,33946,347573,48065,299508,--,--,299508,62971,--,362479,295503,--,4005,358441,--,4038,1.80
2013,03,1537,廣隆光電,4201261,3370712,830549,--,--,830549,293087,--,537462,36076,573538,129216,444322,--,--,444322,40356,--,484678,440130,--,4192,479552,--,5126,5.39
2013,03,1538,正峰新,595360,518579,76781,--,--,76781,242243,--,-165462,-23836,-189298,-3607,-185691,--,--,-185691,17605,--,-168086,-185691,--,--,-168086,--,--,-1.13
2013,03,1539,巨庭機械,1446778,1276575,170203,--,--,170203,87179,--,83024,14620,97644,18330,79314,--,--,79314,11,--,79325,79314,--,--,79325,--,--,1.21
2013,03,1540,喬福機械,666398,525325,141073,--,--,141073,70988,--,70085,19059,89144,12091,77053,--,--,77053,--,--,77053,77049,--,4,77049,--,4,0.97
2013,03,1541,錩泰,1390015,1189062,200953,--,--,200953,200791,--,162,1646,1808,1761,47,--,--,47,1125,--,1172,47,--,--,1172,--,--,0.00
2013,03,1558,伸興,4292800,3220372,1072428,--,--,1072428,353223,--,719205,25372,744577,163206,581371,--,--,581371,37142,--,618513,574363,--,7008,611505,--,7008,10.59
2013,03,1560,中砂,3055979,2167211,888768,--,--,888768,343988,--,544780,-74365,470415,84030,386385,--,--,386385,-401,0,385984,--,--,--,--,--,--,2.74
2013,03,1568,倉佑,1324072,1129071,195001,--,--,195001,134762,5628,65867,2801,68668,17560,51108,-8474,--,42634,12414,--,55048,48484,--,-5850,57553,--,-2505,0.53
2013,03,1582,信錦,6897470,5387477,1509993,--,--,1509993,751244,--,758749,-7529,751220,248759,502461,--,--,502461,181494,--,683955,502461,--,0,683955,--,0,3.42
2013,03,1583,程泰,4278374,3192152,1086222,--,--,1086222,679550,--,406672,69523,476195,116350,359845,--,--,359845,56364,--,416209,268563,--,91282,309049,--,107160,2.79
2013,03,1589,F-永冠,4215058,3057561,1157497,--,--,1157497,595792,--,561705,-37800,523905,128457,395448,--,--,395448,221709,--,617157,395448,--,--,617157,--,--,3.92
2013,03,1590,F-亞德,5515811,2480979,3034832,--,--,3034832,1383829,0,1651003,121513,1772516,474153,1298363,--,--,1298363,167169,--,1465532,1292956,--,5407,1460742,--,4790,8.06
2013,03,1603,華電,1954781,1680418,274363,--,--,274363,114153,14601,174811,16915,191726,26013,165713,--,--,165713,29236,--,194949,165699,--,14,194909,--,40,0.58
2013,03,1604,聲寶,8643739,6842403,1801336,--,--,1801336,1717874,--,83462,486971,570433,-698,571131,--,--,571131,166123,--,737254,510981,--,60150,677104,--,60150,0.95
2013,03,1605,華新,109123854,105906013,3217841,--,--,3217841,3479603,--,-261762,1415302,1153540,127647,1025893,--,--,1025893,5110574,--,6136467,778853,--,247040,5014865,--,1121602,0.22
2013,03,1608,華榮,8286155,8317565,-31410,--,--,-31410,155891,--,-187301,286265,98964,-15610,114574,--,--,114574,750361,--,864935,29448,--,85126,779431,--,85504,0.07
2013,03,1609,大亞電線,12729032,12276553,452479,--,--,452479,649771,--,-197292,131299,-65993,1208,-67201,--,--,-67201,67799,--,598,-42433,--,-24768,25289,--,-24691,-0.07
2013,03,1611,中電,2565701,2040774,524927,924,--,524003,463235,--,60768,-30433,30335,22020,8315,--,--,8315,22185,--,30500,11972,0,-3657,34157,--,-3657,0.03
2013,03,1612,宏泰,3120754,3053130,67624,--,--,67624,159093,--,-91469,121337,29868,-2384,32252,--,--,32252,-21139,--,11113,36900,--,-4648,15761,--,-4648,0.11
2013,03,1613,台一,33003551,32496416,507135,--,--,507135,438684,--,68451,-185619,-117168,50579,-167747,--,--,-167747,82057,--,-85690,-200090,--,32343,-97130,--,11440,-0.88
2013,03,1614,三洋電,4138882,3471777,667105,--,--,667105,538873,--,128232,50354,178586,23675,154911,--,--,154911,12142,--,167053,150333,--,4578,162475,--,4578,0.51
2013,03,1615,大山,2075308,1991758,83550,--,--,83550,76365,--,7185,8643,15828,6910,8918,--,--,8918,1813,--,10731,8918,--,--,10731,--,--,0.08
2013,03,1616,億泰,2489754,2443821,45933,--,--,45933,145000,--,-99067,89304,-9763,-15615,5852,--,--,5852,11757,--,17609,5852,--,--,17609,--,--,0.03
