年,季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
2016,01,2392,正崴,18363475,16765688,1597787,--,--,1597787,2209773,--,-611986,731771,119785,96316,23469,--,--,23469,-671781,--,-648312,23086,--,383,-592989,--,-55323,0.05
2016,01,2393,億光電子,6951057,5211415,1739642,--,--,1739642,1243841,--,495801,56949,552750,104542,448208,--,--,448208,-198959,--,249249,444991,--,3217,255926,--,-6677,1.02
2016,01,2395,研華,10073400,5936535,4136865,--,--,4136865,2654369,--,1482496,151131,1633627,317166,1316461,--,--,1316461,100794,--,1417255,1311915,--,4546,1411741,--,5514,2.08
2016,01,2397,友通資訊,964051,603681,360370,--,--,360370,153855,--,206515,-17508,189007,40306,148701,--,--,148701,13883,--,162584,148701,--,0,162584,--,0,1.30
2016,01,2399,映泰,777583,687565,90018,--,--,90018,108851,--,-18833,-3059,-21892,-953,-20939,--,--,-20939,-2881,--,-23820,-20939,--,--,-23820,--,--,-0.12
2016,01,2401,凌陽科技,1802171,1024800,777371,--,--,777371,701214,-462,75695,-24786,50909,14521,36388,0,--,36388,-169824,--,-133436,2331,--,34057,-165914,--,32478,0.00
2016,01,2402,毅嘉科技,1338188,1286764,51424,--,--,51424,108302,--,-56878,-23199,-80077,-25536,-54541,--,--,-54541,-89097,--,-143638,-54541,--,--,-143638,--,--,-0.18
2016,01,2404,漢唐,4045268,3409106,636162,--,--,636162,179598,--,456564,-31578,424986,91326,333660,--,--,333660,-9695,--,323965,325112,--,8548,315417,--,8548,1.37
2016,01,2405,浩鑫,887522,725369,162153,--,--,162153,235461,0,-73308,9148,-64160,-4620,-59540,--,--,-59540,-81525,--,-141065,-56989,--,-2551,-137990,--,-3075,-0.17
2016,01,2406,國碩科技,5554693,4556804,997889,--,--,997889,251284,--,746605,-76852,669753,157788,511965,--,--,511965,476663,--,988628,237099,--,274866,581585,--,407043,0.71
2016,01,2408,南亞科,10397555,6998729,3398826,--,--,3398826,766011,--,2632815,-787798,1845017,219,1844798,0,--,1844798,6675,--,1851473,1848942,--,-4144,1855617,--,-4144,0.68
2016,01,2409,友達,71135232,70745712,389520,--,--,389520,5486438,--,-5096918,-188110,-5285028,295396,-5580424,--,--,-5580424,-1553960,--,-7134384,-5477326,--,-103098,-6599544,--,-534840,-0.57
2016,01,2412,中華電,56944156,35105652,21838504,--,--,21838504,8048737,-6350,13783417,500501,14283918,2356608,11927310,--,--,11927310,-208797,--,11718513,11667767,--,259543,11468435,--,250078,1.50
2016,01,2413,環科,1082869,891507,191362,--,--,191362,155916,--,35446,-14209,21237,5300,15937,--,--,15937,16052,--,31989,15960,--,-23,32012,--,-23,0.13
2016,01,2414,精技電腦,3659981,3274302,385679,--,--,385679,306658,--,79021,498,79519,10890,68629,0,--,68629,-1836,--,66793,71539,--,-2910,70361,--,-3568,0.44
2016,01,2415,錩新,520194,381704,138490,--,--,138490,95783,-9185,33522,-3068,30454,13306,17148,--,--,17148,-52374,--,-35226,19954,--,-2806,-22268,--,-12958,0.22
2016,01,2417,圓剛,543128,280357,262771,--,--,262771,314559,--,-51788,6329,-45459,1724,-47183,--,--,-47183,-6112,--,-53295,-49014,--,1831,-52213,--,-1082,-0.25
2016,01,2419,仲琦,2043638,1552241,491397,--,--,491397,347395,--,144002,-9997,134005,32495,101510,--,--,101510,-3694,--,97816,90517,--,10993,86859,--,10957,0.40
2016,01,2420,新巨,817731,492780,324951,--,--,324951,148339,--,176612,-17404,159208,26071,133137,--,--,133137,-7830,--,125307,132109,--,1028,124279,--,1028,0.87
2016,01,2421,建準電機,2279644,1813025,466619,--,--,466619,405643,--,60976,4831,65807,14195,51612,--,--,51612,-32567,--,19045,50342,--,1270,18094,--,951,0.20
2016,01,2423,固緯,496435,247433,249002,--,--,249002,206925,--,42077,22844,64921,7393,57528,--,--,57528,-3229,--,54299,58002,--,-474,54799,-500,--,0.42
2016,01,2424,隴華電子,1543,1271,272,--,--,272,5739,--,-5467,-8086,-13553,-925,-12628,--,--,-12628,-1512,--,-14140,-12628,--,--,-14140,--,--,-0.42
2016,01,2425,承啟,1508723,1448652,60071,--,--,60071,33133,--,26938,-13075,13863,68,13795,--,--,13795,-1393,--,12402,13795,--,--,12402,--,--,0.13
2016,01,2426,鼎元,721135,552113,169022,--,--,169022,90224,--,78798,-49536,29262,4200,25062,--,--,25062,-466,--,24596,30921,--,-5859,30628,--,-6032,0.11
2016,01,2427,三商電腦,544436,380493,163943,--,--,163943,161730,--,2213,7070,9283,1814,7469,--,--,7469,4487,--,11956,7502,--,-33,11988,--,-32,0.04
2016,01,2428,興勤電子,1162353,826426,335927,--,--,335927,161950,--,173977,2243,176220,52603,123617,--,--,123617,-30373,--,93244,124893,--,-1276,94520,--,-1276,0.97
2016,01,2429,銘旺科,229908,220333,9575,--,--,9575,14207,--,-4632,10204,5572,0,5572,--,--,5572,--,--,5572,4791,0,781,4791,--,781,0.13
2016,01,2430,燦坤實業,6290383,5303376,987007,--,--,987007,719672,--,267335,-64591,202744,46168,156576,0,--,156576,-2036,--,154540,168425,--,-11849,166396,--,-11856,1.01
2016,01,2431,聯昌電子,824845,715499,109346,--,--,109346,94389,--,14957,-3879,11078,792,10286,--,--,10286,330,--,10616,10286,--,--,10616,--,--,0.09
2016,01,2433,互盛電,805983,499961,306022,--,--,306022,174362,--,131660,-25832,105828,19392,86436,--,--,86436,227400,--,313836,81737,--,4699,311396,--,2440,0.57
2016,01,2434,統懋,51282,75346,-24064,--,--,-24064,18989,--,-43053,-7283,-50336,2997,-53333,--,--,-53333,-2590,--,-55923,-53333,--,--,-55923,0,0,-0.48
2016,01,2436,偉詮電,442015,323509,118506,--,--,118506,95480,--,23026,-1374,21652,4036,17616,--,--,17616,6087,--,23703,17596,--,20,23601,--,102,0.08
2016,01,2437,旺詮,933441,740425,193016,--,--,193016,125397,--,67619,9201,76820,13978,62842,--,--,62842,29163,--,92005,62842,--,0,92005,--,0,0.94
2016,01,2438,翔耀實業,115010,77651,37359,--,--,37359,17493,--,19866,-614,19252,6670,12582,--,--,12582,-2,--,12580,944,--,11638,942,--,11638,0.01
2016,01,2439,美律,2290549,1925028,365521,--,--,365521,358279,--,7242,7851,15093,-23301,38394,--,--,38394,-40990,--,-2596,38397,--,-3,-2344,--,-252,0.21
2016,01,2440,太空梭,476936,450530,26406,--,--,26406,41245,--,-14839,-941,-15780,1321,-17101,--,--,-17101,2637,--,-14464,-17101,--,--,-14464,--,--,-0.12
2016,01,2441,超豐電子,2473026,1755197,717829,--,--,717829,108874,--,608955,-185,608770,77738,531032,--,--,531032,--,--,531032,--,--,--,--,--,--,0.93
2016,01,2442,新美齊,402791,319741,83050,--,--,83050,89142,--,-6092,-64687,-70779,1272,-72051,--,--,-72051,3951,--,-68100,-72574,--,523,-68603,--,503,-0.36
2016,01,2443,新利虹,128035,135613,-7578,--,--,-7578,46527,--,-54105,7132,-46973,34,-47007,0,--,-47007,-3801,--,-50808,-46770,--,-237,-50221,--,-587,-0.32
2016,01,2444,友旺科技,357681,277492,80189,--,--,80189,47923,--,32266,-5730,26536,0,26536,0,--,26536,0,--,26536,26536,0,0,26536,--,--,0.31
2016,01,2448,晶電,6057610,6502012,-444402,519,563,-444358,1052729,59382,-1437705,-509465,-1947170,-282835,-1664335,--,--,-1664335,-132756,--,-1797091,-1639806,--,-24529,-1755368,--,-41723,-1.54
2016,01,2449,京元電子,4358356,3171070,1187286,--,--,1187286,534984,--,652302,77978,730280,127207,603073,--,--,603073,-67916,--,535157,602909,--,164,534748,--,409,0.52
2016,01,2450,神腦,8504683,7353938,1150745,--,--,1150745,928055,-2493,220197,72097,292294,40597,251697,--,--,251697,-13325,--,238372,252797,--,-1100,239472,--,-1100,1.02
2016,01,2451,創見資訊,5648007,4392614,1255393,--,--,1255393,417494,--,837899,-151703,686196,62798,623398,--,--,623398,6487,--,629885,623398,--,--,629885,--,--,1.45
2016,01,2453,凌群,812409,615993,196416,--,--,196416,194216,--,2200,69,2269,1562,707,--,--,707,-165,--,542,3707,--,-3000,3679,--,-3137,0.04
2016,01,2454,聯發科,55905486,34598088,21307398,--,--,21307398,16904306,--,4403092,875095,5278187,805200,4472987,--,--,4472987,-1771566,--,2701421,4362997,--,109990,2587058,--,114363,2.79
2016,01,2455,全新,663268,402994,260274,--,--,260274,55482,--,204792,-11381,193411,33052,160359,--,--,160359,-8000,--,152359,--,--,--,--,--,--,0.65
2016,01,2456,奇力新,1205889,892898,312991,0,0,312991,136803,--,176188,-1052,175136,26489,148647,--,--,148647,-76103,--,72544,145056,--,3591,68953,--,3591,1.14
2016,01,2457,飛宏科技,2580129,2357384,222745,--,--,222745,428235,--,-205490,4471,-201019,-2374,-198645,--,--,-198645,-116516,--,-315161,-198640,--,-5,-315340,--,179,-0.72
2016,01,2458,義隆,1399790,834138,565652,-632,0,566284,447605,--,118679,-6443,112236,22077,90159,--,--,90159,60231,--,150390,109652,--,-19493,170201,--,-19811,0.26
2016,01,2459,敦吉,2514685,2280722,233963,--,--,233963,151614,--,82349,19689,102038,18711,83327,--,--,83327,-33695,--,49632,80259,--,3068,47975,--,1657,0.75
2016,01,2460,建通精密,761553,679787,81766,--,--,81766,91268,--,-9502,-5330,-14832,1158,-15990,--,--,-15990,-17967,--,-33957,-15990,--,--,-33957,--,--,-0.09
2016,01,2461,光群雷射,1157309,872658,284651,--,17322,301973,201571,--,100402,-38055,62347,22711,39636,--,--,39636,-13225,--,26411,30619,--,9017,16879,--,9532,0.23
2016,01,2462,良得電,862505,769464,93041,--,--,93041,80835,--,12206,-11069,1137,427,710,--,--,710,-21648,--,-20938,710,--,--,-20938,--,--,0.01
2016,01,2464,盟立,2237809,1844719,393090,--,--,393090,224149,6,168947,-28844,140103,28567,111536,--,--,111536,-15567,--,95969,111540,--,-4,96072,--,-103,0.58
2016,01,2465,麗臺科技,621021,533967,87054,--,--,87054,122714,0,-35660,-5771,-41431,51,-41482,0,--,-41482,-1180,--,-42662,-39698,--,-1784,-40491,--,-2171,-0.37
2016,01,2466,冠西電,270563,240381,30182,--,--,30182,62591,--,-32409,-6517,-38926,-749,-38177,--,--,-38177,-22356,--,-60533,-37227,--,-950,-59511,--,-1022,-0.24
2016,01,2467,志聖工業,904355,614523,289832,--,--,289832,227531,--,62301,-13798,48503,4499,44004,--,--,44004,-44171,--,-167,49294,--,-5290,5123,--,-5290,0.31
2016,01,2468,華經,311562,266333,45229,--,--,45229,37509,--,7720,1069,8789,1683,7106,--,--,7106,231,--,7337,7106,--,--,7337,--,--,0.10
2016,01,2471,資通,188431,128861,59570,--,--,59570,48002,--,11568,2595,14163,1803,12360,--,--,12360,2133,--,14493,12240,--,120,13120,--,1373,0.27
2016,01,2472,立隆電子,1407346,1056518,350828,--,--,350828,191976,--,158852,43281,202133,31863,170270,--,--,170270,-19573,--,150697,149550,--,20720,138974,--,11723,1.16
2016,01,2474,可成科技,16843396,9632799,7210597,--,--,7210597,1407093,--,5803504,-117424,5686080,1520451,4165629,--,--,4165629,-1690185,--,2475444,4159340,--,6289,2472247,--,3197,5.40
2016,01,2475,華映,9465785,9282786,182999,--,--,182999,1811176,--,-1628177,-1042577,-2670754,119237,-2789991,--,--,-2789991,-294597,--,-3084588,-2852863,--,62872,-2914868,--,-169720,-0.44
2016,01,2476,鉅祥,1073501,764465,309036,--,--,309036,189002,357,120391,7393,127784,39593,88191,--,--,88191,15861,--,104052,73611,--,14580,86834,--,17218,0.41
2016,01,2477,美隆電,742426,568721,173705,--,--,173705,113118,--,60587,24354,84941,17894,67047,--,--,67047,-24351,--,42696,66341,--,706,41993,--,703,0.28
2016,01,2478,大毅,869832,682522,187310,--,--,187310,103358,--,83952,-10885,73067,12640,60427,--,--,60427,-39770,--,20657,59316,--,1111,14660,--,5997,0.23
2016,01,2480,敦陽科技,976177,721044,255133,--,--,255133,182849,--,72284,4013,76297,10300,65997,--,--,65997,-12647,--,53350,65997,--,0,53350,--,0,0.50
2016,01,2481,強茂,3165789,2445361,720428,--,--,720428,480852,--,239576,69339,308915,82853,226062,--,--,226062,-1681,--,224381,178118,--,47944,172092,--,52289,0.50
2016,01,2482,連宇,207972,103237,104735,--,--,104735,91547,--,13188,-2199,10989,1940,9049,--,--,9049,-2387,--,6662,9168,--,-119,6781,--,-119,0.15
2016,01,2483,百容,371860,261310,110550,--,--,110550,70790,0,39760,6093,45853,8900,36953,--,--,36953,5621,--,42574,36455,--,498,42039,--,535,0.33
2016,01,2484,希華,708687,575747,132940,--,--,132940,82456,--,50484,-25596,24888,15108,9780,--,--,9780,7440,--,17220,10490,--,-710,17790,--,-570,0.07
2016,01,2485,兆赫電子,4143579,3547219,596360,--,--,596360,236525,--,359835,-95422,264413,44023,220390,--,--,220390,-6594,--,213796,224442,--,-4052,217848,--,-4052,0.71
2016,01,2486,一詮精密,1200140,1086849,113291,--,--,113291,142920,--,-29629,-20148,-49777,-15010,-34767,--,--,-34767,-15989,--,-50756,-32421,--,-2346,-48410,--,-2346,-0.16
2016,01,2488,漢平,666695,478927,187768,--,--,187768,77932,--,109836,1872,111708,21782,89926,--,--,89926,-15167,--,74759,90047,--,-121,75151,--,-392,1.13
2016,01,2489,瑞軒,3895729,3635392,260337,--,--,260337,702126,--,-441789,1754348,1312559,269151,1043408,--,--,1043408,-78667,--,964741,1027359,--,16049,986948,--,-22207,1.27
2016,01,2491,吉祥全,80574,65988,14586,--,--,14586,33485,--,-18899,2575,-16324,0,-16324,--,--,-16324,-2631,--,-18955,-10411,--,-5913,-13042,--,-5913,-0.15
2016,01,2492,華新科,4226440,3268542,957898,--,--,957898,472077,--,485821,3556,489377,57366,432011,--,--,432011,-92272,--,339739,394383,--,37628,298101,--,41638,0.71
2016,01,2493,揚博科技,630125,435721,194404,--,--,194404,78725,--,115679,8987,124666,21193,103473,--,--,103473,-390,--,103083,--,--,--,--,--,--,0.90
2016,01,2495,普安,391894,201327,190567,--,--,190567,167762,--,22805,13792,36597,6277,30320,--,--,30320,207,--,30527,30320,--,0,30527,--,0,0.11
2016,01,2496,卓越成功,55652,37719,17933,--,--,17933,12361,--,5572,-631,4941,0,4941,--,--,4941,--,--,4941,--,--,--,--,--,--,0.11
2016,01,2497,怡利電子,641487,485747,155740,--,--,155740,139399,--,16341,8819,25160,18758,6402,--,--,6402,36,--,6438,6402,--,0,6438,--,0,0.05
2016,01,2498,宏達電,14820982,13433886,1387096,--,--,1387096,6190207,--,-4803111,2307150,-2495961,120486,-2616447,--,--,-2616447,-541081,--,-3157528,-2616447,--,--,-3157528,--,--,-3.16
2016,01,2499,東貝光電,2001763,1581747,420016,2093,--,417923,362115,--,55808,-54588,1220,-1914,3134,0,--,3134,-108402,--,-105268,3424,--,-290,-104463,--,-805,0.01
2016,01,2501,國建,2160566,1630465,530101,--,--,530101,252990,--,277111,-37910,239201,9965,229236,--,--,229236,-476403,--,-247167,266520,--,-37284,-198002,--,-49165,0.16
2016,01,2504,國產,7016263,7116261,-99998,--,--,-99998,619070,--,-719068,260101,-458967,-131300,-327667,--,--,-327667,26065,--,-301602,-73121,--,-254546,-97251,--,-204351,-0.05
2016,01,2505,國揚實業,69861,49476,20385,--,--,20385,70896,--,-50511,-2617,-53128,0,-53128,0,--,-53128,-980,--,-54108,-53066,--,-62,-54046,--,-62,-0.09
2016,01,2506,太設,350435,105552,244883,--,--,244883,202949,2687,44621,6118,50739,15752,34987,--,--,34987,-34418,--,569,19276,--,15711,-18424,--,18993,0.05
2016,01,2509,全坤建,189109,114410,74699,--,--,74699,47588,--,27111,-7344,19767,3147,16620,--,--,16620,-27938,--,-11318,12797,--,3823,-11567,--,249,0.08
2016,01,2511,太子,1811908,1184131,627777,--,--,627777,543958,--,83819,32772,116591,11886,104705,--,--,104705,-92669,--,12036,111458,--,-6753,18789,--,-6753,0.07
2016,01,2515,中工,2660811,2433828,226983,--,--,226983,183184,--,43799,16195,59994,17779,42215,--,--,42215,-690,--,41525,41495,--,720,40887,--,638,0.03
2016,01,2516,新建,1172551,1109000,63551,--,--,63551,57288,--,6263,-3190,3073,-22519,25592,--,--,25592,19192,--,44784,27266,--,-1674,46283,--,-1499,0.12
2016,01,2520,冠德,2350598,1657450,693148,--,--,693148,400634,--,292514,-57605,234909,109458,125451,--,--,125451,-5708,--,119743,107990,--,17461,103194,--,16549,0.22
2016,01,2524,京城,380266,227789,152477,--,--,152477,64962,--,87515,-32908,54607,7328,47279,--,--,47279,0,--,47279,47279,--,--,47279,--,--,0.12
2016,01,2527,宏璟,324607,261935,62672,--,--,62672,48896,--,13776,579,14355,2018,12337,--,--,12337,-47589,--,-35252,13789,--,-1452,-33800,--,-1452,0.05
2016,01,2528,皇普建設,66,0,66,--,--,66,8377,--,-8311,-1947,-10258,0,-10258,--,--,-10258,--,--,-10258,--,--,--,--,--,--,-0.08
2016,01,2530,華建,2256630,1543930,712700,--,--,712700,127232,--,585468,-9236,576232,23123,553109,--,--,553109,--,--,553109,554362,--,-1253,554362,--,-1253,2.07
2016,01,2534,宏盛,204182,76558,127624,--,--,127624,58235,--,69389,-35713,33676,23722,9954,--,--,9954,-44304,--,-34350,--,--,--,--,--,--,0.02
2016,01,2535,達工,3021009,2793802,227207,--,--,227207,97532,--,129675,44002,173677,28966,144711,--,--,144711,132,--,144843,146687,--,-1976,150523,--,-5680,0.71
2016,01,2536,宏普建設,3484839,2453820,1031019,--,--,1031019,28370,--,1002649,-2784,999865,29228,970637,--,--,970637,-1709,--,968928,--,--,--,--,--,--,2.92
2016,01,2537,聯上開發,804960,489987,314973,--,--,314973,45844,--,269129,9266,278395,14707,263688,--,--,263688,--,--,263688,--,--,--,--,--,--,0.99
2016,01,2538,基泰建設,335099,187404,147695,--,--,147695,32989,--,114706,-1498,113208,788,112420,--,--,112420,-14137,--,98283,111496,--,924,97359,--,924,0.25
2016,01,2539,櫻花建設,471083,299015,172068,--,--,172068,46146,--,125922,-1549,124373,11574,112799,--,--,112799,--,--,112799,--,--,--,--,--,--,0.39
2016,01,2540,愛山林,107951,25663,82288,--,--,82288,47806,--,34482,-23111,11371,5665,5706,--,--,5706,--,--,5706,5706,--,0,5706,--,0,0.04
2016,01,2542,興富發,9130633,5476444,3654189,--,--,3654189,845204,--,2808985,64046,2873031,79157,2793874,--,--,2793874,8417,--,2802291,2831759,--,-37885,2840176,--,-37885,2.48
2016,01,2543,皇昌營造,1212272,1147607,64665,--,--,64665,28475,--,36190,7348,43538,4045,39493,--,--,39493,--,--,39493,39472,--,21,39472,--,21,0.16
2016,01,2545,皇翔,2612625,1947135,665490,--,--,665490,126386,--,539104,-82576,456528,49954,406574,--,--,406574,--,--,406574,406574,--,--,406574,--,--,1.24
2016,01,2546,根基,1913206,1801724,111482,--,--,111482,48880,--,62602,-2539,60063,12373,47690,--,--,47690,-1704,--,45986,47691,--,-1,45988,--,-2,0.45
2016,01,2547,日勝,714866,284855,430011,--,--,430011,560368,--,-130357,-91703,-222060,23585,-245645,--,--,-245645,-78,--,-245723,-248612,--,2967,-248690,--,2967,-0.28
2016,01,2548,華固建設,252661,174311,78350,--,--,78350,93780,--,-15430,3768,-11662,23416,-35078,--,--,-35078,2650,--,-32428,-36820,--,1742,-24100,--,-8328,-0.13
2016,01,2597,潤弘精密,1879846,1623147,256699,--,--,256699,162799,--,93900,-2287,91613,10658,80955,--,--,80955,-297226,--,-216271,66861,--,14094,-224781,--,8510,0.50
2016,01,2601,益航,2186958,630171,1556787,--,--,1556787,1278261,--,278526,-671262,-392736,124639,-517375,--,--,-517375,-202027,--,-719402,-482972,--,-34403,-628861,--,-90541,-1.30
2016,01,2603,長榮海運,28604206,31275934,-2671728,-6796,2089,-2662843,1461006,11705,-4112144,-658817,-4770961,-183373,-4587588,--,--,-4587588,-124094,--,-4711682,-3840124,--,-747464,-3925694,--,-785988,-1.09
2016,01,2605,新興,1189886,732331,457555,--,--,457555,47551,--,410004,15172,425176,37432,387744,0,--,387744,-434897,--,-47153,270795,--,116949,-115394,--,68241,0.48
2016,01,2606,裕民,1464863,1675288,-210425,--,--,-210425,68522,--,-278947,-364813,-643760,4189,-647949,--,--,-647949,-1216479,--,-1864428,-647949,--,--,-1864428,--,--,-0.77
2016,01,2607,榮運,1782364,1454112,328252,--,--,328252,56479,--,271773,-34540,237233,40943,196290,--,--,196290,-244479,--,-48189,196970,--,-680,-43516,--,-4673,0.18
2016,01,2608,嘉里大榮,2277398,1798515,478883,0,0,478883,106070,--,372813,46179,418992,77265,341727,--,--,341727,--,--,341727,341262,0,465,341262,0,465,0.71
2016,01,2609,陽明海運,27120874,29224200,-2103326,--,--,-2103326,1519617,51771,-3571172,-229162,-3800334,-139028,-3661306,--,--,-3661306,-136867,--,-3798173,-3655992,--,-5314,-3792020,--,-6153,-1.06
2016,01,2610,華航,34999023,29250258,5748765,--,--,5748765,3377551,--,2371214,-504852,1866362,358897,1507465,--,--,1507465,-67202,--,1440263,1463951,--,43514,1399680,--,40583,0.27
2016,01,2611,志信,306724,211327,95397,--,--,95397,81277,--,14120,-5748,8372,2651,5721,--,--,5721,29924,--,35645,2235,--,3486,31116,--,4529,0.01
2016,01,2612,中航,813346,584713,228633,--,--,228633,90874,0,137759,-44853,92906,14084,78822,--,--,78822,-228842,--,-150020,78822,--,0,-150020,--,0,0.31
2016,01,2613,中櫃,601062,567833,33229,--,--,33229,27400,--,5829,-1858,3971,1424,2547,--,--,2547,701,--,3248,2546,--,1,3247,--,1,0.03
2016,01,2614,東森,2744076,2057623,686453,--,--,686453,937983,--,-251530,-24519,-276049,16223,-292272,--,--,-292272,-32019,--,-324291,-270895,--,-21377,-305160,--,-19131,-0.39
2016,01,2615,萬海,14053240,12819516,1233724,--,--,1233724,1029064,--,204660,-178428,26232,11014,15218,--,--,15218,-156923,--,-141705,42998,--,-27780,-114931,--,-26774,0.02
2016,01,2616,山隆通運,3312212,2966953,345259,--,--,345259,276392,--,68867,7683,76550,14345,62205,--,--,62205,11308,--,73513,61657,--,548,73718,--,-205,0.55
2016,01,2617,台航,566585,558537,8048,--,--,8048,23959,--,-15911,24778,8867,-160,9027,--,--,9027,-158760,--,-149733,9027,--,--,-149733,--,--,0.02
2016,01,2618,長榮航空,34906089,29833469,5072620,--,--,5072620,2913766,--,2158854,-633490,1525364,323925,1201439,--,--,1201439,682829,--,1884268,1067326,--,134113,1750665,--,133603,0.28
2016,01,2634,漢翔公司,6329017,5352499,976518,--,--,976518,251509,--,725009,-152275,572734,88941,483793,--,--,483793,-12206,--,471587,483793,--,--,471587,--,--,0.53
2016,01,2637,慧洋-KY,2750122,2212635,537487,--,--,537487,38454,--,499033,350500,849533,1334,848199,--,--,848199,-2844545,--,-1996346,848358,--,-159,-1993479,--,-2867,1.65
2016,01,2642,宅配通,672360,542767,129593,--,--,129593,93760,--,35833,19849,55682,7642,48040,--,--,48040,544,--,48584,48040,--,--,48584,--,--,0.50
2016,01,2701,萬企,95233,48409,46824,--,--,46824,7218,--,39606,58953,98559,15359,83200,--,--,83200,-61493,--,21707,--,--,--,--,--,--,0.21
2016,01,2702,華園,328738,77787,250951,--,--,250951,201388,--,49563,-12040,37523,16749,20774,--,--,20774,-32957,--,-12183,20774,--,--,-12183,--,--,0.22
2016,01,2704,國賓,965640,581693,383947,--,--,383947,239773,--,144174,-1465,142709,27368,115341,--,--,115341,-185119,--,-69778,120040,--,-4699,-65079,--,-4699,0.33
2016,01,2705,六福,768870,565509,203361,--,--,203361,259275,--,-55914,-13090,-69004,-130,-68874,0,--,-68874,-925,--,-69799,-68874,--,--,-69799,--,--,-0.21
2016,01,2706,第一店,86699,20667,66032,--,--,66032,7909,--,58123,91538,149661,23176,126485,--,--,126485,-74196,--,52289,--,--,--,--,--,--,0.30
2016,01,2707,晶華酒店,1724561,1146884,577677,--,--,577677,260939,--,316738,-6798,309940,57431,252509,--,--,252509,-18371,--,234138,255993,--,-3484,237589,--,-3451,2.02
2016,01,2712,遠雄來,114168,70810,43358,--,--,43358,29852,--,13506,996,14502,2465,12037,--,--,12037,--,--,12037,--,--,--,--,--,--,0.11
2016,01,2722,夏都,144977,75005,69972,--,--,69972,49982,-55,19935,277,20212,3450,16762,--,--,16762,3269,--,20031,--,--,--,--,--,--,0.18
2016,01,2723,美食-KY,5468800,2398424,3070376,--,--,3070376,2577017,--,493359,13775,507134,127837,379297,--,--,379297,-36274,--,343023,369303,--,9994,332903,--,10120,2.62
2016,01,2727,王品,4199405,2145957,2053448,--,--,2053448,1862959,--,190489,-24880,165609,42826,122783,--,--,122783,-11276,--,111507,82159,--,40624,76780,--,34727,1.07
2016,01,2731,雄獅旅遊,4584814,3941049,643765,--,--,643765,584280,--,59485,31399,90884,15359,75525,--,--,75525,-698,--,74827,75759,--,-234,75044,--,-217,1.08
2016,01,2739,寒舍餐旅,1141510,684928,456582,--,--,456582,344105,-4255,108222,9779,118001,19761,98240,--,--,98240,-10317,--,87923,98241,--,-1,87924,--,-1,0.97
2016,01,2841,台灣土地,67635,29158,38477,--,--,38477,189011,--,-150534,206150,55616,25401,30215,--,--,30215,-200,--,30015,30215,--,0,30015,--,0,0.04
2016,01,2901,欣欣大眾,32512,4483,28029,--,--,28029,22782,--,5247,2026,7273,1236,6037,--,--,6037,18,--,6055,--,--,--,--,--,--,0.08
2016,01,2903,遠百,10874476,5344605,5529871,--,--,5529871,4669955,--,859916,-254149,605767,217719,388048,--,--,388048,198280,--,586328,304718,--,83330,494456,--,91872,0.22
2016,01,2904,匯僑,140939,76059,64880,--,--,64880,17586,--,47294,-2377,44917,7768,37149,--,--,37149,-2044,--,35105,37260,--,-111,35216,--,-111,0.54
2016,01,2906,高林實,1376439,1073101,303338,--,--,303338,279906,--,23432,-2188,21244,6847,14397,--,--,14397,-2326,--,12071,14798,--,-401,4726,--,7345,0.07
2016,01,2908,特力,9641635,6538324,3103311,--,--,3103311,2760617,--,342694,52119,394813,88689,306124,--,--,306124,-8979,--,297145,306126,--,-2,297229,--,-84,0.60
2016,01,2910,統領,145023,47245,97778,0,0,97778,76160,--,21618,-7777,13841,6393,7448,--,--,7448,-3002,--,4446,7448,--,0,4446,--,0,0.04
2016,01,2911,麗嬰房,2327212,1222033,1105179,--,--,1105179,1104376,--,803,16212,17015,-236,17251,--,--,17251,-8360,--,8891,12483,--,4768,4129,--,4762,0.06
2016,01,2912,統一超,51519542,34844146,16675396,--,--,16675396,14156975,--,2518421,742088,3260509,517244,2743265,--,--,2743265,-12754,--,2730511,2447246,--,296019,2434492,--,296019,2.35
2016,01,2913,台灣農林,175079,72494,102585,--,--,102585,53336,--,49249,69374,118623,-9260,127883,--,--,127883,--,--,127883,127883,--,0,127883,--,0,0.17
2016,01,2915,潤泰全球,2675344,1237387,1437957,--,--,1437957,361537,--,1076420,1746497,2822917,36392,2786525,--,--,2786525,200023,--,2986548,2229861,--,556664,2627552,--,358996,2.51
2016,01,2923,鼎固-KY,2123457,896882,1226575,0,0,1226575,152471,--,1074104,-337255,736849,359194,377655,0,--,377655,-184185,--,193470,351820,--,25835,181667,--,11803,0.20
