年季,公司代號,公司名稱,現金及約當現金,應收款項,當期所得稅資產,待出售資產,投資,再保險合約資產,不動產及設備,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總額,短期債務,應付款項,當期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,以成本衡量之金融負債,應付債券,特別股負債,其他金融負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,待註銷股本股數（單位：股）,負債及權益總計,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值
2015/03,2816,旺旺保險,2299921,973590,12440,--,5261763,4086641,812806,108370,3082,846705,--,14405318,--,1044911,--,--,--,--,--,--,--,--,9475995,44087,--,190601,64489,84117,--,10904200,2129600,0,1347033,-5074,--,3471559,--,--,29559,3501118,0,0,14405318,0,16.3
2015/03,2823,中壽,36430308,11028839,1850915,--,1025169325,258828,6920553,81886,4632287,19395259,64040001,1169808201,--,8661588,--,--,7486872,--,--,--,--,0,999000375,0,8308578,266981,8183614,1727360,64040001,1097675369,33401467,2289273,35825355,616737,--,--,--,--,--,72132832,0,0,1169808201,0,21.6
2015/03,2832,台產,2658766,781385,--,--,10369293,1933956,378170,5873,15116,727292,--,16869851,--,871264,49282,--,--,--,--,--,--,--,7816042,--,--,46780,283676,188302,--,9255346,3638164,117725,4094208,-206209,-29383,--,--,--,--,7614505,1365000,--,16869851,0,21.01
2015/03,2850,新產,7224733,1525561,--,--,12380757,4742613,1053426,43527,206505,796131,0,27973253,--,1657488,48163,--,26904,--,--,--,--,--,17496510,--,--,534387,80929,141680,--,19986061,3159633,63663,4110496,653967,-567,--,--,--,--,7987192,27000,--,27973253,0,25.28
2015/03,2851,中再保,17656673,156778,69977,--,10103664,3917711,214586,752,36666,1052256,--,33209063,--,460320,10542,--,71219,--,--,--,--,--,23454931,--,--,5630,92513,24128,--,24119283,5622750,300000,3243938,-76908,--,--,--,--,--,9089780,0,0,33209063,0,16.17
2015/03,2852,第一保,1048428,674413,--,--,8537353,2095198,634056,5645,47226,521557,--,13563876,--,608481,5378,--,--,--,--,--,--,--,7826991,--,--,172506,92934,35451,--,8741741,3011638,0,1879493,-68996,--,--,--,--,--,4822135,0,--,13563876,0,16.01
2015/03,2867,三商美邦,50150333,8804227,1060405,--,716081950,203918,8204454,46386,2375673,5585504,48132372,840645222,--,4565765,0,--,11232408,--,--,5000000,2000000,--,737706091,0,1747385,1924150,2990270,1012674,48132372,816311115,14877023,1302840,13354154,-5199910,--,--,--,--,--,24334107,0,--,840645222,0,16.36
