年季,公司代號,公司名稱,現金及約當現金,應收款項,當期所得稅資產,待出售資產,投資,再保險合約資產,不動產及設備,無形資產,遞延所得稅資產,其他資產,分離帳戶保險商品資產,資產總額,短期債務,應付款項,當期所得稅負債,與待出售資產直接相關之負債,透過損益按公允價值衡量之金融負債,避險之衍生金融負債,以成本衡量之金融負債,應付債券,特別股負債,其他金融負債,保險負債,具金融商品性質之保險契約準備,外匯價格變動準備,負債準備,遞延所得稅負債,其他負債,分離帳戶保險商品負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,每股參考淨值,Unnamed: 45
2013/03,2816,旺旺保險,1403591.0,1030292.0,9296.00,--,5701121.0,4408418.0,795786.0,168796.00,--,650511.0,--,14167811.0,--,995016.0,--,--,--,--,--,--,--,--,9699644.0,125014.00,--,150770.00,88129.0,118222.0,--,11176795.0,2000000.0,0.00,890678.0,100338.0,--,--,--,--,--,2991016.0,0.0,0.0,14.96,
2013/03,2823,中壽,78114297.0,10061190.0,973874.00,--,748081628.0,275590.0,4772095.0,36161.00,893742.00,3909390.0,63344652.00,910462619.0,--,5474592.0,--,--,476619.00,--,--,--,--,10995.00,776935336.0,6331671.00,2279959.00,220354.00,1449149.0,3041653.0,63344652.00,859564980.0,27221477.0,6454129.00,14496030.0,2726003.0,--,--,--,--,--,50897639.0,0.0,0.0,21.32,
2013/03,2832,台產,2490690.0,858975.0,--,--,9475223.0,2337617.0,399253.0,--,16400.00,804388.0,--,16382546.0,--,822179.0,38052.00,--,--,--,--,--,--,--,7904108.0,--,--,31910.00,281200.0,580628.0,--,9658077.0,3638164.0,117725.00,3043057.0,-74477.0,--,--,--,--,--,6724469.0,0.0,0.0,18.48,
2013/03,2850,新產,6641121.0,1708817.0,0.00,0.00,10151651.0,4653525.0,1103121.0,52154.00,201697.00,714244.0,0.00,25226330.0,--,1486570.0,38988.00,--,193.00,--,--,--,--,--,16514009.0,--,--,485856.00,19033.0,151275.0,--,18695924.0,3159633.0,63663.00,2421243.0,885867.0,0.00,--,--,--,--,6530406.0,0.0,0.0,20.67,
2013/03,2851,中再保,17192056.0,144315.0,106506.00,--,9852471.0,4046196.0,204861.0,2466.00,83375.00,1040210.0,--,32672456.0,--,464065.0,25041.00,--,11186.00,0.00,--,--,--,--,23377649.0,--,--,--,41555.0,36283.0,--,23955779.0,5622750.0,300000.00,3126812.0,-332885.0,--,--,--,--,--,8716677.0,0.0,0.0,15.5,
2013/03,2852,第一保,1137072.0,874423.0,0.00,--,8305750.0,2247106.0,606329.0,1980.00,47623.00,509133.0,--,13729416.0,--,780719.0,11285.00,--,--,--,--,--,--,--,7846883.0,--,--,208544.00,92934.0,55033.0,--,8995398.0,3011638.0,--,1674573.0,47807.0,--,--,--,--,--,4734018.0,0.0,0.0,15.72,
2013/03,2867,三商美邦,63556431.0,8180961.0,656900.00,0.00,525768475.0,1879919.0,5947069.0,34291.00,277281.00,3621593.0,56004887.00,665927807.0,0.00,5741256.0,0.00,0.00,584294.00,0.00,0.00,0.00,3007006.00,0.00,570047171.0,4556015.00,619477.00,1848434.00,203872.0,1761501.0,56004887.00,644373913.0,12280539.0,1528522.00,8634813.0,-889980.0,0.00,--,0.00,0.00,--,21553894.0,0.0,0.0,17.55,
