公司代號,公司名稱,營業收入,營業成本,營業毛利,營業費用,營業利益,營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利,所得稅費用(利益),繼續營業單位稅後淨利,停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,每股稅後盈餘,換算匯率,換算匯率參考依據
"9102","東亞科",9970257,8946702,1023555,999795,23760,93989,320528,-202779,20247,-223026,-58567,0,0,-281593,-274368,-7225,-0.60,21.96,資產負債表日台銀新加坡收盤價買賣平均匯率
"9105","泰金寶",64811699,61380623,3431076,1009425,2421651,172082,323691,2270042,64921,2205121,0,0,0,2205121,2205121,0,0.56,0.964:1(THB:NT),依財報日之匯率
