公司代號,公司名稱,營業收入,營業成本,營業毛利,營業費用,營業利益,營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利,所得稅費用(利益),繼續營業單位稅後淨利,停業單位損益,非常損益,會計原則變動之累積影響數,合併總損益,合併淨損益,少數股權損益,每股稅後盈餘,換算匯率,換算匯率參考依據
"9102","東亞科",3127835,2823926,303909,349646,-45737,8546,48485,-85676,10572,-96248,0,0,0,-96248,-85315,-10933,-0.19,20.06,資產負債表日台銀新加坡收盤價買賣平均匯率
"9105","泰金寶",11377497,10762671,614826,251881,362945,27812,94457,296300,5091,291209,0,0,0,291209,291209,0,0.08,0.834:1(THB:NT),依財報日之匯率
