公司代號,公司名稱,利息淨收益,利息以外淨損益,呆帳費用,營業費用,繼續營業單位稅前合併淨利(淨損),所得稅(費用)利益,繼續營業單位稅後合併淨利(淨損),停業單位損益(稅後),非常損益(稅後),會計原則變動之累積影響數(稅後),合併總損益,合併總損益歸屬予_母公司股東,合併總損益歸屬予_少數股權,基本每股盈餘,稀釋每股盈餘
"2801","彰化銀行",7725179,4987512,479576,6368179,5864936,-940050,4924886,0,0,0,4924886,4924886,0,0.73,0.73
"2809","京城銀行",1724535,873397,-54949,745379,1907502,-363991,1543511,0,0,0,1543511,1543511,0,1.47,1.30
"2812","台中銀行",2659727,660785,49939,1733335,1537238,-268592,1268646,0,0,0,1268646,1268646,0,0.55,0.51
"2836","高銀",1036851,396549,180403,1000943,252054,-35179,216875,0,0,0,216875,216875,0,0.31,0.00
"2838","聯邦銀行",2878156,1230008,-624380,2987492,1745052,-269961,1475091,0,0,0,1475091,1470204,4887,0.84,0.75
"2845","遠東商銀",1950320,2852283,230436,2892001,1680166,-138721,1541445,0,0,0,1541445,1541445,0,0.73,0.72
"2847","大眾銀行",2560419,2054303,476108,3033275,1105339,-170778,934561,0,0,0,934561,927323,7238,0.42,0.42
"2849","安泰銀行",1760398,2083675,269834,1868387,1705852,-204558,1501294,0,0,-179,1501115,1501115,0,0.89,0.85
