公司代號,公司名稱,營業收入,營業成本,營業毛利(毛損),營業費用,營業淨利(淨損),營業外收入及利益,營業外費用及損失,繼續營業單位稅前淨利(淨損),所得稅費用(利益),繼續營業單位淨利(淨損),停業單位損益,非常損益,會計原則變動累積影響數,合併總損益,合併淨損益,共同控制下前手權益損益,少數股權損益,基本每股盈餘
"1512","瑞利",2074527,1754084,320443,242684,77759,17837,62022,33574,26913,6661,0,0,0,6661,2849,0,3812,0.02
"1513","中興電",4524799,3617653,907146,634726,272420,48423,27710,293133,36176,256957,0,0,0,256957,254296,0,2661,0.54
"1514","亞力電機",1810385,1553490,256895,208138,48199,13982,5399,56782,9769,47013,6079,0,0,53092,54828,0,-1736,0.28
"1515","力山",1591614,1256524,335090,293614,41138,20435,29980,31593,-655,32248,0,0,0,32248,31791,0,457,0.14
"1517","利奇機械",2042224,1727677,314547,164794,149753,27193,18369,158577,49370,109207,0,0,0,109207,101871,0,7336,0.45
"1519","華城電機",1704538,1496787,207751,308783,-101032,33254,37199,-104977,-16937,-88040,0,0,0,-88040,-88040,0,0,-0.34
"1521","大億",2161108,1817661,343447,196675,142977,43651,8359,178269,18804,159465,0,0,0,159465,159465,0,0,2.09
"1522","堤維西",7345425,6153453,1191972,1085827,111802,76610,149243,39169,42367,-3198,0,0,0,-3198,-24322,0,21124,-0.08
"1524","耿鼎企業",1379619,1268616,111003,164024,-53021,28755,32115,-56381,-9044,-47337,0,0,0,-47337,-47337,0,0,-0.30
"1525","江申工業",736130,625756,110374,52553,57821,148931,288,206464,30387,176077,0,0,0,176077,176077,0,0,2.54
"1526","日馳",317895,259676,58219,48971,9248,1568,7581,3235,-1618,4853,0,0,0,4853,4853,0,0,0.10
"1527","鑽全",1413281,1068976,344305,142374,201931,64895,153677,113149,28122,85027,0,0,0,85027,85027,0,0,0.55
"1528","恩德",1553075,1207625,345450,309097,36353,54113,37842,52624,16914,35710,0,0,0,35710,37616,0,-1906,0.27
"1529","樂士",49259,223922,-174663,31826,-206489,14672,51537,-243354,190,-243544,0,0,0,-243544,-243867,0,323,-0.97
"1530","亞崴機電",1897674,1431113,466561,265856,196631,16053,31012,181672,37981,143691,0,0,0,143691,143691,0,0,1.57
"1531","高林股",1526417,1203893,322524,232306,90218,33527,29046,94699,28193,66506,0,0,0,66506,64064,0,2442,0.33
"1532","勤美",8330296,6974818,1355478,763071,592407,225569,115152,702824,100093,602731,0,0,0,602731,325951,0,276780,0.86
"1533","車王電",1028251,688001,340250,294838,45412,172248,30213,187447,94990,92457,0,0,0,92457,92463,0,-6,0.97
"1535","中宇",4699545,4222891,476654,180229,296425,104053,5102,395376,67242,328134,0,0,0,328134,328134,0,0,2.90
"1536","和大工業",1837991,1389671,448320,222544,225776,25577,55838,195515,31938,163577,0,0,0,163577,160319,0,3258,0.94
"1537","廣隆光電",2744757,2199417,545340,208083,337257,20374,5429,352202,102668,249534,0,0,0,249534,244316,0,5218,2.99
"1538","正峰新",424635,356588,68047,177428,-109381,16770,12256,-104867,2868,-107735,0,0,0,-107735,-107735,0,0,-0.66
"1539","巨庭機械",730849,671975,58874,57962,912,4148,16234,-11174,3291,-14465,0,0,0,-14465,-14465,0,0,-0.22
"1540","喬福機械",754997,582595,172402,71073,101329,12953,9357,104925,14422,90503,0,0,0,90503,90503,0,0,1.14
"1541","錩泰",908054,743499,164555,161039,3516,1596,15290,-10178,1396,-11574,0,0,0,-11574,-11574,0,0,-0.15
"1558","伸興",2387167,1822366,564801,244441,320360,19521,15721,324160,75193,248967,0,0,0,248967,249384,0,-417,5.11
"1568","倉佑",981022,817950,163072,100914,62158,40682,35341,67499,7562,59937,0,0,0,59937,67068,0,-7131,0.73
"1582","信錦",4247948,3286475,961473,443764,517709,83622,37043,564288,185138,379150,0,0,0,379150,372907,0,6243,2.73
"1583","程泰",3618298,2593164,1025134,521392,503742,36761,63892,476611,133065,343546,0,0,0,343546,257443,0,86103,2.68
"1589","F-永冠",2828898,2179283,649615,399914,249701,10077,61865,197913,41715,156198,0,0,0,156198,156198,0,0,1.88
"1590","F-亞德",2822868,1353046,1469822,679048,790774,37923,29978,798719,220636,578083,0,0,0,578083,567933,0,10150,3.79
"1603","華電",1384699,1222477,162222,67898,94324,62398,47523,109199,7484,101715,0,0,0,101715,101715,0,0,0.36
"1604","聲寶",6627604,5210654,1416950,1180159,236791,317820,188896,365715,2809,362906,0,0,0,362906,358284,0,4622,0.64
"1605","華新",78267344,75669627,2597717,2622922,-25205,581984,1445536,-888757,375449,-1264206,0,0,0,-1264206,-1315250,0,51044,-0.37
"1608","華榮",7255235,6994160,261075,128106,132969,253891,67515,319345,22286,297059,0,0,0,297059,292393,0,4666,0.59
"1609","大亞電線",9104350,8464433,639917,429630,210287,47241,158239,99289,45307,53982,0,0,0,53982,11455,0,42527,0.02
"1611","中電",3540695,2858526,682169,311891,365317,20267,40945,344639,64405,280234,0,0,0,280234,281225,0,-991,0.71
"1612","宏泰",2907284,2705650,201634,102489,99145,63149,24055,138239,21460,116779,0,0,0,116779,117668,0,-889,0.36
"1613","台一",23843031,23190426,652605,286594,366011,138431,492696,11746,-15566,27312,0,51018,0,78330,62100,0,16230,0.28
"1614","三洋電",3975009,3011241,963768,797117,166651,32186,5695,193142,37072,156070,0,0,0,156070,154220,0,1850,0.51
"1615","大山",2084161,1943264,140897,56081,84816,6800,8984,82632,13379,69253,0,0,0,69253,69253,0,0,0.62
"1616","億泰",2123408,2024399,99009,91385,7624,35892,22123,21393,3303,18090,0,0,0,18090,18090,0,0,0.10
"1617","榮星電線",2218679,2125179,93500,125475,-31975,14201,36239,-54013,2446,-56459,0,0,0,-56459,-56392,0,-67,-0.40
"1618","合機公司",1880227,1726945,153282,59696,93586,21924,5985,109525,24067,85458,0,0,0,85458,85458,0,0,0.35
"1626","F-艾美",7055196,5441717,1613479,1136599,479418,156614,149970,486062,53960,432102,0,0,0,432102,432102,0,0,4.13
"1701","中化",2480449,1635277,845172,674653,170519,96400,18094,248825,44738,204087,0,0,0,204087,203659,0,428,0.69
"1702","南僑化工",5605161,3981618,1623543,1277063,346480,34978,68510,312948,127571,185377,0,0,0,185377,162287,0,23090,0.65
"1704","榮化",24574957,23551422,1023535,1213324,-189789,777628,231951,355888,507108,-151220,0,0,0,-151220,465025,0,-616245,0.58
"1707","葡萄王",2139564,269832,1869732,1427179,442553,32855,4039,471369,79413,391956,0,0,0,391956,287974,0,103982,2.21
"1708","東鹼",1917785,1469002,448783,221855,226928,36970,19081,244817,43983,200834,0,0,0,200834,200080,0,754,1.27
"1709","和益化工",6342290,5638376,703914,387680,316234,54542,40231,330545,59791,270754,0,0,0,270754,264314,0,6440,0.68
"1710","東聯",7019644,6010604,1009040,312702,696338,122464,230183,588619,70215,518404,0,0,0,518404,518404,0,0,0.59
"1711","永光化學",3990717,3074150,916567,652973,263594,60872,52788,271678,40925,230753,0,0,0,230753,228232,0,2521,0.51
"1712","興農",6877304,5047285,1830019,1612342,217677,38001,40294,215384,45538,169846,0,0,0,169846,167772,0,2074,0.50
"1714","和桐化學",24634247,22837925,1796322,699532,1096790,118974,178923,1036841,341002,695839,0,0,0,695839,457951,0,237888,0.60
"1715","萬洲化學",5027057,4339058,687999,447372,240627,67890,65415,243102,41915,201187,0,0,0,201187,179037,0,22150,0.62
"1717","長興材料",17364459,14413302,2951157,2041727,909430,234406,281166,862670,236619,626051,0,0,0,626051,608586,0,17465,0.61
"1720","生達化學",1637609,1003787,633822,537006,96816,76077,13643,159250,30156,129094,0,0,0,129094,132700,0,-3606,0.79
"1721","三晃",735290,678354,56936,64200,-7264,30613,14157,9192,0,9192,0,0,0,9192,9192,0,0,0.12
"1722","台肥",8413987,7960870,453117,579692,-126575,1631187,136544,1368068,212616,1155452,0,0,0,1155452,1155452,0,0,1.18
"1723","中碳",4471174,3190652,1280522,159117,1121405,64923,2682,1183646,161872,1021774,0,0,0,1021774,1020600,0,1174,4.43
"1724","台硝",1152374,884309,268065,113205,154860,20199,7121,167938,41813,126125,0,0,0,126125,126848,0,-723,0.99
"1725","元禎",5396607,5255477,141130,104661,36469,8423,37246,7646,3285,4361,0,0,0,4361,4361,0,0,0.02
"1726","永記造漆",3981359,3086102,895257,384539,510718,142882,1905,651695,129341,522354,0,0,0,522354,522354,0,0,3.22
"1727","中華化學",1069583,912868,156715,85604,71111,4232,8399,66944,9600,57344,0,0,0,57344,58146,0,-802,0.68
"1729","必翔實業",833643,616388,217255,205797,11458,14971,224894,-198465,11341,-209806,0,0,0,-209806,-192229,0,-17577,-1.04
"1730","花仙子",659780,361855,297925,254919,43006,5224,1519,46711,11200,35511,0,0,0,35511,35511,0,0,0.66
"1731","美吾華",1073234,793025,280209,256846,23363,35861,19052,40172,4445,35727,0,0,0,35727,35727,0,0,0.27
"1732","毛寶",348137,199717,148420,155612,-7192,1122,6,-6076,-160,-5916,0,0,0,-5916,-5916,0,0,-0.14
"1733","五鼎",1087949,655679,432270,102695,329575,23944,14614,338905,48311,290594,0,0,0,290594,290594,0,0,3.04
"1734","杏輝藥品",1028596,655312,373284,310854,62430,24725,12147,75008,20649,54359,0,0,0,54359,58615,0,-4256,0.39
"1735","日勝化",2303989,2030486,273503,203605,69898,17829,40939,46788,22736,24052,0,0,0,24052,23794,0,258,0.28
"1736","喬山健康",6301469,3366254,2935215,2806935,128280,166990,120222,175048,59864,115184,0,0,0,115184,116936,0,-1752,0.59
"1737","臺鹽",1153410,767555,385855,358852,27003,43682,29920,40765,-3071,43836,0,0,0,43836,43836,0,0,0.16
"1762","中化合成",735683,425152,310531,168367,142164,7290,3078,146376,20157,126219,0,0,0,126219,126024,0,195,1.62
"1773","勝一化工",3484617,2941874,542743,242905,299838,52468,5960,346346,63434,282912,0,0,0,282912,282912,0,0,2.12
"1783","和康生技",116546,65767,50779,50982,-203,7253,867,6183,39,6144,0,0,0,6144,6144,0,0,0.12
"1786","科妍",70778,28943,41835,30416,11419,778,1,12196,-1893,14089,0,0,0,14089,14089,0,0,0.35
"1789","台灣神隆",1884080,923548,960532,477670,482862,51721,44266,490317,67093,423224,0,0,0,423224,423224,0,0,0.65
"1802","台玻",16277714,15761561,516153,2032975,-1516822,863496,482672,-1135998,67861,-1203859,0,0,0,-1203859,-1028353,0,-175506,-0.51
"1805","寶徠",671920,567397,104523,84046,20477,8499,792,28184,31,28153,0,0,0,28153,28153,0,0,0.56
"1806","冠軍",3275960,2380380,895580,982731,-87151,20567,62782,-129366,45295,-174661,0,0,0,-174661,-174661,0,0,-0.40
"1809","中釉",1914434,1530639,383795,273875,109918,27810,33013,104715,34621,70094,0,0,0,70094,64382,0,5712,0.34
"1810","和成",2559316,1939132,620184,658853,-38669,106128,60995,6464,14144,-7680,0,0,0,-7680,-4504,0,-3176,-0.01
"1817","凱撒衛浴",657092,476568,180524,127050,53474,1455,1962,52967,15948,37019,0,0,0,37019,37019,0,0,0.57
"1902","台紙",2846530,2661055,185475,263848,-78373,87219,56414,-47568,31946,-79514,0,0,0,-79514,-91201,0,11687,-0.23
"1903","士紙",1055368,996550,58818,141278,-82460,13547,7016,-75929,0,-75929,0,0,0,-75929,-75929,0,0,-0.29
"1904","正隆",22048692,18234115,3814577,2810149,1004428,303798,459211,849015,232304,616711,0,0,0,616711,461895,0,154816,0.43
"1905","華紙",4269361,4132147,137214,294065,-156851,37284,31246,-150813,-4846,-145967,0,0,0,-145967,-130496,0,-15471,-0.21
"1906","寶隆",189892,164300,25592,25961,-369,4959,35006,-30416,-11,-30405,0,0,0,-30405,-30377,0,-28,-0.21
"1907","永豐餘",26656940,22015691,4641249,3486315,1154934,252967,522161,885740,286890,598850,0,0,0,598850,419969,0,178881,0.25
"1909","榮成",10891859,9482204,1409655,893812,515843,89883,554086,51640,78110,-26470,0,0,0,-26470,12897,0,-39367,0.02
"2002","中鋼",190638822,180984990,9653832,5669934,3999516,1053704,1801349,3251871,522502,2729369,0,0,0,2729369,1945090,0,784279,0.13
"2006","東和鋼鐵",21020869,18852089,2168780,861648,1307132,114956,191592,1230496,190085,1040411,0,0,0,1040411,1054805,0,-14394,1.08
"2007","燁興公司",4402248,4510075,-107827,105946,-213773,4757,114119,-323135,5954,-329089,0,0,0,-329089,-329089,0,0,-0.52
"2010","春源鋼鐵",12519488,11971710,547778,451735,96043,283108,96867,282284,40705,241579,0,0,0,241579,242956,0,-1377,0.38
"2012","春雨",4476166,3775729,700437,558926,141511,38945,83220,97236,61042,36194,0,0,0,36194,-17094,0,53288,0.14
"2013","中鋼構",9511228,9089229,421999,180127,241872,128559,31180,339251,89281,249970,0,0,0,249970,249970,0,0,1.29
"2014","中鴻",23375844,23669773,-293929,626181,-920110,117626,183379,-985863,-21,-985842,0,0,0,-985842,-985842,0,0,-0.69
"2015","豐興鋼鐵",18382511,16517394,1865117,746228,1118889,171236,17788,1272337,215816,1056521,0,0,0,1056521,1056521,0,0,1.82
"2017","官田鋼",3288028,3105772,182256,178791,3465,26439,27474,2430,15680,-13250,0,0,0,-13250,-47481,0,34231,-0.14
"2020","美亞鋼管",2833762,2603004,230758,182556,48202,96333,55163,89372,10831,78541,0,263,0,78804,63993,0,14811,0.23
"2022","聚亨",5673839,5476711,197128,314677,-117549,15765,154762,-256546,4655,-261201,0,0,0,-261201,-203068,0,-58133,-0.42
"2023","燁輝",29607235,28535444,1071791,1219442,-146368,168721,663375,-641022,13394,-654416,0,0,0,-654416,-488645,0,-165771,-0.30
"2024","志聯工業",1060561,1030669,29892,60326,-30434,7743,18701,-41392,170,-41562,0,0,0,-41562,-36898,0,-4664,-0.34
"2025","千興",1462161,1682369,-220208,39629,-259837,26269,12688,-246256,0,-246256,0,0,0,-246256,-246254,0,-2,-0.88
"2027","大成鋼",21729948,18976048,2753900,1902495,851405,431432,577914,704923,208686,496237,0,0,0,496237,447185,0,49052,0.65
"2029","盛餘",8555904,7877054,678850,455097,223753,14694,39488,198959,31885,167074,0,0,0,167074,166924,0,150,0.52
"2030","彰源",8050066,7712862,337204,432849,-95645,9815,92643,-178473,-31360,-147113,0,0,0,-147113,-147117,0,4,-0.55
"2031","新光鋼",3902733,3844578,58155,94570,-36415,45753,53975,-44637,-7534,-37103,0,0,0,-37103,-36212,0,-891,-0.13
"2034","允強",12771948,12114047,657901,458653,199248,9178,38777,169649,30553,139096,0,0,0,139096,139096,0,0,0.38
"2049","上銀科技",6340654,3698942,2641712,969446,1672266,49625,72548,1649343,490277,1159066,0,0,0,1159066,1187932,0,-28866,4.82
"2059","川湖",1617511,823122,794389,226393,567996,65743,48847,584892,112613,472279,0,0,0,472279,472279,0,0,5.12
"2062","橋椿",2654730,2151260,503470,272425,231045,25700,11100,245645,62977,182668,0,0,0,182668,182668,0,0,1.12
"2101","南港輪胎",7517493,6448348,1069145,732161,336984,49273,194815,191442,71783,119659,0,0,0,119659,119659,0,0,0.18
"2102","泰豐輪胎",5239715,4397893,841822,504020,337802,15481,36607,316676,71103,245573,0,0,0,245573,245477,0,96,0.64
"2103","台橡",24131903,20768106,3363797,1062317,2301480,289225,266798,2323907,695113,1628794,0,0,0,1628794,1294179,0,334615,1.65
"2104","中橡",12317561,10027852,2289709,841826,1447883,103226,305226,1245883,458786,787097,0,0,0,787097,735450,0,51647,1.36
"2105","正新",65732352,50949106,14783246,5678617,9104629,173374,760101,8517902,1735062,6782840,0,0,0,6782840,6747711,0,35129,2.39
"2106","建大",14927331,11992335,2934996,1409325,1525671,70168,95288,1500551,463594,1036957,0,0,0,1036957,1036957,0,0,1.41
